Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
TaskBuilding_53,Phone
Phone,TaskBuilding_53
TaskBuilding_53,Phone
Phone,TaskBuilding_53
TaskBuilding_53,Phone
Phone,TaskBuilding_53
TaskBuilding_53,Phone
NoHouse,TaskBuilding_53
Hand,NoHouse
NoHouse,Hand
Building_210,NoHouse
Building_213,Building_210
Building_210,Building_213
NoHouse,Building_210
Building_208,NoHouse
NoHouse,Building_208
Phone,NoHouse
NoHouse,Phone
Building_213,NoHouse
NoHouse,Building_213
Phone,NoHouse
NoHouse,Phone
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
TaskBuilding_50,NoHouse
Building_212,TaskBuilding_50
Building_214,Building_212
Building_210,Building_214
Building_211,Building_210
NoHit,Building_211
Building_211,NoHit
NoHouse,Building_211
Building_214,NoHouse
NoHouse,Building_214
Building_210,NoHouse
NoHouse,Building_210
TaskBuilding_43,NoHouse
Building_154,TaskBuilding_43
NoHouse,Building_154
Building_214,NoHouse
TaskBuilding_48,Building_214
Garage_235,TaskBuilding_48
Building_231,Garage_235
NoHouse,Building_231
Phone,NoHouse
NoHouse,Phone
Building_226,NoHouse
NoHouse,Building_226
Building_220,NoHouse
NoHouse,Building_220
Building_175,NoHouse
NoHouse,Building_175
Phone,NoHouse
NoHouse,Phone
Building_175,NoHouse
NoHouse,Building_175
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_154,NoHouse
NoHouse,Building_154
Building_142,NoHouse
Building_166,Building_142
Building_142,Building_166
Building_139,Building_142
NoHouse,Building_139
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Building_168,Phone
NoHouse,Building_168
Building_174,NoHouse
NoHouse,Building_174
Phone,NoHouse
TaskBuilding_35,Phone
Building_166,TaskBuilding_35
TaskBuilding_35,Building_166
NoHouse,TaskBuilding_35
Phone,NoHouse
NoHouse,Phone
Building_156,NoHouse
TaskBuilding_43,Building_156
TaskBuilding_27,TaskBuilding_43
Building_157,TaskBuilding_27
NoHouse,Building_157
Building_168,NoHouse
TaskBuilding_42,Building_168
Building_173,TaskBuilding_42
Building_150,Building_173
Building_151,Building_150
Phone,Building_151
Building_152,Phone
Building_141,Building_152
TaskBuilding_39,Building_141
NoHouse,TaskBuilding_39
Building_166,NoHouse
NoHouse,Building_166
Building_150,NoHouse
NoHouse,Building_150
Building_145,NoHouse
Building_144,Building_145
Building_145,Building_144
NoHouse,Building_145
Phone,NoHouse
NoHouse,Phone
TaskBuilding_33,NoHouse
NoHouse,TaskBuilding_33
Phone,NoHouse
NoHouse,Phone
Building_152,NoHouse
Building_143,Building_152
NoHouse,Building_143
Building_145,NoHouse
Building_140,Building_145
Building_232,Building_140
NoHouse,Building_232
Building_154,NoHouse
NoHouse,Building_154
Building_147,NoHouse
Building_98,Building_147
Phone,Building_98
Building_98,Phone
NoHouse,Building_98
Building_109,NoHouse
TaskBuilding_24,Building_109
NoHouse,TaskBuilding_24
Building_109,NoHouse
TaskBuilding_28,Building_109
NoHouse,TaskBuilding_28
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_98,NoHouse
Building_101,Building_98
Building_93,Building_101
NoHouse,Building_93
Building_123,NoHouse
NoHouse,Building_123
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_122,NoHouse
NoHouse,Building_122
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_22,NoHouse
Building_114,TaskBuilding_22
NoHouse,Building_114
Building_123,NoHouse
NoHouse,Building_123
TaskBuilding_22,NoHouse
NoHouse,TaskBuilding_22
Building_123,NoHouse
Building_131,Building_123
NoHouse,Building_131
TaskBuilding_21,NoHouse
NoHouse,TaskBuilding_21
Phone,NoHouse
NoHouse,Phone
Building_135,NoHouse
NoHouse,Building_135
Building_135,NoHouse
NoHouse,Building_135
TaskBuilding_21,NoHouse
NoHouse,TaskBuilding_21
Building_125,NoHouse
NoHouse,Building_125
Building_121,NoHouse
TaskBuilding_1,Building_121
Building_121,TaskBuilding_1
NoHouse,Building_121
Building_228,NoHouse
Phone,Building_228
NoHouse,Phone
Building_136,NoHouse
NoHouse,Building_136
Building_229,NoHouse
Building_228,Building_229
TaskBuilding_25,Building_228
NoHouse,TaskBuilding_25
Phone,NoHouse
TaskBuilding_37,Phone
Building_230,TaskBuilding_37
Building_138,Building_230
Building_229,Building_138
Building_228,Building_229
Building_137,Building_228
Building_138,Building_137
TaskBuilding_37,Building_138
NoHouse,TaskBuilding_37
Phone,NoHouse
Building_229,Phone
NoHouse,Building_229
Building_229,NoHouse
Phone,Building_229
TaskBuilding_37,Phone
Building_230,TaskBuilding_37
NoHouse,Building_230
Building_227,NoHouse
NoHouse,Building_227
TaskBuilding_37,NoHouse
Building_230,TaskBuilding_37
NoHouse,Building_230
Phone,NoHouse
NoHouse,Phone
Building_230,NoHouse
TaskBuilding_37,Building_230
NoHouse,TaskBuilding_37
Building_139,NoHouse
Building_230,Building_139
Building_139,Building_230
Building_154,Building_139
Building_230,Building_154
NoHouse,Building_230
Building_139,NoHouse
Building_138,Building_139
TaskBuilding_36,Building_138
NoHouse,TaskBuilding_36
TaskBuilding_36,NoHouse
Building_139,TaskBuilding_36
Building_142,Building_139
Building_154,Building_142
NoHouse,Building_154
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Building_139,NoHouse
Building_233,Building_139
Building_223,Building_233
NoHouse,Building_223
Building_224,NoHouse
Building_231,Building_224
Building_230,Building_231
TaskBuilding_44,Building_230
