Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Building_90,NoHouse
NoHouse,Building_90
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Hand,NoHouse
NoHouse,Hand
House_10,NoHouse
NoHouse,House_10
House_10,NoHouse
NoHouse,House_10
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
Hand,Phone
Building_89,Hand
Building_90,Building_89
Phone,Building_90
NoHouse,Phone
Building_74,NoHouse
Building_73,Building_74
NoHouse,Building_73
Hand,NoHouse
NoHouse,Hand
Building_89,NoHouse
Building_90,Building_89
NoHouse,Building_90
Phone,NoHouse
NoHouse,Phone
Building_90,NoHouse
NoHouse,Building_90
TaskBuilding_14,NoHouse
Building_75,TaskBuilding_14
NoHouse,Building_75
Building_74,NoHouse
Building_72,Building_74
NoHouse,Building_72
TaskBuilding_2,NoHouse
NoHouse,TaskBuilding_2
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Building_91,NoHouse
NoHouse,Building_91
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Phone,NoHouse
NoHouse,Phone
Building_97,NoHouse
NoHouse,Building_97
Building_86,NoHouse
NoHouse,Building_86
Building_94,NoHouse
NoHouse,Building_94
Building_103,NoHouse
NoHouse,Building_103
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_97,NoHouse
NoHouse,Building_97
Garage_98,NoHouse
Building_98,Garage_98
NoHouse,Building_98
TaskBuilding_30,NoHouse
NoHouse,TaskBuilding_30
Building_97,NoHouse
NoHouse,Building_97
Phone,NoHouse
NoHouse,Phone
Building_109,NoHouse
Building_108,Building_109
NoHouse,Building_108
Building_110,NoHouse
NoHouse,Building_110
Building_145,NoHouse
NoHouse,Building_145
Building_80,NoHouse
NoHouse,Building_80
Phone,NoHouse
NoHouse,Phone
Building_146,NoHouse
TaskBuilding_31,Building_146
Building_146,TaskBuilding_31
NoHouse,Building_146
Building_145,NoHouse
NoHouse,Building_145
Building_98,NoHouse
NoHouse,Building_98
TaskBuilding_5,NoHouse
NoHouse,TaskBuilding_5
Building_100,NoHouse
NoHouse,Building_100
Building_157,NoHouse
NoHouse,Building_157
TaskBuilding_5,NoHouse
NoHouse,TaskBuilding_5
Building_162,NoHouse
NoHouse,Building_162
Building_102,NoHouse
NoHouse,Building_102
TaskBuilding_34,NoHouse
NoHouse,TaskBuilding_34
Building_176,NoHouse
NoHouse,Building_176
Building_93,NoHouse
NoHouse,Building_93
TaskBuilding_34,NoHouse
NoHouse,TaskBuilding_34
Building_159,NoHouse
TaskBuilding_34,Building_159
Building_160,TaskBuilding_34
NoHouse,Building_160
Building_176,NoHouse
NoHouse,Building_176
Building_160,NoHouse
Building_159,Building_160
TaskBuilding_34,Building_159
NoHouse,TaskBuilding_34
Building_160,NoHouse
NoHouse,Building_160
Building_159,NoHouse
Building_161,Building_159
Building_160,Building_161
NoHouse,Building_160
TaskBuilding_40,NoHouse
NoHouse,TaskBuilding_40
House_49,NoHouse
Building_163,House_49
NoHouse,Building_163
TaskBuilding_41,NoHouse
NoHouse,TaskBuilding_41
TaskBuilding_6,NoHouse
TaskBuilding_46,TaskBuilding_6
NoHouse,TaskBuilding_46
Building_181,NoHouse
Building_178,Building_181
Building_184,Building_178
NoHouse,Building_184
Building_184,NoHouse
Building_183,Building_184
NoHouse,Building_183
TaskBuilding_41,NoHouse
NoHouse,TaskBuilding_41
TaskBuilding_41,NoHouse
NoHouse,TaskBuilding_41
TaskBuilding_41,NoHouse
Phone,TaskBuilding_41
Hand,Phone
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
TaskBuilding_6,NoHouse
HighSilo-TaskBuilding_49,TaskBuilding_6
TaskBuilding_46,HighSilo-TaskBuilding_49
NoHouse,TaskBuilding_46
Building_210,NoHouse
Building_198,Building_210
Building_214,Building_198
NoHouse,Building_214
Phone,NoHouse
NoHouse,Phone
Castle-TaskBuilding_56,NoHouse
Phone,Castle-TaskBuilding_56
Building_214,Phone
NoHouse,Building_214
Building_174,NoHouse
Building_173,Building_174
NoHit,Building_173
Building_173,NoHit
NoHit,Building_173
TaskBuilding_42,NoHit
NoHouse,TaskBuilding_42
Building_174,NoHouse
NoHouse,Building_174
Building_174,NoHouse
Building_145,Building_174
crane_1,Building_145
