Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
House_49,NoHouse
Building_177,House_49
NoHouse,Building_177
TaskBuilding_46,NoHouse
Building_171,TaskBuilding_46
NoHouse,Building_171
Building_184,NoHouse
NoHouse,Building_184
House_49,NoHouse
NoHouse,House_49
Building_179,NoHouse
NoHouse,Building_179
Building_178,NoHouse
TaskBuilding_35,Building_178
House_49,TaskBuilding_35
HighSilo-TaskBuilding_49,House_49
NoHouse,HighSilo-TaskBuilding_49
TaskBuilding_51,NoHouse
NoHouse,TaskBuilding_51
Building_177,NoHouse
Building_176,Building_177
House_49,Building_176
NoHouse,House_49
Building_176,NoHouse
NoHouse,Building_176
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
House_49,NoHouse
NoHouse,House_49
Building_93,NoHouse
Building_176,Building_93
NoHouse,Building_176
Building_93,NoHouse
Building_92,Building_93
NoHouse,Building_92
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
Building_102,NoHouse
NoHouse,Building_102
Building_93,NoHouse
NoHouse,Building_93
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
Building_93,NoHouse
Building_92,Building_93
NoHouse,Building_92
NoHit,NoHouse
NoHouse,NoHit
Building_131,NoHouse
NoHouse,Building_131
Building_176,NoHouse
TaskBuilding_34,Building_176
Building_100,TaskBuilding_34
TaskBuilding_29,Building_100
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
Building_159,TaskBuilding_29
TaskBuilding_34,Building_159
NoHouse,TaskBuilding_34
TaskBuilding_46,NoHouse
TaskBuilding_40,TaskBuilding_46
Building_160,TaskBuilding_40
Building_161,Building_160
Building_160,Building_161
NoHouse,Building_160
Building_160,NoHouse
Building_161,Building_160
Building_149,Building_161
NoHouse,Building_149
TaskBuilding_40,NoHouse
Building_183,TaskBuilding_40
NoHouse,Building_183
Building_183,NoHouse
Building_178,Building_183
TaskBuilding_40,Building_178
NoHouse,TaskBuilding_40
Building_163,NoHouse
NoHouse,Building_163
TaskBuilding_35,NoHouse
Building_170,TaskBuilding_35
Building_211,Building_170
Building_210,Building_211
Building_198,Building_210
NoHouse,Building_198
TaskBuilding_46,NoHouse
Building_170,TaskBuilding_46
Building_165,Building_170
Building_164,Building_165
Building_147,Building_164
NoHouse,Building_147
Building_214,NoHouse
Building_171,Building_214
Building_211,Building_171
Castle-TaskBuilding_56,Building_211
Building_210,Castle-TaskBuilding_56
NoHouse,Building_210
TaskBuilding_47,NoHouse
NoHouse,TaskBuilding_47
Building_219,NoHouse
NoHouse,Building_219
TaskBuilding_47,NoHouse
NoHouse,TaskBuilding_47
Building_174,NoHouse
Building_155,Building_174
NoHouse,Building_155
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
Building_145,NoHouse
NoHouse,Building_145
Building_168,NoHouse
NoHouse,Building_168
Building_166,NoHouse
NoHouse,Building_166
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
Building_141,NoHouse
Building_150,Building_141
NoHouse,Building_150
Building_155,NoHouse
Building_156,Building_155
Building_236,Building_156
TaskBuilding_43,Building_236
NoHouse,TaskBuilding_43
TaskBuilding_35,NoHouse
Building_166,TaskBuilding_35
Building_145,Building_166
Church-TaskBuilding_16,Building_145
TaskBuilding_33,Church-TaskBuilding_16
Building_143,TaskBuilding_33
TaskBuilding_33,Building_143
NoHouse,TaskBuilding_33
Building_152,NoHouse
Building_141,Building_152
Building_143,Building_141
TaskBuilding_33,Building_143
Building_144,TaskBuilding_33
Building_145,Building_144
NoHouse,Building_145
Building_109,NoHouse
Building_108,Building_109
NoHouse,Building_108
Building_109,NoHouse
TaskBuilding_14,Building_109
Building_145,TaskBuilding_14
Building_109,Building_145
Building_108,Building_109
NoHouse,Building_108
TaskBuilding_31,NoHouse
Building_98,TaskBuilding_31
TaskBuilding_14,Building_98
NoHouse,TaskBuilding_14
Building_98,NoHouse
TaskBuilding_28,Building_98
NoHouse,TaskBuilding_28
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Windmill-TaskBuilding_10_1,NoHouse
NoHit,Windmill-TaskBuilding_10_1
NoHouse,NoHit
Building_109,NoHouse
NoHouse,Building_109
Building_97,NoHouse
NoHouse,Building_97
Building_101,NoHouse
NoHouse,Building_101
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_97,NoHouse
Building_96,Building_97
NoHouse,Building_96
Building_106,NoHouse
Building_107,Building_106
NoHouse,Building_107
Building_96,NoHouse
Windmill-TaskBuilding_10_1,Building_96
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
Building_80,Windmill-TaskBuilding_10_1
NoHouse,Building_80
Building_94,NoHouse
Building_85,Building_94
Building_86,Building_85
Church-TaskBuilding_16,Building_86
NoHouse,Church-TaskBuilding_16
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
Building_74,TaskBuilding_14
NoHouse,Building_74
Building_91,NoHouse
TaskBuilding_19,Building_91
NoHouse,TaskBuilding_19
Building_90,NoHouse
NoHouse,Building_90
Windmill-TaskBuilding_10_1,NoHouse
House_10,Windmill-TaskBuilding_10_1
NoHouse,House_10
Phone,NoHouse
NoHouse,Phone
House_10,NoHouse
Windmill-TaskBuilding_10_1,House_10
NoHouse,Windmill-TaskBuilding_10_1
Building_63,NoHouse
NoHouse,Building_63
Building_72,NoHouse
Building_68,Building_72
Building_64,Building_68
