Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
TaskBuilding_6,NoHouse
HighSilo-TaskBuilding_49,TaskBuilding_6
NoHouse,HighSilo-TaskBuilding_49
Building_176,NoHouse
Building_92,Building_176
TaskBuilding_40,Building_92
NoHouse,TaskBuilding_40
TaskBuilding_40,NoHouse
NoHouse,TaskBuilding_40
TaskBuilding_6,NoHouse
NoHouse,TaskBuilding_6
Building_184,NoHouse
HighSilo-TaskBuilding_49,Building_184
Building_180,HighSilo-TaskBuilding_49
NoHouse,Building_180
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
HighSilo-TaskBuilding_49,NoHouse
House_49,HighSilo-TaskBuilding_49
NoHouse,House_49
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Building_184,NoHouse
Building_185,Building_184
Building_194,Building_185
NoHouse,Building_194
Building_179,NoHouse
House_49,Building_179
NoHouse,House_49
TaskBuilding_51,NoHouse
NoHouse,TaskBuilding_51
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Building_192,NoHouse
Building_206,Building_192
NoHouse,Building_206
Building_206,NoHouse
NoHouse,Building_206
Building_195,NoHouse
NoHouse,Building_195
Building_188,NoHouse
Building_194,Building_188
Building_195,Building_194
NoHouse,Building_195
Building_194,NoHouse
Building_188,Building_194
Building_198,Building_188
Building_188,Building_198
Building_187,Building_188
NoHouse,Building_187
Building_206,NoHouse
NoHit,Building_206
NoHouse,NoHit
Building_195,NoHouse
Building_194,Building_195
NoHouse,Building_194
Building_194,NoHouse
Building_206,Building_194
NoHouse,Building_206
Building_194,NoHouse
Building_189,Building_194
Building_203,Building_189
Building_194,Building_203
Building_206,Building_194
NoHouse,Building_206
TaskBuilding_54,NoHouse
Building_202,TaskBuilding_54
Building_215,Building_202
Building_214,Building_215
Building_198,Building_214
Building_235,Building_198
Building_212,Building_235
Building_194,Building_212
NoHouse,Building_194
Building_206,NoHouse
NoHouse,Building_206
Building_206,NoHouse
Building_197,Building_206
NoHouse,Building_197
Building_206,NoHouse
NoHouse,Building_206
crane_2,NoHouse
NoHit,crane_2
Building_204,NoHit
NoHouse,Building_204
Castle-TaskBuilding_56,NoHouse
Building_207,Castle-TaskBuilding_56
NoHouse,Building_207
Castle-TaskBuilding_56,NoHouse
Building_207,Castle-TaskBuilding_56
Building_208,Building_207
Building_213,Building_208
Building_214,Building_213
NoHouse,Building_214
Building_232,NoHouse
NoHouse,Building_232
Building_208,NoHouse
Building_215,Building_208
Building_214,Building_215
NoHouse,Building_214
crane_2,NoHouse
NoHouse,crane_2
Castle-TaskBuilding_56,NoHouse
NoHouse,Castle-TaskBuilding_56
Building_208,NoHouse
NoHouse,Building_208
Building_214,NoHouse
NoHouse,Building_214
Building_198,NoHouse
NoHouse,Building_198
Building_208,NoHouse
Building_209,Building_208
NoHouse,Building_209
Building_214,NoHouse
NoHouse,Building_214
Building_235,NoHouse
NoHouse,Building_235
TaskBuilding_48,NoHouse
Building_235,TaskBuilding_48
Building_209,Building_235
NoHouse,Building_209
Building_235,NoHouse
NoHouse,Building_235
Building_215,NoHouse
Building_214,Building_215
Building_169,Building_214
Building_172,Building_169
Building_176,Building_172
NoHouse,Building_176
Castle-TaskBuilding_56,NoHouse
NoHouse,Castle-TaskBuilding_56
Castle-TaskBuilding_56,NoHouse
NoHouse,Castle-TaskBuilding_56
Building_215,NoHouse
Building_236,Building_215
NoHouse,Building_236
Building_231,NoHouse
Garage_235,Building_231
Building_231,Garage_235
Building_227,Building_231
Building_226,Building_227
Building_231,Building_226
Building_220,Building_231
NoHouse,Building_220
Building_229,NoHouse
Building_154,Building_229
Building_98,Building_154
NoHouse,Building_98
Building_226,NoHouse
NoHouse,Building_226
Building_229,NoHouse
Building_223,Building_229
NoHouse,Building_223
Building_139,NoHouse
TaskBuilding_48,Building_139
TaskBuilding_44,TaskBuilding_48
Building_139,TaskBuilding_44
Building_231,Building_139
Building_223,Building_231
Building_229,Building_223
Building_226,Building_229
Building_225,Building_226
TaskBuilding_45,Building_225
NoHit,TaskBuilding_45
NoHouse,NoHit
Building_227,NoHouse
Building_233,Building_227
Building_140,Building_233
NoHouse,Building_140
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_141,NoHouse
NoHouse,Building_141
Building_141,NoHouse
NoHouse,Building_141
Building_147,NoHouse
TaskBuilding_39,Building_147
NoHouse,TaskBuilding_39
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_104,NoHouse
Building_145,Building_104
Building_98,Building_145
NoHouse,Building_98
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
NoHit,NoHouse
NoHouse,NoHit
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
NoHit,NoHouse
Windmill-TaskBuilding_10_1,NoHit
NoHouse,Windmill-TaskBuilding_10_1
NoHit,NoHouse
Windmill-TaskBuilding_10_1,NoHit
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_97,NoHouse
TaskBuilding_26,Building_97
NoHouse,TaskBuilding_26
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
NoHit,NoHouse
