Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Church-TaskBuilding_16,NoHouse
Building_125,Church-TaskBuilding_16
Building_131,Building_125
NoHouse,Building_131
Building_105,NoHouse
NoHouse,Building_105
Building_131,NoHouse
NoHouse,Building_131
Building_104,NoHouse
Building_88,Building_104
NoHouse,Building_88
Phone,NoHouse
Hand,Phone
TaskBuilding_3,Hand
NoHouse,TaskBuilding_3
Building_107,NoHouse
TaskBuilding_3,Building_107
TaskBuilding_23,TaskBuilding_3
TaskBuilding_3,TaskBuilding_23
NoHouse,TaskBuilding_3
TaskBuilding_3,NoHouse
Building_110,TaskBuilding_3
Building_108,Building_110
NoHouse,Building_108
Building_110,NoHouse
Building_112,Building_110
Building_114,Building_112
NoHouse,Building_114
Building_104,NoHouse
NoHouse,Building_104
TaskBuilding_23,NoHouse
Building_104,TaskBuilding_23
NoHouse,Building_104
Building_97,NoHouse
Building_104,Building_97
NoHouse,Building_104
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
TaskBuilding_18,NoHouse
Building_94,TaskBuilding_18
NoHouse,Building_94
Building_108,NoHouse
Building_109,Building_108
Building_108,Building_109
Building_107,Building_108
NoHouse,Building_107
Building_113,NoHouse
Building_108,Building_113
NoHouse,Building_108
Phone,NoHouse
NoHouse,Phone
Building_97,NoHouse
crane_2,Building_97
TaskBuilding_26,crane_2
NoHouse,TaskBuilding_26
Phone,NoHouse
Building_109,Phone
TaskBuilding_24,Building_109
Building_114,TaskBuilding_24
TaskBuilding_22,Building_114
Building_117,TaskBuilding_22
TaskBuilding_22,Building_117
NoHouse,TaskBuilding_22
Building_146,NoHouse
TaskBuilding_30,Building_146
Building_99,TaskBuilding_30
TaskBuilding_31,Building_99
NoHouse,TaskBuilding_31
Building_137,NoHouse
NoHouse,Building_137
Phone,NoHouse
NoHouse,Phone
Building_137,NoHouse
TaskBuilding_4,Building_137
NoHouse,TaskBuilding_4
TaskBuilding_31,NoHouse
Building_152,TaskBuilding_31
NoHouse,Building_152
Building_157,NoHouse
NoHouse,Building_157
Building_157,NoHouse
Building_146,Building_157
Building_123,Building_146
Phone,Building_123
NoHouse,Phone
Building_122,NoHouse
NoHouse,Building_122
Building_128,NoHouse
Building_126,Building_128
NoHouse,Building_126
Building_128,NoHouse
Building_123,Building_128
NoHouse,Building_123
Building_124,NoHouse
Building_137,Building_124
Building_126,Building_137
Building_122,Building_126
NoHouse,Building_122
Building_229,NoHouse
Building_137,Building_229
Building_229,Building_137
Building_124,Building_229
Building_142,Building_124
Building_133,Building_142
Building_137,Building_133
Building_142,Building_137
NoHouse,Building_142
Building_142,NoHouse
Building_137,Building_142
NoHouse,Building_137
TaskBuilding_28,NoHouse
Building_114,TaskBuilding_28
NoHouse,Building_114
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_126,NoHouse
TaskBuilding_21,Building_126
NoHouse,TaskBuilding_21
Building_127,NoHouse
NoHouse,Building_127
Building_117,NoHouse
Building_122,Building_117
Building_117,Building_122
NoHouse,Building_117
TaskBuilding_22,NoHouse
Building_122,TaskBuilding_22
NoHouse,Building_122
Building_122,NoHouse
NoHouse,Building_122
Building_122,NoHouse
NoHouse,Building_122
Building_117,NoHouse
NoHouse,Building_117
Building_118,NoHouse
Building_125,Building_118
NoHouse,Building_125
Building_117,NoHouse
Building_125,Building_117
NoHouse,Building_125
Building_88,NoHouse
NoHouse,Building_88
Building_88,NoHouse
Building_113,Building_88
Building_110,Building_113
NoHouse,Building_110
Building_88,NoHouse
NoHouse,Building_88
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_83,NoHouse
NoHouse,Building_83
Building_67,NoHouse
NoHouse,Building_67
Building_64,NoHouse
Building_67,Building_64
Building_64,Building_67
NoHouse,Building_64
Building_67,NoHouse
NoHouse,Building_67
Building_67,NoHouse
NoHouse,Building_67
Building_64,NoHouse
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
Building_57,NoHouse
Building_58,Building_57
TaskBuilding_9,Building_58
Building_60,TaskBuilding_9
NoHouse,Building_60
Building_62,NoHouse
TaskBuilding_9,Building_62
Building_60,TaskBuilding_9
Building_71,Building_60
TaskBuilding_9,Building_71
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
House_10,TaskBuilding_9
NoHouse,NoHouse
