Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Hand,Phone
Phone,Hand
NoHouse,Phone
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Building_94,NoHouse
Phone,Building_94
TaskBuilding_19,Phone
Building_91,TaskBuilding_19
NoHouse,Building_91
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Building_91,NoHouse
NoHouse,Building_91
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_19,NoHouse
Building_91,TaskBuilding_19
Phone,Building_91
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_91,NoHouse
Building_90,Building_91
NoHouse,Building_90
Windmill-TaskBuilding_10_1,NoHouse
Building_90,Windmill-TaskBuilding_10_1
NoHouse,Building_90
Building_85,NoHouse
Building_96,Building_85
NoHouse,Building_96
Building_97,NoHouse
NoHouse,Building_97
TaskBuilding_18,NoHouse
Building_96,TaskBuilding_18
Phone,Building_96
TaskBuilding_18,Phone
NoHouse,TaskBuilding_18
TaskBuilding_18,NoHouse
Building_96,TaskBuilding_18
NoHouse,Building_96
TaskBuilding_14,NoHouse
TaskBuilding_13,TaskBuilding_14
Building_79,TaskBuilding_13
TaskBuilding_15,Building_79
NoHouse,TaskBuilding_15
Building_85,NoHouse
Building_80,Building_85
Building_86,Building_80
Building_113,Building_86
Building_104,Building_113
Building_108,Building_104
Building_104,Building_108
NoHouse,Building_104
Building_232,NoHouse
TaskBuilding_44,Building_232
Building_109,TaskBuilding_44
Building_108,Building_109
Building_104,Building_108
Building_110,Building_104
Building_113,Building_110
Building_110,Building_113
Building_104,Building_110
Building_109,Building_104
NoHouse,Building_109
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_17,NoHouse
Church-TaskBuilding_16,TaskBuilding_17
NoHouse,Church-TaskBuilding_16
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_combined_115_116,NoHouse
NoHouse,Building_combined_115_116
Church-TaskBuilding_16,NoHouse
TaskBuilding_1,Church-TaskBuilding_16
NoHouse,TaskBuilding_1
Phone,NoHouse
NoHouse,Phone
TaskBuilding_1,NoHouse
Building_88,TaskBuilding_1
TaskBuilding_1,Building_88
Church-TaskBuilding_16,TaskBuilding_1
NoHouse,Church-TaskBuilding_16
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Church-TaskBuilding_16,Phone
TaskBuilding_1,Church-TaskBuilding_16
Church-TaskBuilding_16,TaskBuilding_1
NoHouse,Church-TaskBuilding_16
Phone,NoHouse
NoHouse,Phone
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_12,NoHouse
NoHit,TaskBuilding_12
NoHouse,NoHit
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_131,NoHouse
NoHouse,Building_131
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
Phone,NoHouse
NoHouse,Phone
TaskBuilding_20,NoHouse
Building_119,TaskBuilding_20
TaskBuilding_20,Building_119
Phone,TaskBuilding_20
Building_125,Phone
TaskBuilding_25,Building_125
Building_131,TaskBuilding_25
NoHouse,Building_131
Building_122,NoHouse
NoHouse,Building_122
Building_131,NoHouse
TaskBuilding_25,Building_131
TaskBuilding_21,TaskBuilding_25
TaskBuilding_25,TaskBuilding_21
Building_128,TaskBuilding_25
TaskBuilding_21,Building_128
Building_128,TaskBuilding_21
Building_228,Building_128
Building_124,Building_228
Building_123,Building_124
Building_131,Building_123
TaskBuilding_25,Building_131
NoHouse,TaskBuilding_25
Building_131,NoHouse
Building_124,Building_131
NoHouse,Building_124
Building_228,NoHouse
TaskBuilding_25,Building_228
Building_134,TaskBuilding_25
Building_135,Building_134
Building_136,Building_135
Building_228,Building_136
NoHouse,Building_228
Building_136,NoHouse
NoHouse,Building_136
Building_136,NoHouse
NoHouse,Building_136
Building_135,NoHouse
TaskBuilding_25,Building_135
NoHouse,TaskBuilding_25
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
Building_228,NoHouse
NoHouse,Building_228
Building_136,NoHouse
Building_228,Building_136
NoHouse,Building_228
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Building_229,Phone
Building_225,Building_229
Building_226,Building_225
Building_225,Building_226
TaskBuilding_32,Building_225
Building_228,TaskBuilding_32
Building_136,Building_228
Building_228,Building_136
TaskBuilding_32,Building_228
Building_225,TaskBuilding_32
TaskBuilding_37,Building_225
NoHouse,TaskBuilding_37
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Building_143,NoHouse
Building_124,Building_143
TaskBuilding_4,Building_124
NoHouse,TaskBuilding_4
Building_98,NoHouse
Building_123,Building_98
NoHouse,Building_123
Building_145,NoHouse
Building_143,Building_145
Building_142,Building_143
Building_137,Building_142
Building_142,Building_137
NoHouse,Building_142
Building_143,NoHouse
Building_98,Building_143
NoHouse,Building_98
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_145,NoHouse
Building_143,Building_145
NoHouse,Building_143
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_145,NoHouse
NoHouse,Building_145
Building_143,NoHouse
Building_145,Building_143
NoHouse,Building_145
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
