Edge1,Edge2
Phone,TaskBuilding_4
NoHouse,Phone
Building_81,NoHouse
Building_68,Building_81
NoHouse,Building_68
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_83,NoHouse
NoHouse,Building_83
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
Phone,NoHouse
Building_68,Phone
TaskBuilding_15,Building_68
TaskBuilding_13,TaskBuilding_15
NoHouse,TaskBuilding_13
TaskBuilding_13,NoHouse
NoHouse,TaskBuilding_13
TaskBuilding_15,NoHouse
Building_84,TaskBuilding_15
NoHouse,Building_84
Building_85,NoHouse
NoHouse,Building_85
Building_91,NoHouse
NoHouse,Building_91
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
Building_80,TaskBuilding_14
Building_85,Building_80
Building_105,Building_85
NoHouse,Building_105
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_96,NoHouse
NoHouse,Building_96
Building_74,NoHouse
NoHouse,Building_74
TaskBuilding_17,NoHouse
NoHouse,TaskBuilding_17
Church-TaskBuilding_16,NoHouse
Building_104,Church-TaskBuilding_16
NoHouse,Building_104
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
TaskBuilding_26,NoHouse
Building_97,TaskBuilding_26
NoHouse,Building_97
Building_104,NoHouse
Building_97,Building_104
NoHouse,Building_97
Building_109,NoHouse
TaskBuilding_24,Building_109
NoHouse,TaskBuilding_24
Building_117,NoHouse
NoHouse,Building_117
TaskBuilding_30,NoHouse
NoHouse,TaskBuilding_30
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Building_144,NoHouse
Building_145,Building_144
NoHouse,Building_145
TaskBuilding_33,NoHouse
NoHouse,TaskBuilding_33
TaskBuilding_39,NoHouse
Building_152,TaskBuilding_39
NoHouse,Building_152
Building_150,NoHouse
NoHouse,Building_150
Building_152,NoHouse
NoHouse,Building_152
Building_164,NoHouse
TaskBuilding_35,Building_164
NoHouse,TaskBuilding_35
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
Building_150,NoHouse
TaskBuilding_42,Building_150
Building_154,TaskBuilding_42
Building_140,Building_154
Building_152,Building_140
NoHouse,Building_152
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
Building_157,NoHouse
NoHouse,Building_157
Building_155,NoHouse
Building_154,Building_155
Building_139,Building_154
NoHouse,Building_139
Building_153,NoHouse
Building_140,Building_153
NoHouse,Building_140
Building_153,NoHouse
NoHouse,Building_153
Building_147,NoHouse
Building_152,Building_147
Building_150,Building_152
NoHouse,Building_150
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
