Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_211,NoHouse
Building_212,Building_211
Building_214,Building_212
Building_213,Building_214
Building_214,Building_213
NoHouse,Building_214
Building_236,NoHouse
Building_231,Building_236
Building_226,Building_231
NoHouse,Building_226
Building_231,NoHouse
NoHouse,Building_231
Building_154,NoHouse
Building_229,Building_154
Building_220,Building_229
NoHouse,Building_220
Building_234,NoHouse
Building_235,Building_234
TaskBuilding_48,Building_235
Building_233,TaskBuilding_48
NoHouse,Building_233
TaskBuilding_45,NoHouse
Building_226,TaskBuilding_45
Building_223,Building_226
Building_226,Building_223
Building_231,Building_226
NoHouse,Building_231
Building_233,NoHouse
Building_140,Building_233
NoHouse,Building_140
TaskBuilding_37,NoHouse
Building_231,TaskBuilding_37
TaskBuilding_37,Building_231
Building_231,TaskBuilding_37
Garage_224,Building_231
Building_231,Garage_224
Building_230,Building_231
Building_233,Building_230
TaskBuilding_36,Building_233
Building_229,TaskBuilding_36
NoHouse,Building_229
Building_229,NoHouse
Building_231,Building_229
TaskBuilding_37,Building_231
Building_124,TaskBuilding_37
TaskBuilding_37,Building_124
Building_226,TaskBuilding_37
Building_227,Building_226
Building_229,Building_227
NoHouse,Building_229
Building_229,NoHouse
Building_227,Building_229
NoHouse,Building_227
TaskBuilding_32,NoHouse
NoHouse,TaskBuilding_32
Building_229,NoHouse
Building_124,Building_229
TaskBuilding_4,Building_124
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_124,NoHouse
NoHouse,Building_124
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_143,NoHouse
NoHouse,Building_143
Building_123,NoHouse
NoHouse,Building_123
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
Phone,TaskBuilding_4
TaskBuilding_4,Phone
NoHouse,TaskBuilding_4
Hand,NoHouse
Phone,Hand
NoHouse,Phone
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_110,NoHouse
NoHouse,Building_110
Building_112,NoHouse
NoHouse,Building_112
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_31,NoHouse
HighSilo-TaskBuilding_49,TaskBuilding_31
NoHouse,HighSilo-TaskBuilding_49
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_96,NoHouse
NoHouse,Building_96
Building_108,NoHouse
NoHouse,Building_108
Building_104,NoHouse
NoHouse,Building_104
TaskBuilding_3,NoHouse
Building_106,TaskBuilding_3
TaskBuilding_3,Building_106
NoHouse,TaskBuilding_3
Building_80,NoHouse
TaskBuilding_26,Building_80
NoHouse,TaskBuilding_26
Building_104,NoHouse
NoHouse,Building_104
Building_75,NoHouse
Windmill-TaskBuilding_10_1,Building_75
NoHouse,Windmill-TaskBuilding_10_1
Building_80,NoHouse
NoHouse,Building_80
Building_82,NoHouse
Building_79,Building_82
Building_82,Building_79
NoHouse,Building_82
Building_78,NoHouse
Building_79,Building_78
Building_86,Building_79
Church-TaskBuilding_16,Building_86
NoHouse,Church-TaskBuilding_16
Building_80,NoHouse
NoHouse,Building_80
TaskBuilding_14,NoHouse
Building_74,TaskBuilding_14
Building_82,Building_74
Building_75,Building_82
Building_79,Building_75
Building_82,Building_79
NoHouse,Building_82
Building_91,NoHouse
NoHouse,Building_91
Building_90,NoHouse
NoHouse,Building_90
Building_89,NoHouse
House_10,Building_89
Building_74,House_10
Garage_86,Building_74
NoHouse,Garage_86
Building_74,NoHouse
NoHouse,Building_74
House_10,NoHouse
NoHouse,House_10
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_89,NoHouse
NoHouse,Building_89
House_10,NoHouse
NoHouse,House_10
Building_63,NoHouse
TaskBuilding_9,Building_63
Building_61,TaskBuilding_9
TaskBuilding_9,Building_61
NoHouse,TaskBuilding_9
Building_60,NoHouse
Building_61,Building_60
TaskBuilding_9,Building_61
NoHouse,TaskBuilding_9
Phone,NoHouse
Building_61,Phone
TaskBuilding_9,Building_61
Phone,TaskBuilding_9
Building_61,Phone
TaskBuilding_9,Building_61
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Building_59,NoHouse
NoHouse,Building_59
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Building_60,NoHouse
NoHouse,Building_60
Building_90,NoHouse
Building_63,Building_90
NoHouse,Building_63
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Phone,NoHouse
Hand,Phone
Phone,Hand
Hand,Phone
Building_64,Hand
NoHouse,Building_64
Building_59,NoHouse
NoHouse,Building_59
Phone,NoHouse
NoHouse,Phone
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_11,NoHouse
TaskBuilding_1,TaskBuilding_11
