Edge1,Edge2
Hand,TaskBuilding_9
NoHouse,Hand
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_4,NoHouse
Building_124,TaskBuilding_4
NoHouse,Building_124
Building_229,NoHouse
TaskBuilding_32,Building_229
Building_228,TaskBuilding_32
NoHouse,Building_228
Phone,NoHouse
NoHouse,Phone
Building_133,NoHouse
NoHouse,Building_133
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_228,NoHouse
NoHouse,Building_228
Building_133,NoHouse
NoHouse,Building_133
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_123,NoHouse
NoHouse,Building_123
TaskBuilding_21,NoHouse
NoHouse,TaskBuilding_21
Building_127,NoHouse
NoHouse,Building_127
Building_135,NoHouse
NoHouse,Building_135
Building_136,NoHouse
NoHouse,Building_136
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Building_118,NoHouse
NoHouse,Building_118
Building_125,NoHouse
NoHouse,Building_125
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
Building_88,NoHouse
TaskBuilding_15,Building_88
NoHouse,TaskBuilding_15
TaskBuilding_11,NoHouse
TaskBuilding_1,TaskBuilding_11
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
Building_87,TaskBuilding_1
NoHouse,Building_87
NoHit,NoHouse
NoHouse,NoHit
Building_83,NoHouse
TaskBuilding_1,Building_83
NoHouse,TaskBuilding_1
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_67,NoHouse
NoHouse,Building_67
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_64,NoHouse
NoHouse,Building_64
Building_67,NoHouse
Building_70,Building_67
TaskBuilding_13,Building_70
NoHouse,TaskBuilding_13
TaskBuilding_13,NoHouse
NoHouse,TaskBuilding_13
TaskBuilding_13,NoHouse
NoHouse,TaskBuilding_13
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Building_68,NoHouse
TaskBuilding_9,Building_68
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,Hand
