Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
Phone,Hand
NoHouse,Phone
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_110,NoHouse
NoHouse,Building_110
Building_112,NoHouse
NoHouse,Building_112
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_31,NoHouse
HighSilo-TaskBuilding_49,TaskBuilding_31
NoHouse,HighSilo-TaskBuilding_49
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_96,NoHouse
NoHouse,Building_96
Building_108,NoHouse
NoHouse,Building_108
Building_104,NoHouse
NoHouse,Building_104
TaskBuilding_3,NoHouse
Building_106,TaskBuilding_3
TaskBuilding_3,Building_106
NoHouse,TaskBuilding_3
Building_80,NoHouse
TaskBuilding_26,Building_80
NoHouse,TaskBuilding_26
Building_104,NoHouse
NoHouse,Building_104
Building_75,NoHouse
Windmill-TaskBuilding_10_1,Building_75
NoHouse,Windmill-TaskBuilding_10_1
Building_80,NoHouse
NoHouse,Building_80
Building_82,NoHouse
Building_79,Building_82
Building_82,Building_79
NoHouse,Building_82
Building_78,NoHouse
Building_79,Building_78
Building_86,Building_79
Church-TaskBuilding_16,Building_86
NoHouse,Church-TaskBuilding_16
Building_80,NoHouse
NoHouse,Building_80
TaskBuilding_14,NoHouse
Building_74,TaskBuilding_14
Building_82,Building_74
Building_75,Building_82
Building_79,Building_75
Building_82,Building_79
NoHouse,Building_82
Building_91,NoHouse
NoHouse,Building_91
Building_90,NoHouse
NoHouse,Building_90
Building_89,NoHouse
House_10,Building_89
Building_74,House_10
Garage_86,Building_74
NoHouse,Garage_86
Building_74,NoHouse
NoHouse,Building_74
House_10,NoHouse
NoHouse,House_10
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_89,NoHouse
NoHouse,Building_89
House_10,NoHouse
NoHouse,House_10
Building_63,NoHouse
TaskBuilding_9,Building_63
Building_61,TaskBuilding_9
TaskBuilding_9,Building_61
NoHouse,TaskBuilding_9
Building_60,NoHouse
Building_61,Building_60
TaskBuilding_9,Building_61
NoHouse,TaskBuilding_9
Phone,NoHouse
Building_61,Phone
TaskBuilding_9,Building_61
Phone,TaskBuilding_9
Building_61,Phone
TaskBuilding_9,Building_61
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Building_59,NoHouse
NoHouse,Building_59
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Building_60,NoHouse
NoHouse,Building_60
Building_90,NoHouse
Building_63,Building_90
NoHouse,Building_63
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,NoHouse
