Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
Phone,Hand
Hand,Phone
Phone,Hand
NoHouse,Phone
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_229,NoHouse
Building_137,Building_229
Building_142,Building_137
TaskBuilding_33,Building_142
Building_142,TaskBuilding_33
TaskBuilding_36,Building_142
Building_142,TaskBuilding_36
Building_137,Building_142
Building_232,Building_137
NoHouse,Building_232
TaskBuilding_28,NoHouse
Building_98,TaskBuilding_28
NoHouse,Building_98
Hand,NoHouse
TaskBuilding_28,Hand
Building_122,TaskBuilding_28
TaskBuilding_22,Building_122
NoHouse,TaskBuilding_22
TaskBuilding_28,NoHouse
TaskBuilding_31,TaskBuilding_28
NoHouse,TaskBuilding_31
Building_112,NoHouse
NoHouse,Building_112
Building_122,NoHouse
NoHouse,Building_122
Building_127,NoHouse
TaskBuilding_21,Building_127
NoHouse,TaskBuilding_21
Building_147,NoHouse
NoHouse,Building_147
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
Building_143,NoHouse
Building_141,Building_143
Building_145,Building_141
NoHouse,Building_145
Building_98,NoHouse
TaskBuilding_26,Building_98
NoHouse,TaskBuilding_26
Building_100,NoHouse
NoHit,Building_100
NoHouse,NoHit
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_157,NoHouse
TaskBuilding_31,Building_157
TaskBuilding_39,TaskBuilding_31
Building_153,TaskBuilding_39
Building_148,Building_153
NoHit,Building_148
NoHouse,NoHit
NoHit,NoHouse
Building_157,NoHit
NoHouse,Building_157
Building_158,NoHouse
NoHouse,Building_158
Building_98,NoHouse
Building_100,Building_98
Building_157,Building_100
NoHouse,Building_157
Building_101,NoHouse
Building_100,Building_101
TaskBuilding_27,Building_100
Building_94,TaskBuilding_27
NoHouse,Building_94
Building_157,NoHouse
NoHouse,Building_157
Building_163,NoHouse
TaskBuilding_35,Building_163
Building_166,TaskBuilding_35
TaskBuilding_42,Building_166
NoHouse,TaskBuilding_42
Building_163,NoHouse
NoHouse,Building_163
Building_158,NoHouse
TaskBuilding_35,Building_158
Building_166,TaskBuilding_35
NoHouse,Building_166
Building_166,NoHouse
Building_168,Building_166
TaskBuilding_42,Building_168
NoHouse,TaskBuilding_42
TaskBuilding_35,NoHouse
Building_163,TaskBuilding_35
NoHouse,Building_163
Building_166,NoHouse
TaskBuilding_42,Building_166
NoHouse,TaskBuilding_42
TaskBuilding_40,NoHouse
NoHouse,TaskBuilding_40
House_49,NoHouse
NoHouse,House_49
Building_163,NoHouse
NoHouse,Building_163
Building_170,NoHouse
Building_164,Building_170
NoHouse,Building_164
Building_165,NoHouse
Building_164,Building_165
Building_170,Building_164
TaskBuilding_46,Building_170
NoHouse,TaskBuilding_46
Building_184,NoHouse
TaskBuilding_46,Building_184
NoHouse,TaskBuilding_46
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Building_180,NoHouse
TaskBuilding_46,Building_180
Building_198,TaskBuilding_46
NoHouse,Building_198
TaskBuilding_6,NoHouse
HighSilo-TaskBuilding_49,TaskBuilding_6
NoHouse,HighSilo-TaskBuilding_49
Building_180,NoHouse
Building_184,Building_180
NoHouse,Building_184
Building_184,NoHouse
Building_180,Building_184
Building_185,Building_180
NoHouse,Building_185
TaskBuilding_51,NoHouse
Building_185,TaskBuilding_51
TaskBuilding_51,Building_185
NoHouse,TaskBuilding_51
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Building_192,NoHouse
NoHouse,Building_192
Building_188,NoHouse
Building_185,Building_188
Building_188,Building_185
NoHouse,Building_188
Building_195,NoHouse
Building_194,Building_195
NoHouse,Building_194
Building_197,NoHouse
NoHouse,Building_197
Building_188,NoHouse
Building_194,Building_188
Building_195,Building_194
NoHouse,Building_195
Building_188,NoHouse
Building_194,Building_188
Building_189,Building_194
Building_194,Building_189
Building_189,Building_194
Building_194,Building_189
Building_189,Building_194
TaskBuilding_50,Building_189
Building_194,TaskBuilding_50
Building_197,Building_194
Building_206,Building_197
TaskBuilding_54,Building_206
Building_202,TaskBuilding_54
Building_194,Building_202
Building_198,Building_194
TaskBuilding_54,Building_198
NoHouse,TaskBuilding_54
TaskBuilding_54,NoHouse
Building_203,TaskBuilding_54
NoHouse,Building_203
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
TaskBuilding_54,NoHouse
Building_203,TaskBuilding_54
Building_198,Building_203
NoHouse,Building_198
Building_200,NoHouse
TaskBuilding_55,Building_200
