Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_214,NoHouse
Building_171,Building_214
NoHouse,Building_171
Building_211,NoHouse
Building_213,Building_211
NoHouse,Building_213
TaskBuilding_47,NoHouse
NoHouse,TaskBuilding_47
Building_168,NoHouse
NoHouse,Building_168
Building_168,NoHouse
NoHouse,Building_168
Building_166,NoHouse
NoHouse,Building_166
Building_153,NoHouse
TaskBuilding_43,Building_153
NoHouse,TaskBuilding_43
Building_153,NoHouse
Building_154,Building_153
NoHouse,Building_154
Building_156,NoHouse
NoHouse,Building_156
Building_139,NoHouse
NoHouse,Building_139
Building_139,NoHouse
NoHouse,Building_139
Building_230,NoHouse
NoHouse,Building_230
Building_140,NoHouse
NoHouse,Building_140
Building_152,NoHouse
TaskBuilding_39,Building_152
NoHouse,NoHouse
