Edge1,Edge2
Hand,Building_186
Phone,Hand
NoHouse,Phone
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Building_176,NoHouse
NoHouse,Building_176
Building_101,NoHouse
Building_102,Building_101
NoHouse,Building_102
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
TaskBuilding_29,NoHouse
Building_103,TaskBuilding_29
NoHouse,Building_103
Phone,NoHouse
NoHouse,Phone
Building_91,NoHouse
TaskBuilding_19,Building_91
NoHouse,TaskBuilding_19
Phone,NoHouse
Hand,Phone
Phone,Hand
NoHouse,Phone
Building_94,NoHouse
Building_103,Building_94
NoHouse,Building_103
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_91,NoHouse
NoHouse,Building_91
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
NoHit,NoHouse
Hand,NoHit
NoHouse,Hand
NoHit,NoHouse
NoHouse,NoHit
Phone,NoHouse
NoHouse,Phone
NoHit,NoHouse
Building_94,NoHit
NoHouse,Building_94
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
House_10,NoHouse
Building_91,House_10
NoHit,Building_91
NoHouse,NoHit
Building_90,NoHouse
NoHouse,Building_90
Building_89,NoHouse
NoHouse,Building_89
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Building_96,NoHouse
TaskBuilding_18,Building_96
TaskBuilding_23,TaskBuilding_18
TaskBuilding_18,TaskBuilding_23
Building_101,TaskBuilding_18
TaskBuilding_18,Building_101
NoHouse,TaskBuilding_18
Building_96,NoHouse
NoHouse,Building_96
TaskBuilding_13,NoHouse
NoHouse,TaskBuilding_13
Building_113,NoHouse
Building_110,Building_113
Building_104,Building_110
Building_109,Building_104
Building_80,Building_109
Building_75,Building_80
TaskBuilding_14,Building_75
Building_79,TaskBuilding_14
Building_80,Building_79
NoHouse,Building_80
Building_97,NoHouse
