Edge1,Edge2
NoHouse,NoHouse
Building_141,NoHouse
NoHouse,Building_141
Phone,NoHouse
Building_141,Phone
NoHouse,Building_141
Building_147,NoHouse
NoHouse,Building_147
Building_147,NoHouse
TaskBuilding_26,Building_147
NoHouse,TaskBuilding_26
Building_150,NoHouse
Building_147,Building_150
Building_150,Building_147
Building_147,Building_150
Building_150,Building_147
Building_151,Building_150
Building_145,Building_151
Building_144,Building_145
NoHouse,Building_144
Building_152,NoHouse
Building_163,Building_152
NoHouse,Building_163
Building_151,NoHouse
Building_164,Building_151
NoHouse,Building_164
Building_108,NoHouse
NoHouse,Building_108
Building_98,NoHouse
TaskBuilding_31,Building_98
Building_98,TaskBuilding_31
TaskBuilding_31,Building_98
NoHouse,TaskBuilding_31
Building_98,NoHouse
Building_99,Building_98
Building_100,Building_99
Building_101,Building_100
Building_102,Building_101
NoHouse,Building_102
Building_123,NoHouse
NoHouse,Building_123
Building_104,NoHouse
NoHouse,Building_104
Building_104,NoHouse
Building_97,Building_104
TaskBuilding_26,Building_97
Building_96,TaskBuilding_26
NoHouse,Building_96
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_96,NoHouse
Building_104,Building_96
Building_107,Building_104
Building_104,Building_107
NoHouse,Building_104
Building_117,NoHouse
NoHouse,Building_117
Building_117,NoHouse
TaskBuilding_22,Building_117
Building_117,TaskBuilding_22
Building_96,Building_117
NoHouse,Building_96
Building_104,NoHouse
NoHouse,Building_104
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_96,NoHouse
Building_80,Building_96
NoHouse,Building_80
Building_82,NoHouse
Building_104,Building_82
NoHouse,Building_104
Building_96,NoHouse
NoHouse,Building_96
Building_96,NoHouse
Building_94,Building_96
Building_91,Building_94
Building_80,Building_91
NoHouse,Building_80
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_85,NoHouse
NoHouse,Building_85
Phone,NoHouse
Building_85,Phone
Building_88,Building_85
NoHouse,Building_88
Building_85,NoHouse
NoHouse,Building_85
Building_85,NoHouse
NoHouse,Building_85
Building_78,NoHouse
NoHouse,Building_78
Building_85,NoHouse
NoHouse,Building_85
Building_75,NoHouse
NoHouse,Building_75
Building_77,NoHouse
NoHouse,Building_77
Building_83,NoHouse
TaskBuilding_15,Building_83
Building_84,TaskBuilding_15
NoHouse,Building_84
Building_83,NoHouse
TaskBuilding_15,Building_83
NoHouse,TaskBuilding_15
TaskBuilding_15,NoHouse
TaskBuilding_1,TaskBuilding_15
Building_67,TaskBuilding_1
NoHouse,Building_67
Building_67,NoHouse
TaskBuilding_13,Building_67
Building_66,TaskBuilding_13
TaskBuilding_13,Building_66
NoHouse,TaskBuilding_13
TaskBuilding_13,NoHouse
NoHouse,TaskBuilding_13
TaskBuilding_13,NoHouse
Building_66,TaskBuilding_13
NoHouse,Building_66
Building_67,NoHouse
NoHouse,Building_67
Building_59,NoHouse
TaskBuilding_12,Building_59
NoHouse,TaskBuilding_12
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
TaskBuilding_9,NoHouse
Building_62,TaskBuilding_9
House_10,Building_62
Building_61,House_10
NoHouse,Building_61
Building_62,NoHouse
NoHouse,Building_62
TaskBuilding_9,NoHouse
Building_60,TaskBuilding_9
TaskBuilding_9,Building_60
NoHouse,TaskBuilding_9
Building_59,NoHouse
NoHouse,Building_59
Building_62,NoHouse
House_10,Building_62
Building_57,House_10
House_10,Building_57
Building_71,House_10
Building_91,Building_71
NoHouse,Building_91
Building_58,NoHouse
Building_71,Building_58
NoHouse,Building_71
House_10,NoHouse
Building_72,House_10
NoHouse,Building_72
Building_72,NoHouse
NoHouse,Building_72
Building_72,NoHouse
Building_90,Building_72
Building_72,Building_90
NoHouse,Building_72
Building_72,NoHouse
Building_73,Building_72
