Edge1,Edge2
NoHouse,TaskBuilding_53
Hand,NoHouse
NoHouse,Hand
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
Building_142,NoHouse
NoHouse,Building_142
TaskBuilding_36,NoHouse
NoHouse,TaskBuilding_36
Building_142,NoHouse
NoHouse,Building_142
Building_223,NoHouse
NoHouse,Building_223
Building_230,NoHouse
Building_137,Building_230
Building_233,Building_137
Building_223,Building_233
NoHouse,Building_223
Building_230,NoHouse
Building_223,Building_230
Building_225,Building_223
NoHouse,Building_225
Building_232,NoHouse
TaskBuilding_44,Building_232
NoHouse,TaskBuilding_44
Building_233,NoHouse
TaskBuilding_45,Building_233
Building_223,TaskBuilding_45
Building_224,Building_223
NoHouse,Building_224
Garage_224,NoHouse
NoHouse,Garage_224
Building_225,NoHouse
NoHouse,Building_225
Building_222,NoHouse
NoHouse,Building_222
Building_222,NoHouse
NoHouse,Building_222
Building_219,NoHouse
NoHouse,Building_219
Building_219,NoHouse
NoHouse,Building_219
Phone,NoHouse
NoHouse,Phone
Building_219,NoHouse
NoHouse,Building_219
Building_216,NoHouse
NoHouse,Building_216
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
NoHit,NoHouse
NoHouse,NoHit
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_53,NoHouse
