Edge1,Edge2
NoHouse,NoHouse
Windmill-TaskBuilding_10_1,NoHouse
House_10,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,House_10
NoHouse,Windmill-TaskBuilding_10_1
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Building_89,Phone
NoHouse,Building_89
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
NoHouse,Hand
Building_104,NoHouse
NoHouse,Building_104
Building_89,NoHouse
NoHouse,Building_89
Phone,NoHouse
NoHouse,Phone
TaskBuilding_14,NoHouse
Building_75,TaskBuilding_14
TaskBuilding_14,Building_75
NoHouse,TaskBuilding_14
Building_104,NoHouse
NoHouse,Building_104
TaskBuilding_17,NoHouse
Phone,TaskBuilding_17
NoHouse,Phone
Building_103,NoHouse
NoHouse,Building_103
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
Building_104,NoHouse
Church-TaskBuilding_16,Building_104
NoHouse,Church-TaskBuilding_16
Building_113,NoHouse
NoHouse,Building_113
TaskBuilding_24,NoHouse
NoHouse,TaskBuilding_24
TaskBuilding_24,NoHouse
Building_108,TaskBuilding_24
Building_107,Building_108
NoHouse,Building_107
Building_108,NoHouse
Building_114,Building_108
Building_113,Building_114
Building_114,Building_113
NoHouse,Building_114
TaskBuilding_22,NoHouse
NoHouse,TaskBuilding_22
TaskBuilding_22,NoHouse
NoHouse,TaskBuilding_22
Building_combined_115_116,NoHouse
TaskBuilding_22,Building_combined_115_116
NoHouse,TaskBuilding_22
Building_112,NoHouse
NoHouse,Building_112
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_123,NoHouse
Building_131,Building_123
NoHouse,Building_131
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_142,NoHouse
Building_137,Building_142
NoHouse,Building_137
Building_146,NoHouse
NoHouse,Building_146
Building_148,NoHouse
NoHouse,Building_148
Building_100,NoHouse
Building_99,Building_100
TaskBuilding_30,Building_99
NoHouse,TaskBuilding_30
Building_100,NoHouse
NoHouse,Building_100
Garage_98,NoHouse
Building_108,Garage_98
NoHouse,Building_108
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
Building_103,NoHouse
TaskBuilding_27,Building_103
NoHouse,TaskBuilding_27
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
TaskBuilding_23,NoHouse
TaskBuilding_18,TaskBuilding_23
NoHouse,TaskBuilding_18
Building_102,NoHouse
NoHouse,Building_102
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Building_158,Phone
NoHouse,Building_158
Building_102,NoHouse
Building_93,Building_102
Building_102,Building_93
NoHouse,Building_102
TaskBuilding_34,NoHouse
Building_158,TaskBuilding_34
NoHouse,Building_158
Building_148,NoHouse
TaskBuilding_34,Building_148
NoHouse,TaskBuilding_34
Building_176,NoHouse
NoHouse,Building_176
TaskBuilding_40,NoHouse
Building_160,TaskBuilding_40
NoHouse,Building_160
Building_160,NoHouse
Building_159,Building_160
TaskBuilding_34,Building_159
NoHouse,TaskBuilding_34
Building_164,NoHouse
NoHouse,Building_164
Hand,NoHouse
NoHouse,Hand
TaskBuilding_46,NoHouse
Building_183,TaskBuilding_46
Building_181,Building_183
Building_180,Building_181
Building_178,Building_180
Building_184,Building_178
NoHouse,Building_184
Building_184,NoHouse
Phone,Building_184
TaskBuilding_51,Phone
Building_184,TaskBuilding_51
NoHouse,Building_184
Building_184,NoHouse
NoHouse,Building_184
TaskBuilding_6,NoHouse
Building_184,TaskBuilding_6
NoHouse,Building_184
Building_184,NoHouse
NoHouse,Building_184
Building_184,NoHouse
TaskBuilding_51,Building_184
Building_184,TaskBuilding_51
NoHouse,Building_184
TaskBuilding_51,NoHouse
NoHouse,TaskBuilding_51
TaskBuilding_51,NoHouse
Building_179,TaskBuilding_51
NoHouse,Building_179
House_49,NoHouse
NoHouse,House_49
TaskBuilding_51,NoHouse
Building_185,TaskBuilding_51
NoHouse,Building_185
Building_188,NoHouse
NoHouse,Building_188
Building_188,NoHouse
Building_185,Building_188
NoHouse,Building_185
Building_194,NoHouse
Building_195,Building_194
NoHouse,Building_195
Building_194,NoHouse
Building_195,Building_194
Building_194,Building_195
Building_189,Building_194
NoHouse,Building_189
Building_192,NoHouse
NoHouse,Building_192
Building_189,NoHouse
Building_194,Building_189
NoHouse,Building_194
Building_189,NoHouse
NoHouse,Building_189
Building_189,NoHouse
TaskBuilding_50,Building_189
Building_189,TaskBuilding_50
TaskBuilding_54,Building_189
NoHouse,TaskBuilding_54
Building_187,NoHouse
Building_189,Building_187
NoHouse,Building_189
TaskBuilding_50,NoHouse
Building_194,TaskBuilding_50
NoHouse,Building_194
Building_206,NoHouse
Building_194,Building_206
Building_195,Building_194
Building_197,Building_195
Building_195,Building_197
NoHouse,Building_195
Building_197,NoHouse
Building_205,Building_197
Building_197,Building_205
NoHouse,Building_197
Phone,NoHouse
NoHouse,Phone
Building_197,NoHouse
Building_205,Building_197
NoHouse,Building_205
Building_203,NoHouse
Building_205,Building_203
NoHouse,Building_205
Building_207,NoHouse
Castle-TaskBuilding_56,Building_207
Building_205,Castle-TaskBuilding_56
Building_203,Building_205
NoHouse,Building_203
TaskBuilding_50,NoHouse
Building_203,TaskBuilding_50
NoHouse,Building_203
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
Building_171,NoHouse
TaskBuilding_41,Building_171
NoHouse,TaskBuilding_41
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
Building_170,NoHouse
TaskBuilding_41,Building_170
NoHouse,TaskBuilding_41
TaskBuilding_41,NoHouse
NoHouse,TaskBuilding_41
Building_171,NoHouse
Building_172,Building_171
NoHouse,Building_172
Building_170,NoHouse
Building_183,Building_170
Building_178,Building_183
Building_163,Building_178
TaskBuilding_41,Building_163
Building_170,TaskBuilding_41
TaskBuilding_41,Building_170
NoHouse,TaskBuilding_41
TaskBuilding_41,NoHouse
Building_170,TaskBuilding_41
NoHouse,Building_170
Building_164,NoHouse
Building_165,Building_164
Building_170,Building_165
TaskBuilding_41,Building_170
NoHouse,TaskBuilding_41
Phone,NoHouse
Building_214,Phone
Phone,Building_214
NoHouse,Phone
Building_214,NoHouse
Phone,Building_214
Hand,Phone
NoHouse,Hand
Building_214,NoHouse
Building_211,Building_214
Building_214,Building_211
Building_211,Building_214
Building_174,Building_211
TaskBuilding_42,Building_174
NoHouse,TaskBuilding_42
Phone,NoHouse
Building_214,Phone
Phone,Building_214
Building_214,Phone
NoHouse,Building_214
NoHit,NoHouse
Phone,NoHit
Castle-TaskBuilding_56,Phone
Building_211,Castle-TaskBuilding_56
Castle-TaskBuilding_56,Building_211
NoHouse,Castle-TaskBuilding_56
Building_214,NoHouse
TaskBuilding_48,Building_214
NoHouse,TaskBuilding_48
Phone,NoHouse
crane_2,Phone
NoHouse,crane_2
crane_2,NoHouse
NoHouse,crane_2
Building_215,NoHouse
NoHouse,Building_215
Building_220,NoHouse
NoHouse,Building_220
crane_2,NoHouse
NoHouse,crane_2
Building_211,NoHouse
TaskBuilding_8,Building_211
crane_2,TaskBuilding_8
NoHouse,crane_2
Phone,NoHouse
NoHit,Phone
Building_215,NoHit
NoHouse,Building_215
Building_214,NoHouse
Building_215,Building_214
NoHit,Building_215
NoHouse,NoHit
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Building_154,Phone
TaskBuilding_43,Building_154
Building_220,TaskBuilding_43
Building_215,Building_220
crane_2,Building_215
Building_220,crane_2
NoHouse,Building_220
Building_174,NoHouse
Building_154,Building_174
TaskBuilding_48,Building_154
NoHouse,TaskBuilding_48
Building_154,NoHouse
NoHouse,Building_154
TaskBuilding_43,NoHouse
Building_156,TaskBuilding_43
NoHouse,Building_156
Hand,NoHouse
NoHit,Hand
Building_154,NoHit
Building_236,Building_154
Building_139,Building_236
Building_150,Building_139
NoHit,Building_150
Building_236,NoHit
NoHit,Building_236
Building_215,NoHit
NoHouse,Building_215
Building_139,NoHouse
NoHit,Building_139
TaskBuilding_44,NoHit
Building_235,TaskBuilding_44
TaskBuilding_44,Building_235
Building_234,TaskBuilding_44
Building_139,Building_234
Building_232,Building_139
Building_230,Building_232
NoHouse,Building_230
Building_140,NoHouse
Building_141,Building_140
Building_152,Building_141
TaskBuilding_39,Building_152
Building_153,TaskBuilding_39
NoHit,Building_153
NoHouse,NoHit
Building_152,NoHouse
TaskBuilding_39,Building_152
NoHouse,TaskBuilding_39
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_232,NoHouse
Building_139,Building_232
NoHouse,Building_139
TaskBuilding_44,NoHouse
Building_231,TaskBuilding_44
Building_230,Building_231
NoHouse,Building_230
TaskBuilding_44,NoHouse
Building_230,TaskBuilding_44
NoHouse,Building_230
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Garage_235,NoHouse
NoHouse,Garage_235
TaskBuilding_45,NoHouse
Garage_235,TaskBuilding_45
NoHouse,Garage_235
TaskBuilding_7,NoHouse
NoHouse,TaskBuilding_7
TaskBuilding_7,NoHouse
NoHouse,TaskBuilding_7
TaskBuilding_7,NoHouse
NoHouse,TaskBuilding_7
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
Phone,Hand
Hand,Phone
NoHouse,Hand
Building_226,NoHouse
Building_225,Building_226
Building_234,Building_225
Building_214,Building_234
Building_210,Building_214
Building_214,Building_210
Building_236,Building_214
TaskBuilding_44,Building_236
Building_233,TaskBuilding_44
NoHouse,Building_233
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Building_140,NoHouse
Hand,Building_140
NoHouse,Hand
Building_139,NoHouse
Building_140,Building_139
Building_141,Building_140
NoHouse,Building_141
Building_139,NoHouse
Building_137,Building_139
Building_230,Building_137
Building_228,Building_230
Building_230,Building_228
NoHouse,Building_230
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
Building_152,NoHouse
NoHouse,Building_152
crane_1,NoHouse
NoHouse,crane_1
Building_155,NoHouse
NoHouse,Building_155
TaskBuilding_26,NoHouse
Building_150,TaskBuilding_26
Building_147,Building_150
Building_150,Building_147
Building_147,Building_150
NoHouse,Building_147
Building_145,NoHouse
TaskBuilding_35,Building_145
Building_166,TaskBuilding_35
Building_150,Building_166
Building_152,Building_150
Building_166,Building_152
Building_167,Building_166
Building_166,Building_167
Building_168,Building_166
Building_173,Building_168
NoHouse,Building_173
TaskBuilding_42,NoHouse
Phone,TaskBuilding_42
Building_147,Phone
TaskBuilding_31,Building_147
NoHouse,TaskBuilding_31
Building_109,NoHouse
TaskBuilding_28,Building_109
NoHouse,TaskBuilding_28
Building_126,NoHouse
Building_98,Building_126
Building_101,Building_98
Building_157,Building_101
Building_176,Building_157
Building_157,Building_176
NoHouse,Building_157
Building_109,NoHouse
Building_122,Building_109
NoHouse,Building_122
Building_109,NoHouse
Building_108,Building_109
Building_107,Building_108
NoHouse,Building_107
Building_108,NoHouse
NoHouse,Building_108
TaskBuilding_26,NoHouse
Building_101,TaskBuilding_26
TaskBuilding_30,Building_101
Building_99,TaskBuilding_30
NoHouse,Building_99
Building_110,NoHouse
Building_114,Building_110
TaskBuilding_24,Building_114
Building_114,TaskBuilding_24
TaskBuilding_24,Building_114
Building_108,TaskBuilding_24
Building_110,Building_108
TaskBuilding_3,Building_110
Building_117,TaskBuilding_3
Building_114,Building_117
Building_112,Building_114
Building_113,Building_112
Building_117,Building_113
Building_113,Building_117
Building_86,Building_113
NoHouse,Building_86
Building_117,NoHouse
TaskBuilding_22,Building_117
Building_117,TaskBuilding_22
NoHouse,Building_117
Building_118,NoHouse
Building_122,Building_118
Building_118,Building_122
TaskBuilding_1,Building_118
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
Building_88,TaskBuilding_1
Building_87,Building_88
NoHouse,Building_87
Building_125,NoHouse
Church-TaskBuilding_16,Building_125
TaskBuilding_1,Church-TaskBuilding_16
NoHouse,TaskBuilding_1
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_121,NoHouse
TaskBuilding_20,Building_121
NoHouse,TaskBuilding_20
Building_125,NoHouse
NoHouse,Building_125
TaskBuilding_1,NoHouse
Building_88,TaskBuilding_1
NoHouse,Building_88
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Building_67,NoHouse
NoHouse,Building_67
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_83,NoHouse
TaskBuilding_1,Building_83
NoHouse,TaskBuilding_1
TaskBuilding_15,NoHouse
Building_64,TaskBuilding_15
NoHouse,Building_64
TaskBuilding_11,NoHouse
Building_67,TaskBuilding_11
TaskBuilding_12,Building_67
TaskBuilding_11,TaskBuilding_12
Building_67,TaskBuilding_11
Building_83,Building_67
TaskBuilding_11,Building_83
NoHouse,TaskBuilding_11
Building_69,NoHouse
TaskBuilding_13,Building_69
Building_76,TaskBuilding_13
Building_70,Building_76
NoHouse,Building_70
Building_67,NoHouse
NoHouse,Building_67
Building_64,NoHouse
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
Building_81,NoHouse
Building_69,Building_81
Building_71,Building_69
Building_69,Building_71
Building_71,Building_69
Windmill-TaskBuilding_10_1,Building_71
TaskBuilding_11,Windmill-TaskBuilding_10_1
Building_67,TaskBuilding_11
NoHouse,Building_67
TaskBuilding_13,NoHouse
NoHouse,TaskBuilding_13
Building_69,NoHouse
NoHouse,Building_69
Building_69,NoHouse
Building_81,Building_69
Building_66,Building_81
Building_67,Building_66
Building_65,Building_67
Building_64,Building_65
NoHouse,Building_64
Building_64,NoHouse
Building_61,Building_64
Building_62,Building_61
Building_60,Building_62
NoHouse,Building_60
Building_64,NoHouse
House_10,Building_64
Building_72,House_10
Building_64,Building_72
Building_59,Building_64
TaskBuilding_9,Building_59
Building_61,TaskBuilding_9
Building_58,Building_61
Building_64,Building_58
Building_57,Building_64
NoHouse,Building_57
Building_64,NoHouse
NoHouse,Building_64
Building_71,NoHouse
NoHouse,Building_71
Building_71,NoHouse
Building_82,Building_71
Building_81,Building_82
NoHouse,Building_81
House_10,NoHouse
Phone,House_10
NoHouse,Phone
Building_72,NoHouse
Building_73,Building_72
Building_74,Building_73
NoHouse,Building_74
Building_73,NoHouse
Building_72,Building_73
Building_73,Building_72
NoHouse,Building_73
Windmill-TaskBuilding_10_1,NoHouse
Building_91,Windmill-TaskBuilding_10_1
Building_74,Building_91
NoHouse,Building_74
Building_90,NoHouse
NoHouse,Building_90
Building_89,NoHouse
NoHouse,Building_89
Building_75,NoHouse
Building_71,Building_75
NoHouse,Building_71
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Phone,NoHouse
TaskBuilding_18,Phone
Phone,TaskBuilding_18
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_79,NoHouse
NoHouse,Building_79
Building_97,NoHouse
Building_96,Building_97
NoHouse,Building_96
Building_104,NoHouse
Building_110,Building_104
NoHouse,Building_110
Building_96,NoHouse
NoHouse,Building_96
Building_94,NoHouse
NoHouse,Building_94
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_23,NoHouse
TaskBuilding_27,TaskBuilding_23
NoHouse,TaskBuilding_27
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
Building_94,NoHouse
Building_101,Building_94
TaskBuilding_27,Building_101
NoHouse,TaskBuilding_27
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
TaskBuilding_19,NoHouse
Building_103,TaskBuilding_19
NoHouse,Building_103
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_97,NoHouse
NoHouse,Building_97
Building_102,NoHouse
NoHouse,Building_102
Building_158,NoHouse
NoHouse,Building_158
Building_159,NoHouse
TaskBuilding_34,Building_159
NoHouse,TaskBuilding_34
Building_176,NoHouse
NoHouse,Building_176
Building_159,NoHouse
Building_160,Building_159
NoHouse,Building_160
Building_163,NoHouse
Building_176,Building_163
TaskBuilding_34,Building_176
Building_176,TaskBuilding_34
NoHouse,Building_176
Building_159,NoHouse
Building_160,Building_159
Building_159,Building_160
NoHouse,Building_159
TaskBuilding_46,NoHouse
Phone,TaskBuilding_46
NoHouse,Phone
Building_160,NoHouse
Building_159,Building_160
Building_160,Building_159
NoHouse,Building_160
TaskBuilding_35,NoHouse
Building_161,TaskBuilding_35
Building_162,Building_161
NoHouse,Building_162
TaskBuilding_46,NoHouse
Phone,TaskBuilding_46
TaskBuilding_46,Phone
Building_178,TaskBuilding_46
HighSilo-TaskBuilding_49,Building_178
TaskBuilding_46,HighSilo-TaskBuilding_49
NoHouse,TaskBuilding_46
Building_183,NoHouse
NoHouse,Building_183
Building_183,NoHouse
NoHouse,Building_183
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_183,NoHouse
NoHouse,Building_183
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_185,NoHouse
Building_188,Building_185
Building_187,Building_188
Building_186,Building_187
NoHouse,Building_186
Building_187,NoHouse
NoHouse,Building_187
Building_209,NoHouse
NoHouse,Building_209
Building_187,NoHouse
NoHouse,Building_187
Building_198,NoHouse
NoHouse,Building_198
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
Building_171,NoHouse
NoHouse,Building_171
Building_173,NoHouse
TaskBuilding_47,Building_173
NoHouse,TaskBuilding_47
Building_170,NoHouse
