Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Building_214,NoHouse
NoHouse,Building_214
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
Garage_235,Hand
NoHouse,Garage_235
TaskBuilding_44,NoHouse
Building_225,TaskBuilding_44
Building_229,Building_225
NoHouse,Building_229
Building_231,NoHouse
Building_233,Building_231
NoHouse,Building_233
Building_232,NoHouse
NoHouse,Building_232
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Building_140,NoHouse
NoHouse,Building_140
Building_234,NoHouse
TaskBuilding_44,Building_234
Building_154,TaskBuilding_44
NoHouse,Building_154
Building_154,NoHouse
TaskBuilding_44,Building_154
NoHouse,TaskBuilding_44
Phone,NoHouse
Hand,Phone
Phone,Hand
NoHouse,Phone
Building_140,NoHouse
Building_139,Building_140
Building_233,Building_139
TaskBuilding_45,Building_233
Building_139,TaskBuilding_45
Building_154,Building_139
TaskBuilding_44,Building_154
NoHouse,TaskBuilding_44
Building_228,NoHouse
Building_138,Building_228
Building_139,Building_138
NoHouse,Building_139
Phone,NoHouse
Building_138,Phone
Building_139,Building_138
Building_143,Building_139
Building_225,Building_143
NoHouse,Building_225
Building_231,NoHouse
Garage_224,Building_231
Building_233,Garage_224
NoHouse,Building_233
Building_230,NoHouse
Building_228,Building_230
Phone,Building_228
Building_229,Phone
Building_228,Building_229
Building_138,Building_228
NoHouse,Building_138
TaskBuilding_4,NoHouse
TaskBuilding_36,TaskBuilding_4
Building_142,TaskBuilding_36
Building_137,Building_142
NoHouse,Building_137
Building_228,NoHouse
NoHouse,Building_228
Building_225,NoHouse
Building_229,Building_225
NoHouse,Building_229
Building_138,NoHouse
NoHouse,Building_138
Building_138,NoHouse
Building_142,Building_138
TaskBuilding_36,Building_142
Building_133,TaskBuilding_36
NoHouse,Building_133
Building_133,NoHouse
NoHouse,Building_133
Building_124,NoHouse
Building_137,Building_124
NoHouse,Building_137
Phone,NoHouse
NoHouse,Phone
Building_228,NoHouse
NoHouse,Building_228
Building_134,NoHouse
Building_128,Building_134
TaskBuilding_25,Building_128
NoHouse,TaskBuilding_25
TaskBuilding_4,NoHouse
Building_124,TaskBuilding_4
Building_143,Building_124
Building_124,Building_143
Building_145,Building_124
Building_123,Building_145
NoHouse,Building_123
Building_128,NoHouse
Building_132,Building_128
NoHouse,Building_132
TaskBuilding_25,NoHouse
Building_135,TaskBuilding_25
NoHouse,Building_135
Building_128,NoHouse
Building_132,Building_128
NoHouse,Building_132
Building_128,NoHouse
Building_126,Building_128
NoHouse,Building_126
TaskBuilding_25,NoHouse
Building_130,TaskBuilding_25
NoHouse,Building_130
Building_135,NoHouse
NoHouse,Building_135
Building_135,NoHouse
NoHouse,Building_135
Building_135,NoHouse
NoHouse,Building_135
Building_122,NoHouse
Building_131,Building_122
Building_117,Building_131
NoHouse,Building_117
Hand,NoHouse
NoHouse,Hand
Building_125,NoHouse
TaskBuilding_21,Building_125
Building_125,TaskBuilding_21
NoHouse,Building_125
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_118,NoHouse
TaskBuilding_22,Building_118
Building_121,TaskBuilding_22
TaskBuilding_1,Building_121
NoHouse,TaskBuilding_1
Building_125,NoHouse
TaskBuilding_21,Building_125
Building_125,TaskBuilding_21
NoHouse,Building_125
Building_117,NoHouse
NoHouse,Building_117
Building_121,NoHouse
Building_119,Building_121
NoHouse,Building_119
Building_122,NoHouse
NoHouse,Building_122
Building_121,NoHouse
Building_118,Building_121
NoHouse,Building_118
TaskBuilding_22,NoHouse
NoHouse,TaskBuilding_22
Building_121,NoHouse
TaskBuilding_20,Building_121
Church-TaskBuilding_16,TaskBuilding_20
NoHouse,Church-TaskBuilding_16
TaskBuilding_20,NoHouse
Building_88,TaskBuilding_20
NoHouse,Building_88
TaskBuilding_1,NoHouse
TaskBuilding_12,TaskBuilding_1
NoHouse,TaskBuilding_12
Building_88,NoHouse
Building_87,Building_88
Building_combined_115_116,Building_87
Building_86,Building_combined_115_116
NoHouse,Building_86
Building_86,NoHouse
Building_96,Building_86
Building_88,Building_96
TaskBuilding_15,Building_88
Building_88,TaskBuilding_15
Building_87,Building_88
NoHouse,Building_87
Building_97,NoHouse
NoHouse,Building_97
