ColliderName,Samples,timeDiff,Index
TaskBuilding_42,163,2.544481039047241,258
NoHouse,5,0.07787203788757324,259
Building_168,59,0.8665120601654053,260
NoHouse,27,0.4216001033782959,261
TaskBuilding_42,2,0.03323197364807129,262
NoHouse,2,0.03372907638549805,263
TaskBuilding_42,4,0.05505514144897461,264
NoHouse,102,1.588688611984253,265
Building_173,2,0.0441439151763916,266
TaskBuilding_42,253,3.8980650901794434,267
NoHouse,13,0.22220826148986816,268
Building_171,7,0.0892801284790039,269
Building_169,25,0.38787174224853516,270
Building_171,2,0.022815942764282227,271
NoHouse,12,0.22220873832702637,272
TaskBuilding_42,56,0.9324800968170166,273
Building_173,16,0.18897557258605957,274
Building_175,1,0.022319793701171875,275
Building_173,19,0.25544071197509766,276
NoHouse,1,0.022319793701171875,277
NoHit,3,0.0441441535949707,278
TaskBuilding_43,1,0.010911941528320312,279
Building_156,1,0.011408090591430664,280
Building_155,1,0.011408090591430664,281
Building_156,1,0.021823883056640625,282
Building_155,2,0.04463958740234375,283
Building_156,1,0.010912418365478516,284
Building_155,3,0.0441431999206543,285
Building_156,1,0.011408805847167969,286
Building_155,1,0.010911703109741211,287
Building_156,3,0.056049346923828125,288
Building_155,47,0.7107679843902588,289
crane_1,60,0.8551030158996582,290
Building_155,60,0.9339687824249268,291
Building_156,36,0.6770403385162354,292
TaskBuilding_43,1,0.010911941528320312,293
NoHouse,1,0.011407852172851562,294
Building_236,1,0.022320032119750977,295
NoHouse,1,0.010911703109741211,296
Building_236,5,0.08878493309020996,297
NoHouse,1,0.011408329010009766,298
TaskBuilding_43,1,0.021823406219482422,299
NoHouse,2,0.0451357364654541,300
Building_236,1,0.021824121475219727,301
NoHouse,1,0.022320032119750977,302
Building_236,1,0.022320032119750977,303
NoHouse,1,0.021823883056640625,304
Building_236,1,0.011408329010009766,305
TaskBuilding_43,26,0.41019201278686523,306
Building_236,2,0.021824121475219727,307
NoHouse,16,0.2782554626464844,308
TaskBuilding_48,1,0.011408805847167969,309
Building_220,1,0.010911703109741211,310
NoHouse,14,0.266848087310791,311
TaskBuilding_42,113,1.7632803916931152,312
NoHouse,1,0.012895822525024414,313
TaskBuilding_42,25,0.433504581451416,314
Building_173,57,0.8873438835144043,315
Building_174,2,0.03372812271118164,316
Building_173,3,0.05555105209350586,317
Building_174,1,0.01091313362121582,318
Building_173,1,0.011407613754272461,319
Building_174,4,0.06646418571472168,320
Building_173,1,0.022320032119750977,321
Building_174,2,0.04464077949523926,322
Building_175,1,0.010911226272583008,323
NoHouse,42,0.710768461227417,324
TaskBuilding_48,7,0.11110401153564453,325
TaskBuilding_43,26,0.4558238983154297,326
Building_156,3,0.055552005767822266,327
Building_155,6,0.09969639778137207,328
Building_156,1,0.011407852172851562,329
Building_155,3,0.055056095123291016,330
Building_156,16,0.2450239658355713,331
Building_155,32,0.444415807723999,332
Building_156,26,0.4548325538635254,333
NoHouse,11,0.15574407577514648,334
TaskBuilding_43,67,0.9994401931762695,335
Building_156,1,0.010912179946899414,336
NoHouse,7,0.1334238052368164,337
Building_156,71,1.0996320247650146,338
NoHouse,15,0.22171258926391602,339
TaskBuilding_43,109,1.7107045650482178,340
NoHouse,4,0.06695890426635742,341
TaskBuilding_43,139,2.176449775695801,342
NoHouse,14,0.2440321445465088,343
Building_215,2,0.03323197364807129,344
NoHouse,1,0.011408090591430664,345
Building_216,1,0.022319793701171875,346
NoHouse,63,0.9657182693481445,347
Building_174,51,0.7891299724578857,348
NoHouse,2,0.026288509368896484,349
Building_174,4,0.05108785629272461,350
Building_175,16,0.3109927177429199,351
NoHouse,4,0.05555152893066406,352
Building_175,2,0.03372812271118164,353
NoHouse,2,0.03323221206665039,354
Building_175,3,0.055551767349243164,355
NoHouse,16,0.2217109203338623,356
Building_175,13,0.18947315216064453,357
NoHouse,16,0.2658562660217285,358
Building_236,2,0.022815704345703125,359
Building_235,4,0.08828902244567871,360
NoHouse,2,0.02281498908996582,361
Building_236,21,0.3883683681488037,362
NoHouse,2,0.03323173522949219,363
Building_235,1,0.010912418365478516,364
NoHouse,12,0.22220778465270996,365
Building_235,20,0.31148838996887207,366
NoHit,14,0.24403166770935059,367
Building_235,23,0.34472012519836426,368
NoHit,2,0.03273606300354004,369
Building_236,2,0.03323197364807129,370
NoHouse,1,0.010911941528320312,371
TaskBuilding_48,21,0.289168119430542,372
Building_220,8,0.1225125789642334,373
Building_219,1,0.021823644638061523,374
Building_220,1,0.011408090591430664,375
NoHouse,1,0.010912418365478516,376
Building_219,1,0.01091146469116211,377
NoHouse,1,0.011408090591430664,378
Building_219,1,0.011407852172851562,379
NoHouse,2,0.03323221206665039,380
Building_220,9,0.13292789459228516,381
NoHouse,2,0.03323173522949219,382
Building_218,1,0.022320032119750977,383
Building_215,1,0.022320270538330078,384
NoHouse,90,1.3218412399291992,385
Building_215,1,0.02182316780090332,386
NoHouse,2,0.0441439151763916,387
Building_216,2,0.033728599548339844,388
Building_218,1,0.02182459831237793,389
Building_216,1,0.011406898498535156,390
NoHouse,1,0.022320032119750977,391
Building_216,2,0.021823883056640625,392
NoHouse,4,0.06646418571472168,393
Building_215,2,0.04463982582092285,394
NoHouse,11,0.1666567325592041,395
Building_216,1,0.021823406219482422,396
NoHouse,13,0.18947243690490723,397
Building_235,8,0.12251138687133789,398
Building_236,3,0.06646442413330078,399
Building_235,1,0.022320270538330078,400
Building_236,6,0.11110377311706543,401
Building_235,42,0.6209919452667236,402
NoHouse,22,0.35563206672668457,403
Building_235,7,0.10019230842590332,404
NoHit,17,0.22270441055297852,405
Building_154,11,0.14433550834655762,406
NoHit,1,0.011408329010009766,407
TaskBuilding_44,1,0.021824121475219727,408
Building_234,1,0.022320032119750977,409
Building_235,11,0.15524792671203613,410
NoHouse,1,0.022320032119750977,411
Building_235,11,0.14433646202087402,412
NoHouse,7,0.11110281944274902,413
Building_235,1,0.011408805847167969,414
NoHouse,4,0.0441441535949707,415
Building_235,1,0.011407852172851562,416
Building_236,57,0.8327841758728027,417
TaskBuilding_48,1,0.011407852172851562,418
NoHouse,1,0.021824121475219727,419
Building_216,1,0.022319793701171875,420
Building_215,1,0.011408090591430664,421
NoHouse,5,0.06646418571472168,422
Building_215,1,0.022319793701171875,423
NoHouse,9,0.11110496520996094,424
Building_216,4,0.06646347045898438,425
NoHouse,13,0.177567720413208,426
Building_235,1,0.02281641960144043,427
NoHouse,6,0.12151980400085449,428
Building_234,6,0.0773763656616211,429
Building_232,1,0.010911703109741211,430
Building_229,1,0.011408090591430664,431
Building_138,1,0.010912179946899414,432
Building_154,3,0.055552005767822266,433
Building_228,2,0.033231496810913086,434
Building_138,1,0.022320270538330078,435
Building_228,8,0.10068845748901367,436
Building_138,1,0.011408805847167969,437
Building_228,1,0.021822452545166016,438
Building_136,2,0.044640302658081055,439
Building_154,48,0.7201924324035645,440
Building_138,1,0.011408090591430664,441
Building_139,1,0.021823644638061523,442
Building_138,1,0.011408090591430664,443
Building_136,3,0.0441436767578125,444
NoHouse,1,0.022320270538330078,445
Building_138,5,0.07787227630615234,446
NoHouse,1,0.022319793701171875,447
Building_228,1,0.010912179946899414,448
Building_136,1,0.011408329010009766,449
Building_138,3,0.05604815483093262,450
Building_228,3,0.03372812271118164,451
NoHouse,3,0.033727169036865234,452
Building_228,3,0.0441441535949707,453
NoHouse,5,0.055055856704711914,454
Building_228,2,0.03323245048522949,455
NoHouse,3,0.05555152893066406,456
Building_139,7,0.1225125789642334,457
Building_138,2,0.0441436767578125,458
Building_228,1,0.02232050895690918,459
Building_230,1,0.022319316864013672,460
Building_234,1,0.011408567428588867,461
Building_235,29,0.4657444953918457,462
Building_236,264,4.0364484786987305,463
NoHouse,161,2.683856964111328,464
Building_236,32,0.4999680519104004,467
Building_235,4,0.06646418571472168,468
NoHouse,5,0.0892798900604248,469
Building_235,6,0.09969639778137207,470
NoHouse,3,0.04463982582092285,471
Building_235,11,0.1775681972503662,472
NoHouse,2,0.03372788429260254,473
Building_235,16,0.23311996459960938,474
Building_138,1,0.021824121475219727,475
Building_139,2,0.04464006423950195,476
Building_154,1,0.021823883056640625,477
Building_139,1,0.011408090591430664,478
Building_154,1,0.022320032119750977,479
NoHouse,3,0.03323245048522949,480
Building_139,3,0.05555152893066406,481
NoHouse,1,0.022320032119750977,482
Building_139,8,0.11110424995422363,483
Building_154,56,0.8298075199127197,484
Building_150,16,0.25544023513793945,485
NoHouse,1,0.010912656784057617,486
Building_150,5,0.0892801284790039,487
NoHouse,1,0.022319793701171875,488
Building_150,1,0.010911703109741211,489
NoHouse,4,0.06646418571472168,490
Building_150,5,0.07787203788757324,491
NoHouse,1,0.010911941528320312,492
Building_154,1,0.011407852172851562,493
NoHouse,14,0.26635193824768066,494
Building_138,3,0.05555224418640137,495
Building_139,2,0.022320032119750977,496
Building_138,7,0.12201571464538574,497
Building_139,1,0.011408329010009766,498
Building_138,1,0.010911703109741211,499
Building_139,4,0.05555248260498047,500
Building_138,1,0.011408805847167969,501
Building_136,1,0.02182316780090332,502
Building_234,1,0.011408090591430664,503
Building_235,23,0.3883674144744873,504
Building_234,12,0.18897676467895508,505
Building_235,83,1.3441603183746338,506
Building_234,1,0.02182316780090332,511
Building_235,7,0.11077761650085449,512
Building_234,3,0.05587935447692871,513
TaskBuilding_44,1,0.01140904426574707,514
Building_234,12,0.1666548252105713,515
Building_229,17,0.24452829360961914,516
Building_228,1,0.010416030883789062,517
Building_139,1,0.01140737533569336,518
NoHouse,1,0.010912895202636719,519
Building_154,26,0.37795209884643555,520
Building_139,21,0.3219029903411865,521
Building_154,67,1.0108489990234375,522
NoHit,2,0.0441441535949707,523
NoHouse,15,0.24452829360961914,524
Building_234,36,0.7107679843902588,525
TaskBuilding_44,11,0.18897700309753418,526
Building_232,2,0.033231496810913086,527
TaskBuilding_44,16,0.26635169982910156,528
Building_234,3,0.04464006423950195,529
Building_223,1,0.021824121475219727,530
TaskBuilding_45,1,0.022320032119750977,531
NoHouse,1,0.011408090591430664,532
Garage_235,4,0.08878374099731445,533
NoHouse,2,0.044144630432128906,534
Garage_235,1,0.022319555282592773,535
NoHouse,14,0.24452805519104004,536
TaskBuilding_45,3,0.03323197364807129,537
NoHouse,1,0.010912179946899414,538
TaskBuilding_45,2,0.022319793701171875,539
NoHouse,2,0.022320032119750977,540
TaskBuilding_45,2,0.04464006423950195,541
Building_223,2,0.03323197364807129,542
TaskBuilding_45,2,0.03323197364807129,543
Building_223,1,0.021824121475219727,544
TaskBuilding_45,15,0.18897581100463867,545
NoHouse,16,0.25544023513793945,546
TaskBuilding_45,6,0.11060786247253418,547
NoHouse,1,0.011408329010009766,548
TaskBuilding_45,20,0.32190418243408203,549
Building_223,2,0.0441439151763916,550
TaskBuilding_45,1,0.010911941528320312,551
Building_223,2,0.022320270538330078,552
Building_234,1,0.011406898498535156,553
NoHouse,23,0.3343057632446289,554
Building_232,3,0.05505561828613281,555
NoHouse,1,0.01140737533569336,556
Building_230,1,0.010912179946899414,557
Building_229,3,0.04463982582092285,558
Building_228,1,0.022320032119750977,559
Building_229,2,0.033232688903808594,560
Building_228,1,0.022320270538330078,561
Building_139,10,0.14433526992797852,562
Building_138,4,0.06695985794067383,563
Building_139,35,0.511375904083252,564
Building_142,4,0.07787275314331055,565
NoHouse,5,0.07787156105041504,566
Building_142,16,0.2008802890777588,567
Building_140,7,0.12201619148254395,568
Building_154,18,0.2440319061279297,569
Building_140,18,0.3194239139556885,570
NoHit,1,0.011407852172851562,571
Building_139,23,0.3804326057434082,572
NoHouse,9,0.11060762405395508,573
Building_138,3,0.03372812271118164,574
NoHouse,1,0.021824121475219727,575
Building_138,4,0.055552005767822266,576
NoHouse,1,0.010912179946899414,577
Building_139,17,0.29958438873291016,578
Building_142,1,0.01140737533569336,579
Building_140,18,0.2881762981414795,580
Building_142,1,0.01140737533569336,581
Building_139,34,0.5217926502227783,582
NoHouse,1,0.010912179946899414,583
Building_142,1,0.011407613754272461,584
Building_140,1,0.02232050895690918,585
NoHouse,1,0.010912179946899414,586
Building_141,34,0.556511640548706,587
Building_145,1,0.022320032119750977,588
NoHouse,11,0.14185619354248047,589
Building_145,3,0.0441439151763916,590
NoHouse,2,0.022320270538330078,591
Building_145,1,0.021823883056640625,592
NoHouse,7,0.09969663619995117,593
Building_141,1,0.011408329010009766,594
NoHouse,1,0.02182292938232422,595
Building_141,3,0.05604815483093262,596
Building_140,1,0.021824121475219727,597
NoHouse,1,0.011407852172851562,598
Building_139,2,0.03323197364807129,599
NoHouse,7,0.12201595306396484,600
Building_232,3,0.05555248260498047,601
Building_233,8,0.15574359893798828,602
NoHouse,1,0.010911703109741211,603
Building_233,1,0.011408329010009766,604
NoHouse,2,0.021823883056640625,605
Building_232,8,0.1225125789642334,606
Building_233,2,0.033727407455444336,607
NoHouse,1,0.010912179946899414,608
TaskBuilding_44,13,0.17707180976867676,609
Building_223,1,0.011408090591430664,610
TaskBuilding_44,1,0.010912179946899414,611
Building_224,9,0.10019183158874512,612
NoHit,1,0.010911941528320312,613
Building_233,4,0.05555272102355957,614
NoHouse,4,0.04463982582092285,615
Building_230,19,0.3333125114440918,616
TaskBuilding_37,1,0.021823406219482422,619
Building_228,17,0.25544023513793945,620
Building_229,1,0.011408090591430664,621
Building_228,1,0.01091146469116211,622
NoHouse,1,0.011904716491699219,623
Building_228,2,0.032735586166381836,624
Building_138,1,0.022320032119750977,625
Building_139,2,0.021823883056640625,626
NoHouse,2,0.03372812271118164,627
Building_140,1,0.022319793701171875,628
NoHouse,11,0.15524888038635254,629
Building_141,2,0.022319793701171875,630
NoHouse,38,0.6219840049743652,631
TaskBuilding_14,1,0.021824121475219727,632
NoHouse,1,0.022319793701171875,633
Building_141,6,0.08878397941589355,634
NoHouse,14,0.24452781677246094,635
Building_232,44,0.6884489059448242,636
Building_233,17,0.2777597904205322,637
Building_223,2,0.0441439151763916,638
NoHouse,27,0.42209625244140625,639
Garage_235,48,0.8436963558197021,640
TaskBuilding_44,166,2.5211689472198486,641
NoHouse,4,0.07737565040588379,642
TaskBuilding_44,14,0.24452853202819824,643
NoHouse,8,0.1225118637084961,644
Garage_235,1,0.010912656784057617,645
NoHouse,1,0.011407136917114258,646
Garage_235,3,0.03323221206665039,647
NoHouse,1,0.010912418365478516,648
Garage_235,16,0.26635169982910156,649
NoHouse,7,0.1225118637084961,650
Building_233,2,0.022319793701171875,651
Building_224,4,0.06696081161499023,652
Building_223,2,0.021823406219482422,653
Building_224,1,0.010911941528320312,654
Building_223,9,0.11110424995422363,655
TaskBuilding_45,40,0.6443037986755371,656
NoHouse,4,0.07737588882446289,657
Garage_235,110,1.765761137008667,658
Building_222,3,0.04463958740234375,659
Garage_235,3,0.044640302658081055,660
Building_222,20,0.3541443347930908,661
TaskBuilding_7,12,0.20137596130371094,664
Building_221,1,0.010911703109741211,665
Garage_235,2,0.03323197364807129,666
Building_222,1,0.011408090591430664,667
NoHouse,18,0.22369623184204102,668
TaskBuilding_45,2,0.0441439151763916,669
NoHouse,7,0.14433622360229492,670
TaskBuilding_45,3,0.055551767349243164,671
Building_223,14,0.20931243896484375,672
NoHit,3,0.04463982582092285,673
NoHouse,51,0.7663202285766602,674
Garage_224,1,0.02232074737548828,677
NoHouse,2,0.02182316780090332,678
Building_233,11,0.18897628784179688,679
Building_225,3,0.055552005767822266,680
NoHouse,1,0.010911703109741211,681
Garage_224,2,0.033728599548339844,682
Building_225,1,0.021823406219482422,683
NoHouse,1,0.022320032119750977,684
Garage_224,1,0.02232050895690918,685
NoHouse,1,0.010911703109741211,686
Garage_224,1,0.011407852172851562,687
NoHouse,2,0.0441439151763916,688
Garage_224,12,0.18897652626037598,689
Building_225,2,0.022319555282592773,690
NoHouse,13,0.1998884677886963,691
Building_225,1,0.022319793701171875,692
NoHouse,13,0.2440319061279297,693
Building_225,1,0.011408329010009766,694
NoHouse,2,0.03323197364807129,695
Building_225,4,0.06646370887756348,696
NoHouse,6,0.11110424995422363,697
Building_225,11,0.1775679588317871,698
Garage_224,1,0.011408805847167969,699
Building_224,2,0.033231258392333984,700
NoHouse,15,0.24452829360961914,701
TaskBuilding_45,3,0.0441436767578125,702
NoHouse,1,0.022320270538330078,703
TaskBuilding_45,3,0.03323245048522949,704
NoHouse,9,0.1334228515625,705
NoHit,5,0.07787275314331055,706
TaskBuilding_45,12,0.2217118740081787,707
NoHit,1,0.022320032119750977,708
NoHouse,9,0.15574407577514648,709
Garage_235,11,0.2108006477355957,712
Building_220,8,0.08878397941589355,713
TaskBuilding_7,17,0.2559351921081543,714
Building_221,14,0.22171306610107422,715
Building_222,5,0.08878350257873535,716
NoHouse,13,0.19988799095153809,717
Building_223,2,0.022320032119750977,718
TaskBuilding_45,1,0.011408805847167969,719
Building_223,1,0.021823644638061523,720
TaskBuilding_45,131,2.0772488117218018,721
NoHouse,8,0.14383959770202637,722
TaskBuilding_45,4,0.04463982582092285,723
NoHouse,8,0.13292813301086426,724
TaskBuilding_45,101,1.5886890888214111,725
NoHouse,65,0.988032341003418,726
Building_226,5,0.0892789363861084,727
NoHit,2,0.04414486885070801,728
Building_231,1,0.022319793701171875,729
NoHouse,3,0.04463958740234375,730
Building_231,1,0.010912418365478516,731
NoHouse,1,0.011408090591430664,732
Building_231,12,0.15524792671203613,733
NoHouse,8,0.15524792671203613,734
Building_231,8,0.1225121021270752,735
NoHit,3,0.03323221206665039,736
Building_226,4,0.0441441535949707,737
NoHouse,3,0.04463958740234375,738
Building_226,15,0.27776026725769043,739
Building_225,1,0.010911941528320312,742
NoHouse,4,0.05555272102355957,743
Garage_224,1,0.010911226272583008,744
Building_225,1,0.011408329010009766,745
Garage_224,2,0.021823883056640625,746
Building_225,2,0.022319316864013672,747
Garage_224,1,0.011408805847167969,748
Building_225,1,0.010911703109741211,749
Garage_224,18,0.27776002883911133,750
NoHouse,6,0.09969615936279297,751
Garage_224,2,0.022320032119750977,752
NoHouse,1,0.010912179946899414,753
Garage_224,10,0.1666560173034668,754
Building_224,15,0.23361611366271973,755
Building_223,8,0.11110377311706543,756
TaskBuilding_45,3,0.04463958740234375,757
NoHouse,17,0.2440323829650879,758
Building_219,10,0.15574431419372559,759
NoHouse,2,0.03323197364807129,760
Building_222,3,0.03323221206665039,761
Building_220,1,0.011408090591430664,762
Building_215,3,0.055055856704711914,763
Building_220,20,0.32190394401550293,764
Building_215,2,0.04464006423950195,765
TaskBuilding_8,1,0.010911941528320312,766
NoHouse,10,0.1775681972503662,767
