ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z
Building_171,18,0.2777597904205322,21,-72.13835144042969,2.7452759742736816,37.19990539550781
Building_166,33,0.5436158180236816,22,-72.75434875488281,2.7566113471984863,37.36422729492188
NoHouse,36,0.5555198192596436,23,-72.76747131347656,2.7564120292663574,37.3687629699707
TaskBuilding_43,1,0.010911703109741211,24,-72.79536437988281,2.757848262786865,37.36888122558594
crane_1,115,2.010782241821289,25,-72.90739440917969,2.761667251586914,37.250450134277344
Building_155,16,0.23113632202148438,26,-72.90969848632812,2.760942220687866,37.244834899902344
crane_1,2,0.03372788429260254,27,-72.90982055664062,2.7612874507904053,37.24305725097656
NoHouse,20,0.38886332511901855,28,-72.95610046386719,2.7605912685394287,37.243282318115234
Building_215,1,0.02232050895690918,29,-73.24449157714844,2.75449800491333,37.273521423339844
NoHouse,156,2.542990207672119,30,-74.55813598632812,2.7773451805114746,36.78997039794922
TaskBuilding_53,7,0.10019207000732422,31,-78.45552062988281,2.747687339782715,32.67565155029297
NoHouse,227,3.4754693508148193,32,-80.42146301269531,2.75236177444458,30.824790954589844
Building_173,1,0.011408329010009766,35,-89.86384582519531,2.711170196533203,21.83258819580078
TaskBuilding_42,23,0.4002711772918701,36,-90.44596862792969,2.718062400817871,21.238357543945312
Building_173,1,0.010912895202636719,37,-90.93107604980469,2.7183728218078613,20.724288940429688
NoHouse,330,5.26453971862793,38,-95.68096923828125,2.6847119331359863,13.074043273925781
Building_173,47,0.799551248550415,39,-102.27183532714844,2.73101806640625,2.7652130126953125
TaskBuilding_42,82,1.3099353313446045,40,-106.64631652832031,2.7948532104492188,0.61932373046875
TaskBuilding_50,13,0.19988751411437988,41,-108.42909240722656,2.794886589050293,-0.8018035888671875
Building_168,55,0.9324798583984375,42,-108.6438446044922,2.803605079650879,-0.8276214599609375
Building_167,54,0.8774232864379883,43,-108.70433044433594,2.822300434112549,-0.7952423095703125
Building_168,37,0.5902400016784668,44,-108.87477111816406,2.8206324577331543,-0.7628631591796875
NoHit,1,0.021823406219482422,45,-108.89225769042969,2.8137969970703125,-0.7646484375
NoHouse,1,0.011408090591430664,46,-108.8933563232422,2.813300609588623,-0.76513671875
NoHit,20,0.2668478488922119,47,-108.90238952636719,2.807685375213623,-0.7730178833007812
TaskBuilding_42,27,0.45532751083374023,48,-108.9157257080078,2.798550605773926,-0.7942657470703125
Building_173,1,0.011408329010009766,49,-108.9155731201172,2.796114444732666,-0.811370849609375
TaskBuilding_42,1,0.021823883056640625,50,-108.9149932861328,2.79610013961792,-0.8129730224609375
Building_173,1,0.022319793701171875,51,-108.9147491455078,2.796072483062744,-0.813720703125
TaskBuilding_42,2,0.03323197364807129,52,-108.91424560546875,2.7960784435272217,-0.81488037109375
Building_173,3,0.06696033477783203,53,-108.91340637207031,2.796061515808105,-0.816741943359375
TaskBuilding_42,1,0.010911941528320312,54,-108.91276550292969,2.795975685119629,-0.8180999755859375
Building_173,1,0.010911941528320312,55,-108.9123992919922,2.7959156036376958,-0.8187103271484375
TaskBuilding_42,1,0.011408090591430664,56,-108.9120635986328,2.7959094047546387,-0.8193206787109375
Building_173,2,0.0441436767578125,57,-108.91192626953125,2.7959604263305664,-0.8208465576171875
TaskBuilding_42,8,0.14433646202087402,58,-108.953369140625,2.7961580753326416,-0.8596038818359375
Building_173,2,0.04463958740234375,59,-109.12355041503906,2.796177864074707,-1.0333709716796875
TaskBuilding_42,59,0.9657113552093506,60,-110.80372619628906,2.8136086463928223,-2.014633178710937
NoHouse,20,0.36604762077331543,61,-112.97541809082031,2.83235239982605,-2.7304763793945312
Building_175,1,0.022319793701171875,62,-113.48924255371094,2.836186408996582,-3.094711303710937
Building_173,17,0.2782559394836426,63,-113.81013488769531,2.835414409637451,-3.350250244140625
TaskBuilding_42,250,4.064717531204224,64,-117.36248779296875,2.866265058517456,-4.701301574707031
Building_173,6,0.08878350257873535,65,-119.05966186523438,2.8660447597503667,-8.263076782226562
TaskBuilding_42,939,14.681094408035278,66,-118.60017395019531,2.8622584342956543,-9.161514282226562
Building_173,63,0.8779194355010986,67,-120.44935607910156,2.8628573417663574,-9.435592651367188
NoHouse,70,1.2434709072113037,68,-124.54275512695312,2.880495071411133,-11.145126342773438
TaskBuilding_48,1,0.011408090591430664,69,-125.52101135253906,2.8747239112854004,-12.015426635742188
TaskBuilding_43,47,0.7330882549285889,70,-126.22019958496094,2.868637561798096,-12.057708740234375
Building_156,8,0.12151956558227539,71,-126.54434204101562,2.82016658782959,-12.189445495605469
Building_155,1,0.01140737533569336,72,-126.52610778808594,2.8639435768127437,-12.297149658203125
Building_156,43,0.6775355339050293,73,-126.3799285888672,2.847935676574707,-13.351959228515625
Building_155,53,0.7568957805633545,74,-126.59880065917969,2.8512482643127437,-14.099288940429688
Building_156,2,0.022320270538330078,75,-128.21435546875,2.8487350940704346,-13.602798461914062
TaskBuilding_43,1,0.01091146469116211,76,-128.31251525878906,2.84854507446289,-13.585784912109375
NoHouse,150,2.487438440322876,77,-131.0349884033203,2.846837043762207,-16.122093200683594
Building_236,1,0.011904001235961914,78,-134.64704895019528,2.840531826019287,-20.718063354492188
Building_235,1,0.021327972412109375,79,-134.70851135253906,2.840575695037842,-20.78901672363281
TaskBuilding_43,170,2.7438700199127197,80,-135.16253662109375,2.830190896987915,-21.622406005859375
NoHit,2,0.022319793701171875,81,-135.15093994140625,2.843904733657837,-21.596389770507812
NoHouse,8,0.11110401153564453,82,-135.15780639648438,2.843440294265747,-21.596237182617188
Building_220,2,0.03323221206665039,83,-135.21458435058594,2.8405649662017822,-21.644805908203125
TaskBuilding_48,2,0.03323197364807129,84,-135.25653076171875,2.8386590480804443,-21.685943603515625
Building_220,2,0.02232050895690918,85,-135.33480834960938,2.834862232208252,-21.770095825195312
NoHouse,1,0.01091146469116211,86,-135.40550231933594,2.832260608673096,-21.84825134277344
TaskBuilding_48,1,0.011407852172851562,87,-135.46943664550778,2.8315558433532715,-21.9156494140625
Building_220,2,0.0441439151763916,88,-135.55467224121094,2.8307127952575684,-22.00202178955078
TaskBuilding_48,1,0.02182459831237793,89,-135.64579772949222,2.8298983573913574,-22.088851928710934
NoHouse,55,0.9111521244049072,90,-137.41462707519528,2.819433689117432,-23.58213806152344
Building_175,1,0.010910987854003906,91,-138.40467834472656,2.8202404975891118,-24.764678955078125
NoHouse,1,0.011407613754272461,92,-138.43678283691406,2.820685863494873,-24.79869079589844
Building_175,1,0.022320270538330078,93,-138.46876525878906,2.821063995361328,-24.83290100097656
NoHouse,1,0.021327972412109375,94,-138.50096130371094,2.821514129638672,-24.86724853515625
Building_175,2,0.03372836112976074,95,-138.5406494140625,2.822154998779297,-24.909454345703125
NoHouse,1,0.022319316864013672,96,-138.57850646972656,2.822902202606201,-24.950210571289066
Building_175,2,0.0441439151763916,97,-138.6118927001953,2.8237106800079346,-24.985275268554688
NoHouse,1,0.011408329010009766,98,-138.64167785644528,2.8245644569396973,-25.01579284667969
Building_175,4,0.06646394729614258,99,-138.66732788085938,2.825289249420166,-25.040847778320312
Building_174,13,0.20038390159606934,100,-138.74183654785156,2.8282952308654785,-25.11468505859375
Building_175,1,0.021823644638061523,101,-138.78202819824222,2.828461170196533,-25.150360107421875
Building_174,29,0.444415807723999,102,-138.94795227050778,2.8283586502075195,-25.3189697265625
NoHouse,1,0.021824121475219727,103,-139.56297302246094,2.8377413749694824,-26.08320617675781
Building_175,2,0.03372836112976074,104,-139.61671447753903,2.8384888172149654,-26.1483154296875
NoHouse,2,0.0441434383392334,105,-139.72396850585938,2.839954376220703,-26.27764129638672
crane_2,1,0.022320270538330078,106,-139.81327819824222,2.8411030769348145,-26.38633728027344
NoHouse,45,0.6775352954864502,107,-140.7726593017578,2.8387646675109863,-27.41346740722656
Building_220,6,0.06646370887756348,108,-142.00843811035156,2.8400447368621826,-28.93022918701172
NoHouse,18,0.28867220878601074,109,-142.44577026367188,2.8411636352539062,-29.425033569335934
Building_220,2,0.03323221206665039,110,-142.94692993164062,2.842587947845459,-29.957969665527344
NoHouse,3,0.06646370887756348,111,-143.10020446777344,2.843079090118408,-30.11811828613281
Building_220,1,0.021823883056640625,112,-143.2538604736328,2.8464694023132324,-30.276275634765625
Building_236,2,0.02232074737548828,113,-143.33038330078125,2.848332166671753,-30.355499267578125
Building_235,38,0.5113742351531982,114,-144.48548889160156,2.8546667098999023,-31.582382202148438
Building_236,21,0.3109924793243408,115,-145.7893524169922,2.8559484481811523,-33.203811645507805
NoHouse,8,0.09969568252563477,116,-146.3435516357422,2.855025053024292,-33.971839904785156
Building_236,6,0.11060833930969238,117,-146.71728515625,2.854616403579712,-34.492271423339844
NoHouse,111,1.6764791011810303,118,-149.72361755371094,2.848717212677002,-36.89772033691406
TaskBuilding_48,6,0.08878374099731445,119,-152.71408081054688,2.8674426078796387,-40.45829772949219
Building_220,8,0.13292717933654785,120,-153.087890625,2.8677268028259277,-40.976898193359375
NoHouse,88,1.3664798736572266,121,-155.3380889892578,2.8571829795837402,-44.217262268066406
Building_214,21,0.3442239761352539,122,-157.1200714111328,2.8517446517944336,-46.83877563476562
NoHouse,1,0.022320032119750977,123,-157.1194305419922,2.8534274101257324,-46.83624267578125
Building_175,1,0.022319316864013672,124,-157.1192169189453,2.8536996841430664,-46.8355712890625
NoHouse,2,0.044640541076660156,125,-157.11891174316406,2.854015827178955,-46.83445739746094
Building_175,1,0.022319555282592773,126,-157.1186065673828,2.854194164276123,-46.83369445800781
NoHouse,1,0.021824121475219727,127,-157.11842346191406,2.854301929473877,-46.83320617675781
Building_175,32,0.46623921394348145,128,-157.1074676513672,2.8581295013427734,-46.813201904296875
NoHouse,1,0.010912656784057617,129,-157.09275817871094,2.8633818626403813,-46.79244995117188
Building_174,36,0.5664312839508057,130,-157.09544372558594,2.862859010696411,-46.77272033691406
NoHouse,1,0.022320270538330078,131,-157.10328674316406,2.86173152923584,-46.76115417480469
Building_175,12,0.1666555404663086,132,-157.1121826171875,2.8607661724090576,-46.76605224609375
NoHouse,1,0.02232050895690918,133,-157.11997985839844,2.8599023818969727,-46.7791748046875
Building_214,14,0.2217113971710205,134,-157.12400817871094,2.8584413528442383,-46.79515075683594
NoHouse,23,0.3665437698364258,135,-157.12115478515625,2.8571269512176514,-46.823890686035156
NoHit,2,0.04463958740234375,138,-157.09991455078125,2.8573358058929443,-46.838104248046875
Building_235,14,0.15574407577514648,139,-157.09266662597656,2.857570171356201,-46.84049987792969
NoHit,35,0.5664317607879639,144,-157.0478057861328,2.861541271209717,-46.84722900390625
TaskBuilding_43,38,0.6229763031005859,145,-157.0314178466797,2.868070125579834,-46.84040832519531
Building_156,31,0.46524643898010254,148,-156.9837188720703,2.8653054237365723,-46.79362487792969
TaskBuilding_43,5,0.10019159317016602,149,-156.97239685058594,2.8610191345214844,-46.81590270996094
NoHit,1,0.02182483673095703,150,-156.97264099121094,2.860297203063965,-46.82415771484375
Building_154,1,0.022320032119750977,151,-156.9729461669922,2.8599772453308105,-46.82696533203125
NoHouse,3,0.03323197364807129,152,-156.97386169433594,2.8596467971801762,-46.83253479003906
Building_154,2,0.03323197364807129,153,-156.97645568847656,2.8591420650482178,-46.841766357421875
NoHit,1,0.022320270538330078,154,-156.9785919189453,2.8583388328552246,-46.84748840332031
Building_232,1,0.010911941528320312,155,-156.9805145263672,2.8577122688293457,-46.8514404296875
Building_154,12,0.2227027416229248,156,-156.98228454589844,2.857546329498291,-46.85466003417969
Building_232,1,0.02232050895690918,159,-156.9911651611328,2.855307579040528,-46.87101745605469
Building_234,5,0.05555248260498047,160,-156.99266052246094,2.8548240661621094,-46.87297058105469
TaskBuilding_44,1,0.010911703109741211,161,-156.99400329589844,2.854548454284668,-46.87417602539063
Building_234,9,0.14483189582824707,162,-156.9975128173828,2.8536219596862797,-46.87596130371094
Building_235,4,0.07787203788757324,163,-157.00717163085938,2.8512086868286133,-46.87743377685547
NoHouse,1,0.021823883056640625,164,-157.0102996826172,2.850818157196045,-46.8773193359375
Building_235,11,0.19988799095153809,165,-157.02027893066406,2.848985195159912,-46.87602233886719
Building_236,2,0.022319793701171875,166,-157.0335693359375,2.847093343734741,-46.872833251953125
NoHouse,111,1.6983027458190918,167,-159.5550994873047,2.842292308807373,-49.2550048828125
TaskBuilding_48,4,0.07787227630615234,168,-161.84048461914062,2.832551956176758,-53.73253631591797
Building_220,3,0.055055856704711914,169,-161.9490203857422,2.8337655067443848,-53.95480346679688
TaskBuilding_48,1,0.011407852172851562,170,-161.9972381591797,2.8344550132751465,-54.05438232421875
Building_220,5,0.0892801284790039,171,-162.1152801513672,2.836002349853516,-54.30084228515625
Building_236,2,0.02232050895690918,172,-162.25340270996094,2.8371264934539795,-54.59491729736328
Building_235,45,0.6562070846557617,173,-162.94053649902344,2.831782341003418,-56.0833740234375
Building_234,2,0.03372812271118164,174,-163.64173889160156,2.81846022605896,-57.76165008544922
TaskBuilding_44,1,0.021823883056640625,175,-163.67027282714844,2.8179717063903813,-57.83578491210938
Building_232,31,0.45532751083374023,176,-164.03135681152344,2.8154592514038086,-58.78157043457031
TaskBuilding_44,3,0.03323221206665039,177,-164.51710510253906,2.820432186126709,-60.05845642089844
Building_232,1,0.011408090591430664,178,-164.59120178222656,2.8164563179016118,-60.25338745117188
TaskBuilding_44,1,0.022319793701171875,179,-164.6282501220703,2.814414501190185,-60.34967041015625
Building_232,8,0.1215200424194336,180,-164.7856903076172,2.806267261505127,-60.755096435546875
Building_230,23,0.3551356792449951,181,-165.21876525878906,2.7847490310668945,-61.85462951660156
Building_232,6,0.11110401153564453,182,-165.61904907226562,2.778366804122925,-62.55903625488281
Building_234,1,0.011408090591430664,183,-165.7502899169922,2.776607036590576,-62.66035461425781
Building_235,4,0.0441441535949707,184,-165.80621337890625,2.77606463432312,-62.68720245361328
Building_236,1,0.01140737533569336,185,-165.8815460205078,2.7755913734436035,-62.71495056152344
NoHouse,6,0.08779215812683105,186,-166.01693725585938,2.7747042179107666,-62.757781982421875
TaskBuilding_48,1,0.011407852172851562,187,-166.12779235839844,2.77382755279541,-62.79095458984375
NoHouse,22,0.35563206672668457,188,-166.22679138183594,2.7721986770629883,-62.87348937988281
TaskBuilding_48,6,0.09969568252563477,189,-166.49359130859375,2.7657434940338135,-63.29529571533203
NoHouse,26,0.39977502822875977,190,-167.02056884765625,2.754608631134033,-64.2094955444336
TaskBuilding_53,9,0.13292860984802246,191,-167.6592254638672,2.743953227996826,-65.28604125976561
NoHouse,4,0.05604815483093262,192,-167.88095092773438,2.740511178970337,-65.6711654663086
TaskBuilding_53,5,0.0783689022064209,193,-168.1168975830078,2.735598087310791,-66.11270141601561
NoHouse,1,0.02182292938232422,194,-168.26893615722656,2.731945514678955,-66.4093017578125
TaskBuilding_53,2,0.022319793701171875,195,-168.31687927246094,2.730769157409668,-66.50984954833984
NoHouse,36,0.5887517929077148,196,-168.88783264160156,2.7158002853393555,-67.95458984375
Building_216,4,0.05505537986755371,197,-169.2750701904297,2.700685501098633,-69.37071990966797
NoHouse,4,0.06696081161499023,198,-169.3339385986328,2.6979482173919678,-69.61465454101562
Building_216,2,0.022815704345703125,199,-169.39768981933594,2.694894790649414,-69.88674926757812
NoHouse,1,0.022319793701171875,200,-169.43565368652344,2.693154811859131,-70.04901123046875
Building_216,1,0.021824121475219727,201,-169.4478302001953,2.69248628616333,-70.10377502441406
NoHouse,48,0.787151575088501,202,-170.0407257080078,2.6844329833984375,-72.18340301513672
Building_236,19,0.2787516117095947,203,-171.41505432128906,2.6652894020080566,-74.84518432617188
Building_222,1,0.01140737533569336,204,-171.73789978027344,2.6624131202697754,-75.48579406738281
Building_236,2,0.03323245048522949,205,-171.77508544921875,2.6614294052124023,-75.56039428710938
NoHouse,1,0.011408567428588867,206,-171.8118133544922,2.66068696975708,-75.63453674316406
Building_236,2,0.022320032119750977,207,-171.872802734375,2.65950345993042,-75.75833129882812
NoHouse,2,0.022815704345703125,208,-171.9220733642578,2.658555030822754,-75.8577880859375
Building_236,1,0.010912418365478516,209,-171.95872497558594,2.6578164100646973,-75.93168640136719
NoHouse,5,0.07787179946899414,210,-172.0815887451172,2.6551766395568848,-76.17939758300781
Building_236,2,0.022320270538330078,211,-172.20359802246094,2.6527559757232666,-76.42821502685547
NoHouse,2,0.033231258392333984,212,-172.30059814453125,2.650710344314575,-76.62753295898438
Building_221,1,0.010911941528320312,213,-172.3680877685547,2.649267673492432,-76.77960205078125
Building_222,22,0.37795233726501465,214,-172.47467041015625,2.646014451980591,-77.37921142578125
Building_236,181,2.854973316192627,215,-173.5323028564453,2.5503954887390137,-85.21665954589844
NoHouse,1,0.021824359893798828,216,-174.0300750732422,2.5385231971740723,-86.07997131347656
Building_236,1,0.010912656784057617,217,-174.08067321777344,2.5379352569580083,-86.1043701171875
NoHouse,101,1.521726131439209,218,-176.08006286621094,2.50070858001709,-88.02960205078125
TaskBuilding_53,1,0.010911941528320312,219,-178.2178497314453,2.4641976356506348,-90.54566955566406
NoHouse,17,0.26734423637390137,220,-178.57569885253906,2.473992824554444,-90.87321472167969
Building_218,1,0.010911703109741211,221,-178.99903869628906,2.48555850982666,-91.36727905273438
Building_216,2,0.021824121475219727,222,-179.06106567382812,2.487044095993042,-91.4239273071289
Building_215,18,0.2891678810119629,223,-179.64132690429688,2.492135524749756,-91.94398498535156
NoHouse,159,2.420477867126465,224,-185.3956451416016,2.556291103363037,-94.9426727294922
Building_215,1,0.011408090591430664,225,-190.6615753173828,2.62443208694458,-97.1689910888672
NoHouse,6,0.11110401153564453,226,-190.90394592285156,2.624415636062622,-97.23460388183594
Building_215,39,0.6001594066619873,227,-192.5875701904297,2.6422457695007324,-97.71842956542969
Building_216,1,0.010911703109741211,228,-193.9398956298828,2.6572985649108887,-98.20085144042969
Building_218,3,0.044144630432128906,229,-194.0923614501953,2.658809185028076,-98.264404296875
TaskBuilding_53,1,0.011407613754272461,230,-194.29530334472656,2.660999298095703,-98.35191345214844
Building_218,7,0.12201571464538574,231,-194.5498504638672,2.66390323638916,-98.46466064453124
Building_217,4,0.0902717113494873,232,-194.90196228027344,2.668496608734131,-98.6253433227539
Building_216,10,0.15425634384155273,233,-195.42662048339844,2.6763956546783447,-98.87761688232422
Building_218,1,0.02232050895690918,234,-195.7502899169922,2.677653789520264,-99.03826904296876
NoHouse,13,0.2961113452911377,235,-196.34458923339844,2.683945178985596,-99.34066772460938
TaskBuilding_53,1,0.011407852172851562,236,-196.83848571777344,2.6884970664978027,-99.5963134765625
Building_217,1,0.021824121475219727,237,-196.8882598876953,2.688941478729248,-99.62188720703124
Building_215,1,0.010912418365478516,238,-196.9870758056641,2.6898112297058105,-99.67205810546876
NoHouse,308,4.689180374145508,239,-208.3285675048828,2.763700246810913,-102.3917007446289
Building_215,15,0.22220826148986816,240,-220.31028747558597,2.868943691253662,-105.71556091308594
Building_216,1,0.010911941528320312,241,-220.71690368652344,2.875671863555908,-106.00433349609376
Building_215,13,0.18947196006774902,242,-221.1574859619141,2.883239269256592,-106.3404541015625
Building_216,1,0.022320032119750977,243,-221.6281280517578,2.8829593658447266,-106.73046875
NoHouse,2,0.021823644638061523,244,-221.75140380859375,2.8827149868011475,-106.84064483642578
Building_219,3,0.033728599548339844,245,-221.95411682128903,2.881809711456299,-107.02931213378906
NoHouse,1,0.02182316780090332,246,-222.0343170166016,2.8812918663024902,-107.10749816894531
Building_219,18,0.28966403007507324,247,-222.4335174560547,2.8807358741760254,-107.51343536376953
NoHouse,54,0.7871513366699219,248,-223.73233032226562,2.9050371646881104,-109.25180053710938
Building_220,1,0.01091313362121582,249,-224.68833923339844,2.9328389167785645,-111.10418701171876
NoHouse,2,0.022319316864013672,250,-224.72265625,2.8440823554992676,-111.18057250976562
Building_220,4,0.06646370887756348,251,-224.79998779296875,2.7641615867614746,-111.35604858398438
NoHouse,5,0.07787203788757324,252,-224.97447204589844,2.7488489151000977,-111.76272583007812
Building_220,5,0.06646418571472168,253,-225.1788482666016,2.732795238494873,-112.27218627929688
NoHouse,2,0.03323173522949219,254,-225.31809997558594,2.725959300994873,-112.63436889648438
Building_220,3,0.055551767349243164,255,-225.3960723876953,2.722076892852783,-112.84149169921876
NoHouse,6,0.08928036689758301,256,-225.5174560546875,2.7157914638519287,-113.174072265625
Building_220,1,0.011408090591430664,257,-225.5825042724609,2.7122621536254883,-113.35708618164062
NoHouse,1,0.01091146469116211,258,-225.6010284423828,2.711242198944092,-113.40985107421876
Building_220,1,0.010912179946899414,259,-225.6189422607422,2.710239887237549,-113.46176147460938
NoHouse,11,0.18847966194152832,260,-225.7444610595703,2.703094005584717,-113.83001708984376
Building_220,1,0.010911941528320312,261,-225.8733062744141,2.6946420669555664,-114.25473022460938
NoHouse,5,0.07787203788757324,262,-225.9431304931641,2.688925743103028,-114.52313232421876
Building_220,2,0.021824121475219727,263,-225.9904022216797,2.685093402862549,-114.71220397949219
NoHouse,1,0.011407852172851562,264,-226.0105438232422,2.6834630966186523,-114.79461669921876
TaskBuilding_7,1,0.022319793701171875,265,-226.0238800048828,2.6823859214782715,-114.8499755859375
NoHouse,2,0.0441441535949707,266,-226.0430145263672,2.680746078491211,-114.93179321289062
TaskBuilding_7,1,0.011407613754272461,267,-226.06190490722656,2.6791138648986816,-115.0140380859375
Building_220,1,0.02182459831237793,268,-226.0742034912109,2.677987098693848,-115.06838989257812
TaskBuilding_7,3,0.04463982582092285,269,-226.09864807128903,2.675750255584717,-115.17953491210938
NoHouse,1,0.022320270538330078,270,-226.1334381103516,2.6721415519714355,-115.34365844726562
Building_220,5,0.07737565040588379,271,-226.1990203857422,2.6633639335632324,-115.67007446289062
TaskBuilding_7,1,0.011407613754272461,272,-226.2402191162109,2.6575298309326167,-115.88858032226562
Building_220,2,0.03323221206665039,273,-226.2651824951172,2.65389084815979,-116.02523803710938
NoHouse,2,0.03372836112976074,274,-226.29837036132812,2.6488282680511475,-116.21638488769531
TaskBuilding_7,1,0.022319555282592773,275,-226.3260040283203,2.6444592475891118,-116.380859375
NoHouse,2,0.021824359893798828,276,-226.35281372070312,2.6401162147521973,-116.54490661621094
TaskBuilding_7,1,0.011407852172851562,277,-226.3791656494141,2.635800838470459,-116.70913696289062
NoHouse,59,0.9220633506774902,278,-226.6750640869141,2.59844970703125,-119.02108764648438
TaskBuilding_7,1,0.011408090591430664,279,-227.12062072753903,2.654470443725586,-121.01510620117188
Building_221,3,0.04364800453186035,280,-227.1310272216797,2.6509995460510254,-121.1790771484375
Building_222,1,0.011408090591430664,281,-227.13682556152344,2.648772716522217,-121.28909301757812
Building_221,2,0.022319793701171875,282,-227.14402770996094,2.646005153656006,-121.42585754394531
Building_222,2,0.022320032119750977,283,-227.14883422851562,2.643777847290039,-121.53581237792969
Building_221,1,0.021823883056640625,284,-227.1498260498047,2.6422710418701167,-121.61740112304688
Building_222,2,0.03323197364807129,285,-227.14967346191406,2.6410958766937256,-121.69473266601562
Building_221,1,0.011407613754272461,286,-227.1488800048828,2.639796733856201,-121.77716064453124
Building_222,1,0.022320270538330078,287,-227.14747619628903,2.639132022857666,-121.8319091796875
Building_221,1,0.010911703109741211,288,-227.14588928222656,2.638505458831787,-121.88699340820312
Building_222,1,0.010912179946899414,289,-227.1442413330078,2.637980937957764,-121.94140625
Building_221,6,0.11110377311706543,290,-227.13330078125,2.6359157562255855,-122.18930053710938
Building_222,2,0.04464006423950195,291,-227.11721801757812,2.634199619293213,-122.40971374511719
NoHouse,12,0.2440321445465088,292,-226.99192810058594,2.6359469890594482,-123.03279113769531
Building_225,6,0.11110377311706543,293,-226.73280334472656,2.6355936527252197,-123.62261962890625
NoHouse,4,0.0441441535949707,294,-226.5858154296875,2.6326043605804443,-123.85989379882812
Building_225,2,0.03323173522949219,295,-226.4115753173828,2.6290111541748047,-124.07614135742188
NoHouse,44,0.68894362449646,296,-225.51190185546878,2.5835437774658203,-125.23402404785156
Building_226,1,0.02232050895690918,297,-225.6267242431641,2.50891637802124,-127.00079345703124
NoHouse,15,0.22220730781555176,298,-225.6230010986328,2.4903111457824707,-127.49984741210938
Building_226,1,0.021823883056640625,299,-225.5510406494141,2.4696030616760254,-128.32925415039062
NoHouse,106,1.710207223892212,300,-223.7100372314453,2.362248182296753,-132.06689453125
Building_231,1,0.022815704345703125,301,-220.70054626464844,2.2572176456451416,-134.92596435546878
NoHouse,2,0.03273606300354004,302,-220.58555603027344,2.252671241760254,-135.00375366210938
Building_233,33,0.6606714725494385,303,-219.4238739013672,2.211247205734253,-135.81585693359378
NoHouse,1,0.01587200164794922,304,-218.2972869873047,2.1778180599212646,-136.6114501953125
Building_233,15,0.25543951988220215,305,-217.7061309814453,2.1640729904174805,-137.02203369140622
NoHouse,1,0.010912418365478516,306,-217.1599884033203,2.15110182762146,-137.39520263671878
Building_233,13,0.21129560470581055,307,-216.6569976806641,2.1308126449584956,-137.73519897460938
NoHouse,62,1.078303337097168,308,-214.26072692871094,2.067181348800659,-139.40399169921875
Building_225,1,0.011407613754272461,309,-213.1178131103516,2.019629955291748,-141.33065795898438
NoHouse,78,1.1899034976959229,310,-210.2960205078125,1.938245177268982,-143.18096923828125
Building_231,2,0.022320032119750977,311,-207.33705139160156,1.8419029712677002,-144.9383087158203
NoHouse,3,0.044640302658081055,312,-207.1726837158203,1.836020946502685,-145.0382080078125
Building_231,17,0.2217116355895996,313,-206.41297912597656,1.809100151062012,-145.49624633789062
NoHouse,2,0.03323173522949219,314,-205.77491760253906,1.7925214767456055,-145.88832092285156
Building_226,1,0.011407852172851562,315,-205.7038116455078,1.7914817333221436,-145.93289184570312
Building_225,13,0.21129560470581055,316,-205.0996551513672,1.7819499969482422,-146.32980346679688
Building_226,3,0.033232688903808594,317,-204.5466766357422,1.773060321807861,-146.70230102539062
