ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z
TaskBuilding_35,16,0.24006342887878418,0,-59.20045471191406,2.396994113922119,34.73875045776367
NoHouse,25,0.3913440704345703,1,-59.19984436035156,2.396803379058838,34.740158081054695
TaskBuilding_35,21,0.32289648056030273,2,-59.19712829589844,2.3979032039642334,34.74057006835937
NoHouse,11,0.14383935928344727,3,-59.19575500488281,2.40018367767334,34.74010467529297
TaskBuilding_35,464,7.41817045211792,4,-59.18669128417969,2.4304999113082886,34.66835784912109
Building_164,1,0.02232074737548828,5,-58.85002136230469,2.4029664993286133,34.29018402099609
TaskBuilding_41,1,0.01091146469116211,6,-58.85029602050781,2.402885913848877,34.289749145507805
Building_171,3,0.04464101791381836,7,-58.85078430175781,2.402639389038086,34.28849029541016
Building_166,28,0.488558292388916,8,-58.85411071777344,2.401082992553711,34.276309967041016
Building_171,1,0.02232050895690918,9,-58.85469055175781,2.398007392883301,34.265335083007805
Building_166,2,0.03323173522949219,10,-58.85484313964844,2.397466540336609,34.264129638671875
NoHouse,19,0.2559366226196289,11,-58.85511779785156,2.394813060760498,34.258499145507805
Building_166,155,2.7195651531219482,12,-58.85865783691406,2.391967296600342,34.183456420898445
NoHouse,2,0.044144630432128906,13,-59.69996643066406,2.3894643783569336,33.559494018554695
Building_168,1,0.022319555282592773,14,-59.71903991699219,2.3887147903442383,33.518280029296875
Building_167,7,0.08878397941589355,15,-59.77299499511719,2.3878629207611084,33.43368530273437
NoHouse,1,0.010911941528320312,16,-59.84312438964844,2.38809871673584,33.36425018310547
Building_167,5,0.06646418571472168,17,-59.90742492675781,2.388800382614136,33.335311889648445
NoHouse,1,0.022319793701171875,18,-59.98979187011719,2.389859676361084,33.316993713378906
Building_167,6,0.11110401153564453,19,-60.14799499511719,2.392771601676941,33.30896759033203
Building_166,102,1.6323347091674805,20,-62.00367736816406,2.422405958175659,32.916194915771484
