Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
Building_137,Phone
NoHouse,Building_137
Building_142,NoHouse
NoHouse,Building_142
Building_124,NoHouse
NoHouse,Building_124
Phone,NoHouse
NoHouse,Phone
Building_228,NoHouse
TaskBuilding_25,Building_228
NoHouse,TaskBuilding_25
Building_137,NoHouse
Building_142,Building_137
Building_230,Building_142
Building_231,Building_230
Building_229,Building_231
NoHouse,Building_229
TaskBuilding_32,NoHouse
NoHouse,TaskBuilding_32
Building_229,NoHouse
Building_226,Building_229
Building_227,Building_226
NoHouse,Building_227
Building_225,NoHouse
NoHouse,Building_225
Building_225,NoHouse
NoHouse,Building_225
Building_225,NoHouse
NoHouse,Building_225
Building_225,NoHouse
TaskBuilding_48,Building_225
Building_215,TaskBuilding_48
Building_231,Building_215
Building_139,Building_231
NoHouse,Building_139
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
Building_230,NoHouse
NoHouse,Building_230
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_222,NoHouse
NoHouse,Building_222
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
Building_220,NoHouse
Building_221,Building_220
NoHouse,Building_221
Building_214,NoHouse
NoHouse,Building_214
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Phone,NoHouse
NoHouse,Phone
Building_216,NoHouse
NoHouse,Building_216
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
Phone,NoHouse
NoHouse,Phone
Building_215,NoHouse
NoHouse,Building_215
Building_211,NoHouse
NoHouse,Building_211
Building_211,NoHouse
NoHouse,Building_211
Building_216,NoHouse
NoHouse,Building_216
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,NoHouse
