Edge1,Edge2
Phone,NoHouse
Building_232,Phone
NoHouse,Building_232
Avatar,NoHouse
Building_142,Avatar
NoHouse,Building_142
Building_147,NoHouse
NoHouse,Building_147
Building_154,NoHouse
TaskBuilding_44,Building_154
Building_232,TaskBuilding_44
NoHouse,Building_232
Building_232,NoHouse
Building_139,Building_232
NoHouse,Building_139
Building_232,NoHouse
NoHouse,Building_232
Phone,NoHouse
TaskBuilding_44,Phone
NoHouse,TaskBuilding_44
Building_232,NoHouse
NoHouse,Building_232
Avatar,NoHouse
NoHouse,Avatar
Building_231,NoHouse
Building_232,Building_231
Building_231,Building_232
NoHouse,Building_231
Building_232,NoHouse
Building_233,Building_232
Building_230,Building_233
Building_138,Building_230
Building_230,Building_138
Building_229,Building_230
NoHouse,Building_229
Building_225,NoHouse
Building_230,Building_225
Building_232,Building_230
NoHouse,Building_232
Building_138,NoHouse
NoHouse,Building_138
Building_228,NoHouse
Building_229,Building_228
TaskBuilding_37,Building_229
Phone,TaskBuilding_37
Building_229,Phone
Building_139,Building_229
NoHouse,Building_139
TaskBuilding_32,NoHouse
Building_226,TaskBuilding_32
NoHouse,Building_226
Phone,NoHouse
Building_226,Phone
NoHouse,Building_226
TaskBuilding_32,NoHouse
NoHouse,TaskBuilding_32
Building_225,NoHouse
NoHouse,Building_225
Phone,NoHouse
Building_225,Phone
NoHouse,Building_225
Phone,NoHouse
NoHouse,Phone
Building_215,NoHouse
NoHouse,Building_215
Building_220,NoHouse
Building_215,Building_220
NoHouse,Building_215
Phone,NoHouse
NoHouse,Phone
TaskBuilding_45,NoHouse
Building_220,TaskBuilding_45
NoHouse,Building_220
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
Building_210,NoHouse
Building_215,Building_210
NoHouse,Building_215
Building_220,NoHouse
NoHouse,Building_220
Phone,NoHouse
Building_220,Phone
NoHouse,Building_220
TaskBuilding_7,NoHouse
Building_221,TaskBuilding_7
TaskBuilding_7,Building_221
NoHouse,TaskBuilding_7
TaskBuilding_7,NoHouse
Building_221,TaskBuilding_7
NoHouse,Building_221
TaskBuilding_7,NoHouse
NoHouse,Phone
