Edge1,Edge2
NoHouse,NoHouse
Building_163,NoHouse
NoHouse,Building_163
Phone,NoHouse
NoHouse,Phone
TaskBuilding_40,NoHouse
NoHouse,TaskBuilding_40
Building_163,NoHouse
TaskBuilding_35,Building_163
NoHouse,TaskBuilding_35
Building_164,NoHouse
NoHouse,Building_164
TaskBuilding_35,NoHouse
Building_162,TaskBuilding_35
NoHouse,Building_162
Building_165,NoHouse
NoHouse,Building_165
Building_209,NoHouse
NoHouse,Building_209
Building_152,NoHouse
Building_155,Building_152
Building_156,Building_155
Building_236,Building_156
TaskBuilding_27,Building_236
Building_150,TaskBuilding_27
NoHouse,Building_150
Building_152,NoHouse
Building_147,Building_152
NoHouse,Building_147
Building_152,NoHouse
NoHouse,Building_152
Building_147,NoHouse
NoHouse,Building_147
TaskBuilding_33,NoHouse
Building_152,TaskBuilding_33
Building_141,Building_152
NoHouse,Building_141
Building_141,NoHouse
Building_145,Building_141
Building_141,Building_145
NoHouse,Building_141
TaskBuilding_31,NoHouse
Building_147,TaskBuilding_31
NoHouse,Building_147
Building_154,NoHouse
NoHouse,Building_154
Building_141,NoHouse
NoHouse,NoHouse
