Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
Building_71,Phone
NoHouse,Building_71
Avatar,NoHouse
NoHouse,Avatar
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_83,NoHouse
NoHouse,Building_83
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Building_84,NoHouse
NoHouse,Building_84
TaskBuilding_1,NoHouse
Building_130,TaskBuilding_1
NoHouse,Building_130
Building_130,NoHouse
NoHouse,Building_130
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
Building_131,NoHouse
NoHouse,Building_131
Building_122,NoHouse
Building_123,Building_122
NoHouse,Building_123
TaskBuilding_25,NoHouse
Building_126,TaskBuilding_25
NoHouse,Building_126
Phone,NoHouse
Building_124,Phone
NoHouse,Building_124
Building_123,NoHouse
NoHouse,Building_123
Building_228,NoHouse
NoHouse,Building_228
Building_123,NoHouse
NoHouse,Building_123
Building_123,NoHouse
NoHouse,Building_123
Phone,NoHouse
Building_123,Phone
NoHouse,Building_123
TaskBuilding_4,NoHouse
NoHouse,NoHouse
