Edge1,Edge2
Phone,NoHouse
Building_210,Phone
NoHouse,Building_210
Building_167,NoHouse
NoHouse,Building_167
Building_211,NoHouse
Building_210,Building_211
NoHouse,Building_210
Building_211,NoHouse
NoHouse,Building_211
Building_210,NoHouse
NoHouse,Building_210
Castle-TaskBuilding_56,NoHouse
NoHouse,Castle-TaskBuilding_56
Building_211,NoHouse
TaskBuilding_8,Building_211
Building_208,TaskBuilding_8
Building_213,Building_208
TaskBuilding_50,Building_213
NoHouse,TaskBuilding_50
Building_212,NoHouse
NoHouse,Building_212
Building_213,NoHouse
NoHouse,Building_213
TaskBuilding_40,NoHouse
NoHouse,TaskBuilding_40
Building_201,NoHouse
Building_204,Building_201
Building_199,Building_204
Building_208,Building_199
Building_206,Building_208
NoHouse,Building_206
Building_204,NoHouse
Building_208,Building_204
Building_206,Building_208
Building_199,Building_206
NoHouse,Building_199
Building_206,NoHouse
NoHouse,Building_206
Building_198,NoHouse
TaskBuilding_46,Building_198
TaskBuilding_50,TaskBuilding_46
NoHouse,TaskBuilding_50
Building_201,NoHouse
Building_204,Building_201
Building_205,Building_204
Building_200,Building_205
Building_187,Building_200
Building_203,Building_187
Building_202,Building_203
TaskBuilding_54,Building_202
Building_187,TaskBuilding_54
Building_204,Building_187
NoHouse,Building_204
Building_205,NoHouse
Building_206,Building_205
NoHouse,Building_206
Building_206,NoHouse
NoHouse,Building_206
Building_206,NoHouse
NoHouse,Building_206
Building_192,NoHouse
NoHouse,Building_192
HighSilo-TaskBuilding_49,NoHouse
Building_197,HighSilo-TaskBuilding_49
NoHouse,Building_197
Building_197,NoHouse
Building_196,Building_197
Building_187,Building_196
Building_197,Building_187
TaskBuilding_50,Building_197
Building_188,TaskBuilding_50
NoHouse,Building_188
Building_194,NoHouse
Building_189,Building_194
Building_194,Building_189
Building_188,Building_194
HighSilo-TaskBuilding_49,Building_188
Building_189,HighSilo-TaskBuilding_49
Building_188,Building_189
NoHouse,Building_188
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Building_188,NoHouse
Building_189,Building_188
Building_183,Building_189
NoHouse,Building_183
Building_186,NoHouse
TaskBuilding_46,Building_186
NoHouse,TaskBuilding_46
Building_187,NoHouse
TaskBuilding_50,Building_187
Building_188,TaskBuilding_50
Building_180,Building_188
NoHouse,Building_180
Building_186,NoHouse
NoHouse,Building_186
Building_185,NoHouse
NoHouse,Building_185
Phone,NoHouse
NoHouse,Phone
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Phone
