Edge1,Edge2
NoHouse,NoHouse
Avatar,NoHouse
NoHouse,Avatar
Avatar,NoHouse
NoHouse,Avatar
Building_133,NoHouse
NoHouse,Building_133
Avatar,NoHouse
NoHouse,Avatar
Avatar,NoHouse
Building_142,Avatar
NoHit,Building_142
Building_143,NoHit
Avatar,Building_143
NoHouse,Avatar
Avatar,NoHouse
NoHouse,Avatar
Avatar,NoHouse
NoHouse,Avatar
Building_133,NoHouse
Avatar,Building_133
NoHouse,Avatar
Avatar,NoHouse
Building_229,Avatar
NoHouse,Building_229
Avatar,NoHouse
NoHouse,Avatar
Avatar,NoHouse
Building_229,Avatar
Avatar,Building_229
NoHouse,Avatar
TaskBuilding_37,NoHouse
Building_230,TaskBuilding_37
TaskBuilding_37,Building_230
Avatar,TaskBuilding_37
TaskBuilding_37,Avatar
Building_229,TaskBuilding_37
NoHouse,Building_229
Avatar,NoHouse
NoHouse,Avatar
TaskBuilding_32,NoHouse
Avatar,TaskBuilding_32
TaskBuilding_32,Avatar
NoHouse,TaskBuilding_32
Avatar,NoHouse
NoHouse,Avatar
Building_133,NoHouse
NoHouse,Building_133
Avatar,NoHouse
NoHouse,Avatar
Building_128,NoHouse
NoHit,Building_128
Church-TaskBuilding_16,NoHit
Building_228,Church-TaskBuilding_16
Avatar,Building_228
NoHouse,Avatar
Avatar,NoHouse
TaskBuilding_25,Avatar
Avatar,TaskBuilding_25
NoHouse,Avatar
Building_130,NoHouse
NoHouse,Building_130
Avatar,NoHouse
Building_128,Avatar
Building_125,Building_128
NoHouse,Building_125
Avatar,NoHouse
NoHouse,Avatar
Building_130,NoHouse
NoHouse,Building_130
Avatar,NoHouse
NoHouse,Avatar
Avatar,NoHouse
NoHouse,Avatar
Avatar,NoHouse
NoHouse,Avatar
Building_121,NoHouse
NoHouse,Building_121
Building_125,NoHouse
TaskBuilding_21,Building_125
NoHouse,TaskBuilding_21
Building_121,NoHouse
NoHouse,Building_121
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Avatar,NoHouse
Building_121,Avatar
NoHouse,Building_121
Avatar,NoHouse
Church-TaskBuilding_16,Avatar
Avatar,Church-TaskBuilding_16
NoHouse,Avatar
Avatar,NoHouse
NoHouse,Avatar
Avatar,NoHouse
NoHouse,Avatar
TaskBuilding_20,NoHouse
Church-TaskBuilding_16,TaskBuilding_20
NoHouse,Church-TaskBuilding_16
TaskBuilding_15,NoHouse
Church-TaskBuilding_16,TaskBuilding_15
NoHouse,Church-TaskBuilding_16
Avatar,NoHouse
TaskBuilding_1,Avatar
Avatar,TaskBuilding_1
NoHouse,Avatar
Building_113,NoHouse
TaskBuilding_17,Building_113
NoHouse,TaskBuilding_17
