Edge1,Edge2
Phone,NoHouse
NoHouse,Phone
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_178,NoHouse
NoHouse,Building_178
Avatar,NoHouse
NoHouse,Avatar
Building_171,NoHouse
NoHouse,Building_171
TaskBuilding_47,NoHouse
NoHouse,TaskBuilding_47
Building_235,NoHouse
NoHouse,Building_235
Building_212,NoHouse
Building_198,Building_212
NoHouse,Building_198
Building_192,NoHouse
NoHouse,Building_192
Building_212,NoHouse
NoHouse,Building_212
Building_198,NoHouse
TaskBuilding_52,Building_198
Building_180,TaskBuilding_52
NoHouse,Building_180
Building_209,NoHouse
NoHouse,Building_209
Building_200,NoHouse
NoHouse,Building_200
Building_200,NoHouse
Building_185,Building_200
NoHouse,Building_185
Building_199,NoHouse
NoHouse,Building_199
Building_209,NoHouse
NoHouse,Building_209
Building_208,NoHouse
NoHouse,Building_208
Building_206,NoHouse
NoHouse,Building_206
Building_209,NoHouse
Building_210,Building_209
NoHouse,Building_210
Building_215,NoHouse
NoHouse,Building_215
Building_214,NoHouse
NoHouse,Building_214
TaskBuilding_8,NoHouse
NoHouse,TaskBuilding_8
Avatar,NoHouse
NoHouse,Avatar
Building_236,NoHouse
Building_215,Building_236
Building_231,Building_215
Building_215,Building_231
NoHouse,Building_215
Building_229,NoHouse
NoHouse,Building_229
Building_231,NoHouse
NoHouse,Building_231
Building_221,NoHouse
NoHouse,Building_221
Building_154,NoHouse
NoHouse,Building_154
Building_236,NoHouse
Building_154,Building_236
NoHouse,Building_154
TaskBuilding_48,NoHouse
NoHouse,TaskBuilding_48
Building_154,NoHouse
TaskBuilding_35,Building_154
Building_166,TaskBuilding_35
NoHouse,Building_166
Building_139,NoHouse
NoHouse,Building_139
Building_139,NoHouse
NoHouse,Building_139
Building_139,NoHouse
NoHouse,Building_139
Building_138,NoHouse
NoHouse,Building_138
Building_232,NoHouse
NoHouse,Building_232
Building_152,NoHouse
Building_147,Building_152
Building_153,Building_147
NoHouse,Building_153
Building_153,NoHouse
NoHouse,Building_153
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
TaskBuilding_39,NoHouse
NoHouse,Phone
