Edge1,Edge2
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_176,NoHouse
NoHouse,Building_176
Building_176,NoHouse
NoHouse,Building_176
TaskBuilding_40,NoHouse
NoHouse,TaskBuilding_40
Building_198,NoHouse
NoHouse,Building_198
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_198,NoHouse
NoHouse,Building_198
Building_183,NoHouse
NoHouse,Building_183
Building_178,NoHouse
NoHouse,Building_178
TaskBuilding_46,NoHouse
Building_183,TaskBuilding_46
NoHouse,Building_183
Building_198,NoHouse
Building_208,Building_198
NoHouse,Building_208
TaskBuilding_52,NoHouse
NoHouse,TaskBuilding_52
Building_198,NoHouse
NoHouse,Building_198
Building_198,NoHouse
NoHouse,Building_198
Building_186,NoHouse
NoHouse,Building_186
Garage_185,NoHouse
NoHouse,Garage_185
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Phone
