Edge1,Edge2
Phone,NoHouse
Avatar,Phone
NoHouse,Avatar
Building_69,NoHouse
TaskBuilding_15,Building_69
Building_67,TaskBuilding_15
TaskBuilding_1,Building_67
NoHouse,TaskBuilding_1
Phone,NoHouse
NoHouse,Phone
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
TaskBuilding_13,NoHouse
NoHouse,TaskBuilding_13
Building_84,NoHouse
TaskBuilding_15,Building_84
Building_84,TaskBuilding_15
NoHouse,Building_84
Building_84,NoHouse
Building_85,Building_84
NoHouse,Building_85
Building_84,NoHouse
TaskBuilding_15,Building_84
NoHouse,TaskBuilding_15
Building_84,NoHouse
NoHouse,Building_84
Building_85,NoHouse
NoHouse,Building_85
Building_84,NoHouse
NoHouse,Building_84
TaskBuilding_14,NoHouse
Building_80,TaskBuilding_14
NoHouse,Building_80
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_23,NoHouse
Building_104,TaskBuilding_23
Building_105,Building_104
NoHouse,Building_105
TaskBuilding_24,NoHouse
Building_103,TaskBuilding_24
NoHouse,Building_103
Building_103,NoHouse
Building_96,Building_103
NoHouse,Building_96
TaskBuilding_17,NoHouse
NoHouse,TaskBuilding_17
Building_154,NoHouse
Building_145,Building_154
Building_109,Building_145
NoHouse,Building_109
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Building_108,NoHouse
NoHouse,Building_108
TaskBuilding_26,NoHouse
TaskBuilding_31,TaskBuilding_26
Building_154,TaskBuilding_31
NoHouse,Building_154
Building_98,NoHouse
NoHouse,Building_98
Building_98,NoHouse
Building_157,Building_98
TaskBuilding_30,Building_157
NoHouse,TaskBuilding_30
TaskBuilding_30,NoHouse
NoHouse,TaskBuilding_30
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_123,NoHouse
NoHouse,Building_123
Building_124,NoHouse
NoHouse,Building_124
Building_123,NoHouse
NoHouse,Building_123
Building_127,NoHouse
Building_123,Building_127
TaskBuilding_4,Building_123
NoHouse,TaskBuilding_4
Building_124,NoHouse
NoHouse,Building_124
Building_124,NoHouse
NoHouse,Building_124
Phone,NoHouse
NoHouse,Phone
TaskBuilding_4,NoHouse
Building_123,TaskBuilding_4
NoHouse,Building_123
Building_124,NoHouse
Building_142,Building_124
NoHouse,Building_142
Building_142,NoHouse
NoHouse,Building_142
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_124,NoHouse
TaskBuilding_4,Building_124
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,Phone
