Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
Building_183,Phone
NoHouse,Building_183
Building_214,NoHouse
NoHouse,Building_214
TaskBuilding_46,NoHouse
Building_178,TaskBuilding_46
Building_176,Building_178
NoHouse,Building_176
TaskBuilding_40,NoHouse
Building_171,TaskBuilding_40
Building_214,Building_171
Castle-TaskBuilding_56,Building_214
Building_172,Castle-TaskBuilding_56
Building_171,Building_172
Building_176,Building_171
NoHouse,Building_176
TaskBuilding_6,NoHouse
HighSilo-TaskBuilding_49,TaskBuilding_6
Building_176,HighSilo-TaskBuilding_49
TaskBuilding_26,Building_176
NoHouse,TaskBuilding_26
Building_164,NoHouse
Building_165,Building_164
Building_164,Building_165
Building_157,Building_164
NoHouse,Building_157
Building_162,NoHouse
Building_159,Building_162
Building_162,Building_159
TaskBuilding_35,Building_162
Building_164,TaskBuilding_35
Building_162,Building_164
NoHouse,Building_162
Building_157,NoHouse
NoHouse,Building_157
Building_157,NoHouse
Building_148,Building_157
Building_109,Building_148
NoHouse,Building_109
Building_98,NoHouse
TaskBuilding_5,Building_98
Building_149,TaskBuilding_5
NoHouse,Building_149
Building_151,NoHouse
TaskBuilding_5,Building_151
Building_148,TaskBuilding_5
NoHouse,Building_148
Building_100,NoHouse
TaskBuilding_27,Building_100
Building_97,TaskBuilding_27
NoHouse,Building_97
Building_155,NoHouse
Building_215,Building_155
TaskBuilding_27,Building_215
NoHouse,TaskBuilding_27
Building_98,NoHouse
Building_122,Building_98
TaskBuilding_26,Building_122
NoHouse,TaskBuilding_26
TaskBuilding_27,NoHouse
NoHit,TaskBuilding_27
Building_110,NoHit
NoHouse,Building_110
Building_158,NoHouse
NoHouse,Building_158
Building_176,NoHouse
NoHit,Building_176
Building_102,NoHit
Building_101,Building_102
TaskBuilding_27,Building_101
Building_101,TaskBuilding_27
Building_102,Building_101
NoHouse,Building_102
Building_176,NoHouse
NoHouse,Building_176
Building_102,NoHouse
NoHouse,Building_102
Building_93,NoHouse
NoHouse,Building_93
Building_176,NoHouse
TaskBuilding_34,Building_176
NoHouse,TaskBuilding_34
Building_92,NoHouse
NoHouse,Building_92
Building_93,NoHouse
NoHouse,Building_93
Building_92,NoHouse
NoHouse,Building_92
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
Building_103,TaskBuilding_29
Building_94,Building_103
NoHouse,Building_94
Building_103,NoHouse
NoHouse,Building_103
Windmill-TaskBuilding_10_1,NoHouse
Building_91,Windmill-TaskBuilding_10_1
NoHit,Building_91
NoHouse,NoHit
Building_91,NoHouse
NoHouse,Building_91
Building_91,NoHouse
NoHouse,Building_91
Building_91,NoHouse
Windmill-TaskBuilding_10_1,Building_91
NoHouse,Windmill-TaskBuilding_10_1
Building_91,NoHouse
Windmill-TaskBuilding_10_1,Building_91
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
Building_91,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,Building_91
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
Phone,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,Phone
Phone,Windmill-TaskBuilding_10_1
Hand,Phone
House_10,Hand
NoHouse,House_10
Windmill-TaskBuilding_10_1,NoHouse
House_10,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,House_10
NoHouse,Windmill-TaskBuilding_10_1
Building_90,NoHouse
Building_89,Building_90
Building_90,Building_89
NoHouse,Building_90
Building_90,NoHouse
NoHouse,Building_90
House_10,NoHouse
NoHouse,House_10
NoHit,NoHouse
NoHouse,NoHit
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,NoHouse
