Edge1,Edge2
Phone,NoHouse
NoHouse,Phone
Building_176,NoHouse
TaskBuilding_40,Building_176
Building_176,TaskBuilding_40
NoHouse,Building_176
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
TaskBuilding_29,NoHouse
Building_101,TaskBuilding_29
Building_176,Building_101
NoHouse,Building_176
TaskBuilding_34,NoHouse
NoHouse,TaskBuilding_34
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
House_49,NoHouse
Building_177,House_49
NoHouse,Building_177
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
Building_177,NoHouse
NoHouse,Building_177
Building_180,NoHouse
NoHouse,Building_180
TaskBuilding_40,NoHouse
Building_176,TaskBuilding_40
TaskBuilding_40,Building_176
NoHouse,TaskBuilding_40
Building_177,NoHouse
NoHouse,Building_177
Building_177,NoHouse
NoHouse,Building_177
Building_179,NoHouse
House_49,Building_179
Building_177,House_49
NoHouse,Building_177
Building_177,NoHouse
NoHouse,Building_177
Building_179,NoHouse
Building_177,Building_179
NoHouse,Building_177
Building_163,NoHouse
Building_178,Building_163
NoHouse,Building_178
Building_177,NoHouse
Building_181,Building_177
Building_182,Building_181
TaskBuilding_6,Building_182
Building_178,TaskBuilding_6
TaskBuilding_40,Building_178
Building_179,TaskBuilding_40
NoHouse,Building_179
Building_186,NoHouse
Phone,Building_186
NoHouse,Phone
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Phone
