Edge1,Edge2
Phone,NoHouse
NoHouse,Phone
Building_67,NoHouse
NoHouse,Building_67
Building_67,NoHouse
NoHouse,Building_67
Building_83,NoHouse
TaskBuilding_15,Building_83
NoHouse,TaskBuilding_15
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_64,NoHouse
NoHouse,Building_64
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_64,NoHouse
TaskBuilding_12,Building_64
Building_69,TaskBuilding_12
TaskBuilding_13,Building_69
Building_69,TaskBuilding_13
Building_67,Building_69
TaskBuilding_13,Building_67
Building_64,TaskBuilding_13
NoHouse,Building_64
TaskBuilding_12,NoHouse
Building_64,TaskBuilding_12
Building_66,Building_64
Building_64,Building_66
Building_66,Building_64
Building_71,Building_66
NoHouse,Building_71
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Building_64,NoHouse
NoHouse,Building_64
Building_57,NoHouse
NoHouse,Building_57
Building_61,NoHouse
NoHouse,Building_61
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Building_61,NoHouse
TaskBuilding_9,Building_61
NoHouse,Phone
