Edge1,Edge2
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Building_122,NoHouse
NoHouse,Building_122
Building_123,NoHouse
NoHouse,Building_123
Building_126,NoHouse
TaskBuilding_21,Building_126
NoHouse,TaskBuilding_21
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_136,NoHouse
NoHouse,Building_136
Building_134,NoHouse
NoHouse,Building_134
Building_136,NoHouse
NoHouse,Building_136
TaskBuilding_37,NoHouse
TaskBuilding_21,TaskBuilding_37
TaskBuilding_1,TaskBuilding_21
NoHouse,TaskBuilding_1
Building_120,NoHouse
Building_118,Building_120
Building_121,Building_118
TaskBuilding_1,Building_121
Building_117,TaskBuilding_1
NoHouse,Building_117
Building_125,NoHouse
NoHouse,Building_125
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Church-TaskBuilding_16,NoHouse
TaskBuilding_1,Church-TaskBuilding_16
Church-TaskBuilding_16,TaskBuilding_1
NoHouse,Church-TaskBuilding_16
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_119,NoHouse
NoHouse,Building_119
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
TaskBuilding_12,TaskBuilding_1
TaskBuilding_1,TaskBuilding_12
Building_88,TaskBuilding_1
NoHouse,Building_88
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_12,NoHouse
TaskBuilding_1,TaskBuilding_12
NoHouse,TaskBuilding_1
Building_77,NoHouse
TaskBuilding_1,Building_77
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Building_64,NoHouse
NoHouse,Building_64
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Building_63,NoHouse
NoHouse,Building_63
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_64,NoHouse
TaskBuilding_13,Building_64
NoHouse,TaskBuilding_13
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Building_64,NoHouse
TaskBuilding_11,Building_64
Building_64,TaskBuilding_11
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Building_64,NoHouse
NoHouse,Building_64
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Building_57,NoHouse
NoHouse,Building_57
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
HighSilo-TaskBuilding_49,NoHouse
Building_89,HighSilo-TaskBuilding_49
Building_91,Building_89
Building_81,Building_91
NoHouse,Building_81
House_10,NoHouse
Building_62,House_10
Building_89,Building_62
NoHouse,Building_89
House_10,NoHouse
Windmill-TaskBuilding_10_1,House_10
NoHouse,Windmill-TaskBuilding_10_1
Building_72,NoHouse
Building_71,Building_72
NoHouse,Building_71
Building_89,NoHouse
Windmill-TaskBuilding_10_1,Building_89
NoHouse,Windmill-TaskBuilding_10_1
Building_91,NoHouse
NoHouse,Building_91
Building_91,NoHouse
NoHouse,Building_91
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_97,NoHouse
Building_154,Building_97
Building_86,Building_154
Building_91,Building_86
NoHouse,Building_91
Building_75,NoHouse
NoHouse,Building_75
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_18,NoHouse
Building_94,TaskBuilding_18
NoHouse,Building_94
Building_94,NoHouse
NoHouse,Building_94
Building_91,NoHouse
NoHouse,Building_91
Building_90,NoHouse
NoHouse,Building_90
Building_94,NoHouse
NoHouse,Building_94
Building_91,NoHouse
NoHouse,Building_91
Building_91,NoHouse
NoHouse,Building_91
Building_91,NoHouse
NoHouse,Building_91
Building_90,NoHouse
NoHouse,Building_90
Building_176,NoHouse
Building_92,Building_176
TaskBuilding_19,Building_92
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Building_103,NoHouse
TaskBuilding_27,Building_103
NoHouse,TaskBuilding_27
Building_176,NoHouse
Building_92,Building_176
NoHouse,Building_92
Building_92,NoHouse
NoHouse,Building_92
Building_176,NoHouse
NoHouse,Building_176
Building_176,NoHouse
NoHouse,Building_176
TaskBuilding_46,NoHouse
Building_176,TaskBuilding_46
NoHouse,Building_176
Building_176,NoHouse
NoHouse,Building_176
Building_160,NoHouse
Building_176,Building_160
NoHouse,Building_176
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_160,NoHouse
NoHouse,Building_160
Building_176,NoHouse
TaskBuilding_38,Building_176
NoHouse,TaskBuilding_38
HighSilo-TaskBuilding_49,NoHouse
Building_176,HighSilo-TaskBuilding_49
TaskBuilding_34,Building_176
NoHouse,TaskBuilding_34
TaskBuilding_46,NoHouse
TaskBuilding_40,TaskBuilding_46
Building_161,TaskBuilding_40
TaskBuilding_40,Building_161
NoHouse,TaskBuilding_40
TaskBuilding_46,NoHouse
