Edge1,Edge2
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_233,NoHouse
NoHouse,Building_233
Building_232,NoHouse
NoHouse,Building_232
Avatar,NoHouse
TaskBuilding_44,Avatar
Building_154,TaskBuilding_44
NoHouse,Building_154
Building_147,NoHouse
Building_154,Building_147
NoHouse,Building_154
Building_154,NoHouse
NoHouse,Building_154
Building_152,NoHouse
NoHouse,Building_152
Building_152,NoHouse
NoHouse,Building_152
Phone,NoHouse
NoHouse,Phone
TaskBuilding_39,NoHouse
NoHouse,Phone
