PathNumber,ColliderName,Samples,timeDiff,Index
0,NoHouse,550,8.468197584152222,0
0,TaskBuilding_53,1,0.022319793701171875,1
0,Building_218,25,0.3992795944213867,2
0,TaskBuilding_53,10,0.14631938934326172,3
0,NoHouse,1,0.020336389541625977,4
0,TaskBuilding_53,1,0.022320032119750977,5
0,NoHouse,2,0.022320032119750977,6
0,TaskBuilding_53,1,0.021824121475219727,7
0,NoHouse,1,0.011407613754272461,8
0,TaskBuilding_53,2,0.03323221206665039,9
0,NoHouse,6,0.1334235668182373,10
0,TaskBuilding_53,4,0.0441439151763916,11
0,NoHouse,1,0.011408090591430664,12
0,TaskBuilding_53,19,0.2772636413574219,13
0,NoHouse,1,0.022320032119750977,14
0,TaskBuilding_53,5,0.07787179946899414,15
0,NoHouse,1,0.022319793701171875,16
0,TaskBuilding_53,8,0.15524792671203613,17
0,NoHouse,11,0.1666560173034668,18
0,TaskBuilding_53,90,1.4775819778442383,19
0,NoHouse,8,0.14383983612060547,20
0,TaskBuilding_53,5,0.05555224418640137,21
0,NoHouse,542,8.796052694320679,22
0,TaskBuilding_53,38,0.5436155796051025,23
0,NoHouse,104,1.6888775825500488,24
0,TaskBuilding_53,63,1.0773108005523682,25
0,NoHouse,3,0.055552005767822266,26
0,TaskBuilding_53,43,0.7439990043640137,27
0,NoHouse,177,2.8098366260528564,28
1,NoHouse,53,0.8491508960723877,29
1,NoHit,1,0.011407852172851562,30
1,NoHouse,40,0.6214876174926758,31
1,NoHit,22,0.3109912872314453,38
1,HighSilo-TaskBuilding_49,34,0.5441117286682129,39
1,NoHouse,143,2.0990688800811768,40
1,House_49,1,0.011408090591430664,41
1,Building_185,11,0.19939184188842773,42
1,NoHouse,1,0.0014882087707519531,43
1,Building_185,8,0.12102341651916504,44
1,House_49,1,0.021824121475219727,45
1,Building_185,1,0.011408090591430664,46
1,NoHouse,3,0.03323197364807129,47
1,Building_185,2,0.022319793701171875,48
1,House_49,49,0.8109595775604248,49
1,NoHouse,73,1.1655981540679932,50
1,Building_185,5,0.07787203788757324,51
1,NoHouse,181,2.798924446105957,52
1,Building_185,8,0.1666557788848877,53
1,TaskBuilding_51,34,0.5331995487213135,54
1,TaskBuilding_6,15,0.19988727569580078,55
1,Building_178,1,0.022320032119750977,56
1,NoHouse,3,0.06646394729614258,57
1,Building_163,14,0.23311972618103027,58
1,NoHouse,4,0.08878397941589355,59
1,Building_180,19,0.3333115577697754,60
1,Building_178,1,0.010911941528320312,61
1,TaskBuilding_51,1,0.011408090591430664,62
1,Building_179,1,0.022815704345703125,63
1,Building_176,3,0.05505633354187012,64
1,NoHouse,1,0.010911703109741211,65
1,Building_176,1,0.011407852172851562,66
1,NoHouse,3,0.0441439151763916,67
1,NoHit,1,0.011408329010009766,68
1,House_49,16,0.24403166770935059,69
1,NoHouse,1,0.010911941528320312,70
1,House_49,1,0.011407852172851562,71
1,NoHouse,210,3.3648598194122314,72
1,TaskBuilding_35,1,0.011408329010009766,73
1,TaskBuilding_51,23,0.355135440826416,74
1,TaskBuilding_46,1,0.011408090591430664,75
1,NoHouse,2,0.0441439151763916,76
1,Building_235,3,0.05555152893066406,77
1,Garage_185,1,0.022319793701171875,78
1,Building_175,4,0.06646418571472168,79
1,Building_174,1,0.011408090591430664,80
1,NoHit,1,0.010912179946899414,81
1,NoHouse,16,0.277759313583374,82
1,TaskBuilding_46,12,0.23311972618103027,85
1,NoHouse,2,0.022320032119750977,86
1,TaskBuilding_46,1,0.021823883056640625,87
1,NoHouse,11,0.18897604942321777,88
1,TaskBuilding_46,3,0.055551767349243164,89
1,TaskBuilding_51,2,0.022326946258544922,90
1,Building_180,1,0.02231287956237793,91
1,TaskBuilding_51,1,0.011074304580688477,92
1,Building_180,1,0.011245965957641602,93
1,TaskBuilding_51,1,0.022319555282592773,94
1,NoHouse,1,0.021824359893798828,95
1,Building_166,1,0.011407852172851562,96
1,Building_180,5,0.09969592094421387,97
1,Building_166,1,0.010912179946899414,98
1,Building_180,3,0.056047677993774414,99
1,TaskBuilding_51,19,0.3119838237762451,100
1,TaskBuilding_46,1,0.010416507720947266,101
1,NoHouse,15,0.22121477127075195,102
1,Building_174,1,0.011408090591430664,103
1,Garage_185,1,0.010912179946899414,104
1,NoHouse,2,0.022319793701171875,105
1,Garage_185,1,0.011408090591430664,106
1,NoHouse,6,0.08878397941589355,107
1,Building_174,4,0.06646394729614258,108
1,NoHouse,3,0.03323197364807129,109
1,TaskBuilding_46,24,0.42209553718566895,110
1,TaskBuilding_51,22,0.3883674144744873,111
1,Building_165,1,0.022320270538330078,112
1,NoHit,1,0.01091146469116211,113
1,NoHouse,2,0.03372812271118164,114
1,NoHit,2,0.0441436767578125,115
1,Building_164,1,0.022320270538330078,116
1,NoHouse,1,0.022319793701171875,117
1,Building_164,1,0.010912179946899414,118
1,NoHit,1,0.010911941528320312,119
1,NoHouse,1,0.011407852172851562,120
1,Building_164,3,0.06646370887756348,121
1,Building_165,27,0.4225916862487793,122
1,Building_164,1,0.021824121475219727,123
1,Building_178,61,0.9885265827178955,124
1,NoHouse,147,2.2657253742218018,125
1,Building_180,64,1.1209585666656494,126
1,TaskBuilding_46,10,0.16715145111083984,127
1,NoHouse,8,0.1334240436553955,128
1,TaskBuilding_46,3,0.04464006423950195,129
1,NoHouse,1,0.022320032119750977,130
1,TaskBuilding_46,24,0.43300747871398926,131
1,NoHouse,2,0.03323173522949219,132
1,TaskBuilding_46,1,0.010912179946899414,133
1,NoHouse,29,0.5108795166015625,134
1,TaskBuilding_52,1,0.011408090591430664,135
1,NoHouse,1,0.011407613754272461,136
1,TaskBuilding_52,1,0.021824359893798828,137
1,NoHouse,3,0.0441436767578125,138
1,Building_212,4,0.055551767349243164,139
1,NoHouse,1,0.011408090591430664,140
1,Building_212,3,0.03323197364807129,141
1,NoHouse,5,0.06646394729614258,142
1,Building_212,1,0.010912179946899414,143
1,NoHouse,2,0.022319793701171875,144
1,Building_186,7,0.1334235668182373,145
1,NoHouse,1,0.011408329010009766,146
1,Building_186,3,0.06646394729614258,147
1,NoHouse,1,0.022319793701171875,148
1,Building_186,4,0.04463982582092285,149
1,NoHouse,22,0.332319974899292,150
1,TaskBuilding_52,1,0.021823644638061523,151
1,NoHouse,5,0.06646418571472168,152
1,Building_186,1,0.011407613754272461,153
1,NoHouse,6,0.12201619148254395,154
1,Building_187,1,0.011408090591430664,155
1,NoHouse,6,0.08878374099731445,156
1,Building_186,7,0.11159968376159668,157
1,NoHouse,5,0.08878397941589355,158
