PathNumber,ColliderName,Samples,timeDiff,Index
0,NoHouse,113,1.7598061561584473,0
0,Building_218,1,0.010911226272583008,1
0,Building_217,2,0.022320270538330078,2
0,NoHouse,2,0.022319793701171875,3
0,Building_217,1,0.021824121475219727,4
0,NoHouse,1,0.011408090591430664,5
0,Building_217,14,0.2107996940612793,6
0,NoHouse,3,0.04464006423950195,7
0,Building_216,4,0.06844782829284668,8
0,NoHouse,1,0.020336151123046875,9
0,Building_216,15,0.24452757835388184,10
0,NoHouse,2,0.0441439151763916,11
0,Building_216,4,0.055552005767822266,12
0,NoHouse,461,7.096759080886841,13
0,Building_216,1,0.022320032119750977,20
0,NoHouse,3,0.03372788429260254,21
0,Building_216,2,0.0441439151763916,22
0,NoHouse,177,2.8872125148773193,23
0,Building_217,2,0.03372788429260254,24
0,NoHouse,1,0.021823883056640625,25
0,Building_218,1,0.011408090591430664,26
0,NoHouse,3,0.05555224418640137,27
0,Building_217,5,0.06646370887756348,28
0,NoHouse,1,0.010911703109741211,29
0,Building_218,12,0.19988799095153809,30
0,NoHouse,1,0.022320032119750977,31
0,Building_218,2,0.022320270538330078,32
0,TaskBuilding_53,1,0.011407613754272461,33
0,NoHouse,50,0.7995510101318359,34
0,TaskBuilding_53,1,0.011407613754272461,35
0,NoHouse,2,0.03273653984069824,36
0,TaskBuilding_53,2,0.022319793701171875,37
0,NoHouse,1,0.022320032119750977,38
0,TaskBuilding_53,9,0.1334235668182373,39
0,NoHouse,1,0.021824121475219727,40
0,TaskBuilding_53,28,0.43300747871398926,41
0,NoHouse,1,0.011408090591430664,42
0,TaskBuilding_53,7,0.09969592094421387,43
0,NoHouse,1,0.011407613754272461,44
0,TaskBuilding_53,2,0.03323197364807129,45
0,NoHouse,33,0.5778391361236572,46
0,TaskBuilding_53,1,0.021824359893798828,47
0,NoHouse,1,0.022319793701171875,48
0,TaskBuilding_53,3,0.03323221206665039,49
0,NoHouse,858,13.92716646194458,50
0,NoHit,16,0.2777595520019531,63
0,NoHouse,164,2.5534048080444336,64
0,TaskBuilding_53,10,0.12300801277160645,67
0,NoHouse,1,0.010912179946899414,68
0,TaskBuilding_53,16,0.2777595520019531,69
0,NoHouse,2,0.03372812271118164,70
0,TaskBuilding_53,1,0.021823883056640625,71
0,NoHouse,2,0.022320032119750977,72
0,TaskBuilding_53,11,0.18897581100463867,73
0,NoHouse,1,0.010911703109741211,74
0,TaskBuilding_53,7,0.11110424995422363,75
0,NoHouse,1,0.010911941528320312,76
0,TaskBuilding_53,16,0.2559354305267334,77
0,NoHouse,2,0.0441439151763916,78
0,TaskBuilding_53,2,0.033231496810913086,79
0,NoHouse,1,0.011408567428588867,80
0,TaskBuilding_53,1,0.021823883056640625,81
0,NoHouse,2,0.04463958740234375,82
0,TaskBuilding_53,1,0.010912418365478516,83
0,NoHouse,163,2.5658047199249268,84
0,TaskBuilding_53,1,0.011407852172851562,85
0,NoHit,1,0.021824121475219727,86
0,NoHouse,7,0.10019207000732422,87
0,TaskBuilding_53,4,0.07787203788757324,88
0,NoHouse,2,0.033231258392333984,89
0,TaskBuilding_53,5,0.08878397941589355,90
0,NoHouse,2,0.0441441535949707,91
0,TaskBuilding_53,5,0.04463982582092285,92
0,NoHouse,1,0.010912179946899414,93
0,TaskBuilding_53,4,0.0441439151763916,94
0,NoHouse,10,0.15574383735656738,95
0,TaskBuilding_53,17,0.3109927177429199,96
0,NoHouse,13,0.21129488945007324,97
0,TaskBuilding_53,47,0.7330868244171143,98
0,NoHouse,108,1.7211177349090576,99
0,TaskBuilding_53,38,0.6219830513000488,100
0,NoHouse,60,0.8650233745574951,103
0,TaskBuilding_53,1,0.010912179946899414,104
0,NoHouse,17,0.24551939964294434,105
0,NoHit,1,0.011407613754272461,108
0,TaskBuilding_53,1,0.010912418365478516,109
0,NoHouse,8,0.14433550834655762,110
0,TaskBuilding_53,2,0.04464006423950195,111
0,NoHouse,1,0.010911941528320312,112
0,TaskBuilding_53,6,0.11159992218017578,113
