PathNumber,ColliderName,Samples,timeDiff,Index
0,NoHouse,233,3.4719955921173096,0
0,NoHit,1,0.020335912704467773,1
0,Windmill-TaskBuilding_10_1,37,0.5882551670074463,2
0,NoHit,1,0.011408329010009766,11
0,House_10,4,0.07787179946899414,12
0,NoHouse,16,0.25543951988220215,13
0,House_10,1,0.010911941528320312,14
0,NoHouse,329,5.164345741271973,15
0,Building_63,1,0.011407852172851562,18
0,NoHouse,2,0.0441441535949707,19
0,Building_63,1,0.011407613754272461,20
0,NoHouse,9,0.1666560173034668,21
0,House_10,1,0.021824121475219727,22
0,NoHouse,1,0.022320032119750977,23
0,Windmill-TaskBuilding_10_1,2,0.03323173522949219,24
0,NoHouse,1,0.011408090591430664,25
0,Windmill-TaskBuilding_10_1,4,0.055551767349243164,26
0,NoHouse,6,0.09969615936279297,27
0,House_10,2,0.03323197364807129,28
0,NoHouse,9,0.14483165740966797,29
0,House_10,8,0.12201619148254395,30
0,Windmill-TaskBuilding_10_1,1,0.022319793701171875,31
0,NoHouse,1,0.010912179946899414,32
0,Windmill-TaskBuilding_10_1,4,0.04463958740234375,33
0,NoHouse,12,0.177567720413208,34
0,Windmill-TaskBuilding_10_1,43,0.7668149471282959,35
0,NoHouse,1,0.021328210830688477,36
0,House_10,10,0.15574336051940918,37
0,NoHouse,1265,20.390039205551147,38
0,Building_73,1,0.010911941528320312,39
0,NoHouse,1,0.011407852172851562,40
0,Building_73,2,0.022320270538330078,41
0,NoHouse,14,0.19988751411437988,42
0,Building_72,2,0.022816181182861328,43
0,Building_68,1,0.010911703109741211,44
0,NoHouse,244,3.9094674587249756,45
1,NoHouse,232,3.4586031436920166,46
1,NoHit,8,0.1334245204925537,47
1,NoHouse,355,5.597848653793335,48
1,Building_91,1,0.021823883056640625,49
1,NoHouse,126,2.0772457122802734,50
1,Building_94,2,0.022320270538330078,51
1,NoHouse,211,3.3202197551727295,52
1,Building_94,2,0.022319793701171875,53
1,NoHouse,5,0.06646394729614258,54
1,Building_94,1,0.011407852172851562,55
1,NoHouse,4,0.07787203788757324,56
1,Building_94,7,0.12201595306396484,57
1,NoHouse,121,2.044013261795044,58
1,Building_94,2,0.03323197364807129,59
1,NoHouse,40,0.5991671085357666,60
1,Building_176,3,0.03372836112976074,61
1,NoHouse,2,0.021823406219482422,62
1,Building_176,5,0.07787227630615234,63
1,NoHouse,4,0.08878397941589355,64
1,Building_176,4,0.06695985794067383,65
1,NoHouse,31,0.5659356117248535,66
1,Building_176,1,0.01091146469116211,67
1,NoHouse,3,0.055552005767822266,68
1,Building_176,1,0.022319793701171875,69
1,NoHouse,1,0.022320270538330078,70
1,Building_176,3,0.0441439151763916,71
1,NoHouse,6,0.1225118637084961,72
1,Building_176,2,0.021823883056640625,73
1,NoHouse,34,0.5560152530670166,74
1,Building_94,4,0.055552005767822266,75
1,NoHouse,5,0.0773763656616211,76
1,Building_94,7,0.12251138687133789,77
1,NoHouse,5,0.08878397941589355,78
1,Building_94,2,0.03323197364807129,79
1,NoHouse,24,0.35563182830810547,80
1,Building_94,1,0.021823644638061523,81
1,NoHouse,284,4.64255428314209,82
1,Building_94,2,0.03323173522949219,83
1,NoHouse,3,0.06646418571472168,84
1,Building_94,1,0.022319793701171875,85
1,NoHouse,106,1.6328303813934326,86
1,Building_94,1,0.021823406219482422,87
1,NoHouse,3,0.03372836112976074,88
1,Building_94,11,0.17707204818725586,89
1,NoHouse,37,0.6110706329345703,90
1,Building_176,10,0.15574407577514648,91
1,NoHouse,5,0.10019183158874512,92
1,Building_176,4,0.06596779823303223,93
1,NoHouse,8,0.12251162528991699,94
