PathNumber,ColliderName,Samples,timeDiff,Index
0,NoHouse,97,1.5261898040771484,0
0,Building_218,8,0.11110401153564453,1
0,NoHouse,11,0.15574383735656738,2
0,Building_217,6,0.08878374099731445,3
0,Building_216,42,0.6775352954864502,4
0,Building_215,2,0.022320032119750977,5
0,NoHouse,3,0.055055856704711914,6
0,Building_213,2,0.03372812271118164,7
0,NoHouse,5,0.06646418571472168,8
0,Building_213,2,0.022319316864013672,9
0,NoHouse,2,0.021824359893798828,10
0,Building_213,3,0.03372788429260254,11
0,NoHouse,6,0.09969568252563477,12
0,Building_213,1,0.011408090591430664,13
0,Building_210,9,0.12201595306396484,14
0,Building_213,1,0.010911941528320312,15
0,Building_210,10,0.1225121021270752,16
0,NoHouse,1,0.021823406219482422,17
0,Building_213,1,0.011408329010009766,18
0,Building_212,13,0.15524768829345703,19
0,NoHouse,156,2.477020740509033,20
0,Building_212,1,0.02232050895690918,21
0,HighSilo-TaskBuilding_49,2,0.021823883056640625,22
0,Building_212,4,0.04463958740234375,23
0,HighSilo-TaskBuilding_49,2,0.03323245048522949,24
0,Building_212,10,0.12201547622680664,25
0,Building_213,3,0.06696009635925293,26
0,Building_212,1,0.021823883056640625,27
0,Building_213,6,0.0892798900604248,28
0,Building_212,5,0.07737565040588379,29
0,Building_210,16,0.2777597904205322,30
0,Building_211,16,0.266848087310791,31
0,Building_210,10,0.14383959770202637,32
0,NoHouse,1,0.011407852172851562,33
0,Building_188,1,0.022320270538330078,34
0,NoHouse,172,2.6878201961517334,35
0,Building_212,11,0.19988799095153809,36
0,NoHouse,4,0.06646394729614258,37
0,Building_212,1,0.011407613754272461,38
0,NoHouse,1,0.02232050895690918,39
0,Building_212,8,0.11060786247253418,40
0,NoHouse,2,0.03323173522949219,41
0,Building_212,7,0.1225121021270752,42
0,NoHouse,1,0.010911941528320312,43
0,Building_212,3,0.04464006423950195,44
0,NoHouse,1,0.022319793701171875,45
0,Building_212,6,0.07787179946899414,46
0,NoHouse,3,0.04463982582092285,47
0,Building_214,11,0.17707180976867676,48
0,NoHouse,3,0.055552005767822266,49
0,NoHit,1,0.02430415153503418,50
0,TaskBuilding_43,1,0.01983952522277832,51
0,NoHit,1,0.010911941528320312,52
0,Building_155,3,0.03323197364807129,53
0,crane_1,2,0.03372812271118164,56
0,NoHouse,2,0.03323197364807129,57
0,TaskBuilding_43,1,0.022320032119750977,58
0,Building_152,1,0.022320032119750977,59
0,Building_154,8,0.16615962982177734,60
0,Building_152,4,0.07836794853210449,61
0,NoHouse,6,0.09969568252563477,62
0,Building_154,18,0.2777595520019531,63
0,NoHouse,1,0.02232050895690918,64
0,Building_154,1,0.021823883056640625,65
0,NoHouse,5,0.07787179946899414,66
0,Building_154,1,0.010911703109741211,67
0,NoHouse,77,1.1998229026794434,68
