SubjectID,PathNum,Condition,Success,VisibleBuildings0,VisibleBuildings1,VisibleBuildings2+
1011,2,B,True,0.9974789915966387,0.004201680672268907,0.0
1011,3,B,True,1.0,0.0,0.0
1011,4,B,True,0.9991431019708654,0.31790916880891174,0.19365895458440446
1011,5,B,False,1.0,0.35116949695610383,0.25728933034283885
1011,6,B,True,1.0,0.6166166166166166,0.43843843843843844
1011,7,B,True,1.0,0.9619047619047619,0.8047619047619048
1011,8,B,False,0.9971819645732689,0.5809178743961353,0.4581320450885668
1011,9,B,True,1.0,0.8618602091359384,0.7303247110621904
1013,1,A,True,1.0,0.6568386568386568,0.5126945126945127
1013,2,A,True,0.9982332155477032,0.892226148409894,0.7632508833922261
1013,3,A,True,1.0,0.4524714828897338,0.37186311787072246
1013,4,A,True,0.9948979591836735,0.5607142857142857,0.4142857142857143
1013,5,A,True,1.0,0.7413173652694611,0.5724550898203593
1013,6,A,True,0.9978102189781022,0.4456204379562044,0.3551094890510949
1013,7,A,True,1.0,0.0,0.0
1013,8,A,True,0.9694055944055944,0.08304195804195805,0.026223776223776224
1013,9,A,False,0.995334370139969,0.6111975116640747,0.4984447900466563
1017,1,B,True,0.990625,0.584375,0.5203125
1017,2,B,False,0.9970961887477314,0.5626134301270418,0.5096188747731397
1017,3,B,False,0.9987004548408057,0.5756985055230669,0.42560103963612733
1017,4,B,False,0.9907940161104718,0.5397008055235903,0.4284618335251247
1017,5,B,False,1.0,0.3865588681152097,0.3006568974229409
1017,6,B,True,1.0,0.6542699724517906,0.45179063360881544
1017,7,B,True,1.0,0.9522292993630573,0.8152866242038217
1017,8,B,False,0.9958898479243732,0.3690916563912865,0.27414714344430746
1017,9,B,True,0.969029593943565,0.4748795595320027,0.3262216104611149
1018,1,B,True,1.0,0.40170278637770895,0.32972136222910214
1018,2,B,True,0.9887942626624832,0.46750336172120127,0.34917077543702374
1018,3,B,True,1.0,0.0,0.0
1018,4,B,True,1.0,0.47654584221748403,0.42963752665245203
1018,5,B,False,0.9983452840595698,0.4153337010479868,0.30170987313844455
1018,6,B,True,1.0,0.4959481361426256,0.3500810372771475
1018,7,B,True,1.0,0.8639455782312925,0.7755102040816326
1018,8,B,False,1.0,0.29959514170040485,0.22233468286099864
1018,9,B,True,1.0,0.5781170483460559,0.4778625954198473
1019,1,A,True,0.9986842105263158,0.7802631578947369,0.6881578947368421
1019,2,A,True,0.9786821705426356,0.8643410852713178,0.8430232558139535
1019,3,A,True,1.0,0.9069767441860465,0.8410852713178295
1019,4,A,False,0.9880432283283513,0.21545182800643825,0.14693032881122098
1019,5,A,True,1.0,0.7026143790849673,0.5931372549019608
1019,6,A,True,1.0,0.3020231213872832,0.19797687861271676
1019,7,A,True,1.0,0.0,0.0
1019,8,A,True,0.9877777777777778,0.2411111111111111,0.05555555555555555
1019,9,A,False,0.9936467598475223,0.22312579415501907,0.14866581956797967
1021,1,A,False,0.9942091929062613,0.20376402461093016,0.1259500542888165
1021,2,A,True,0.9919093851132686,0.9676375404530745,0.8559870550161812
1021,3,A,True,1.0,0.895397489539749,0.8284518828451883
1021,4,A,False,0.9978712080894092,0.5162320383182544,0.4127195316657797
1021,5,A,True,1.0,0.5190839694656488,0.38549618320610685
1021,6,A,True,1.0,0.5702479338842975,0.5112160566706021
1021,7,A,True,1.0,0.0,0.0
1021,8,A,True,1.0,0.34942287513116477,0.053515215110178385
1021,9,A,False,0.9989676531314522,0.6469373709566414,0.5251204404679972
1022,1,A,False,1.0,0.5375158965663417,0.5273420941076727
1022,2,A,False,0.9976744186046511,0.6887596899224806,0.6329457364341086
1022,3,A,False,1.0,0.963855421686747,0.8718510405257394
1022,4,A,False,0.99488,0.85952,0.72896
1022,5,A,False,0.9874237804878049,0.8006859756097561,0.6920731707317073
1022,6,A,True,0.9931389365351629,0.855917667238422,0.7438536306460835
1022,7,A,True,1.0,0.0,0.0
1022,8,A,True,1.0,0.23372781065088757,0.03698224852071006
1022,9,A,False,0.9996214988644966,0.7316426949280848,0.6101438304314913
1023,1,A,True,1.0,0.6965811965811965,0.5632478632478632
1023,2,A,True,1.0,0.864367816091954,0.8229885057471265
1023,3,A,True,1.0,0.8974358974358975,0.7435897435897436
1023,4,A,False,0.9976874793524942,0.252395110670631,0.19722497522299307
1023,5,A,True,0.9948320413436692,0.6408268733850129,0.45478036175710596
1023,6,A,True,1.0,0.26693227091633465,0.21115537848605578
1023,7,A,True,1.0,0.0,0.0
1023,8,A,True,0.9966386554621849,0.013445378151260505,0.0
1023,9,A,True,0.9926108374384236,0.6157635467980296,0.4876847290640394
1054,1,B,True,1.0,0.5300546448087432,0.28688524590163933
1054,2,B,True,1.0,0.29566563467492263,0.06501547987616099
1054,3,B,False,1.0,0.25983796296296297,0.0920138888888889
1054,4,B,True,0.9870759289176091,0.21647819063004847,0.13893376413570274
1054,5,B,False,1.0,0.26572528883183566,0.21523320496362858
1054,6,B,True,1.0,0.8084265964450297,0.6761026991441738
1054,7,B,True,1.0,0.8003913894324853,0.5968688845401174
1054,8,B,True,1.0,0.6608510638297872,0.528936170212766
1054,9,B,True,1.0,0.7695749440715883,0.7024608501118568
1055,1,A,True,1.0,0.537598944591029,0.44063324538258575
1055,2,A,True,0.985906470211403,0.9090326713645099,0.7937219730941704
1055,3,A,True,1.0,0.9202279202279202,0.8490028490028491
1055,4,A,False,1.0,0.5612458193979933,0.44502508361204013
