PathNumber,ColliderName,Samples,timeDiff,Index
0,NoHouse,171,2.737420082092285,0
0,TaskBuilding_53,44,0.7549111843109131,1
0,NoHouse,228,3.7095794677734375,2
1,NoHouse,123,1.9482848644256592,3
1,NoHit,1,0.011408090591430664,4
1,NoHouse,66,1.09963059425354,5
1,Building_213,1,0.021824121475219727,14
1,NoHouse,3,0.056047916412353516,15
1,Building_213,13,0.23311972618103027,16
1,NoHouse,1,0.021823883056640625,17
1,Building_213,1,0.011408090591430664,18
1,NoHouse,1,0.022319793701171875,19
1,Building_213,1,0.010912179946899414,20
1,NoHouse,9,0.12201571464538574,21
1,Building_213,1,0.022320032119750977,22
1,NoHouse,24,0.35563135147094727,23
1,Building_212,1,0.010911941528320312,24
1,NoHouse,1,0.010912179946899414,25
1,Building_212,7,0.10019183158874512,26
1,NoHouse,66,1.1105430126190186,27
1,Building_213,3,0.055551767349243164,28
1,NoHouse,62,1.021758794784546,29
1,Building_212,37,0.5907351970672607,30
1,Building_213,4,0.07588815689086914,31
1,Building_212,22,0.3442234992980957,32
1,Building_213,1,0.021824121475219727,33
1,NoHouse,109,1.621917963027954,34
1,Building_210,21,0.2891676425933838,35
1,NoHouse,16,0.2777597904205322,36
1,Building_210,27,0.46623921394348145,37
1,Building_211,80,1.2886064052581787,38
1,NoHouse,59,0.9741435050964355,39
1,Building_214,43,0.5917606353759766,40
1,NoHouse,93,1.5306215286254883,41
1,Building_154,1,0.02231884002685547,42
1,Building_215,1,0.022319555282592773,43
1,Building_154,5,0.06795263290405273,44
1,NoHouse,1,0.010911941528320312,45
1,Building_154,21,0.3422393798828125,46
1,NoHouse,2,0.03323173522949219,47
1,Building_154,1,0.011408329010009766,48
1,NoHouse,15,0.2127840518951416,49
1,Building_154,1,0.011407852172851562,50
1,Building_152,2,0.022815942764282227,51
1,NoHouse,29,0.46673583984375,52
1,Building_214,5,0.07737517356872559,53
1,NoHouse,33,0.5332000255584717,54
1,Building_213,24,0.3774549961090088,55
1,Building_212,1,0.010912418365478516,56
1,NoHouse,1,0.011407613754272461,57
1,Building_212,17,0.28867197036743164,58
1,NoHouse,9,0.1225118637084961,59
1,Building_212,1,0.021823883056640625,60
1,NoHouse,4,0.055552005767822266,61
1,Building_212,1,0.011407852172851562,62
1,NoHouse,3,0.06646418571472168,63
1,Building_212,4,0.055553436279296875,64
1,NoHouse,21,0.36654210090637207,65
1,Building_212,1,0.010911941528320312,66
1,Building_213,7,0.1334240436553955,67
1,Building_212,2,0.03323173522949219,68
1,Building_213,13,0.19988775253295898,69
1,NoHouse,156,2.4199819564819336,70
1,Building_212,1,0.021824359893798828,71
1,NoHouse,451,7.3080549240112305,72
1,Building_176,1,0.010911941528320312,73
1,NoHouse,1,0.011407852172851562,74
1,Building_176,2,0.04463958740234375,75
1,NoHouse,3,0.05505633354187012,76
1,Building_176,5,0.0892789363861084,77
1,NoHouse,8,0.15524864196777344,78
1,Building_176,3,0.03323197364807129,79
1,NoHouse,17,0.2668473720550537,80
1,Building_171,2,0.03323197364807129,81
1,NoHouse,43,0.7216792106628418,82
1,Building_171,13,0.2107999324798584,83
1,NoHouse,5,0.07787275314331055,84
1,Building_176,2,0.03323078155517578,85
1,NoHouse,1,0.021824359893798828,86
1,Building_176,3,0.0451357364654541,87
1,NoHouse,1,0.009919881820678711,88
1,Building_176,1,0.011904478073120117,89
1,NoHouse,3,0.06795239448547363,90
1,Building_176,1,0.02231907844543457,91
1,NoHouse,8,0.12151956558227539,92
1,Building_171,5,0.08878421783447266,93
1,NoHouse,1,0.022319793701171875,94
1,Building_171,3,0.05406451225280762,95
1,NoHouse,9,0.1225125789642334,96
1,Building_171,17,0.24403119087219238,97
1,NoHouse,40,0.5892465114593506,98
1,Building_171,1,0.022319793701171875,99
1,NoHouse,1,0.02182483673095703,100
1,Building_171,1,0.014383554458618164,101
1,NoHouse,16,0.30751943588256836,102
1,Building_171,2,0.022320270538330078,103
1,NoHouse,3,0.03372788429260254,104
1,Building_171,4,0.06646394729614258,105
1,NoHouse,2,0.022320270538330078,106
1,Building_171,13,0.15623950958251953,107
1,NoHouse,219,3.4660444259643555,108
1,Building_176,1,0.011406898498535156,109
1,NoHouse,540,8.727607011795044,110
1,Building_169,21,0.3109920024871826,111
1,NoHouse,1,0.022319793701171875,112
1,Building_169,1,0.010911703109741211,113
1,NoHouse,1,0.011408329010009766,114
1,Building_172,1,0.010911941528320312,115
1,Building_169,1,0.011408090591430664,116
1,NoHouse,1,0.010912179946899414,117
1,Building_169,9,0.14433574676513672,118
1,Building_172,16,0.25543975830078125,119
1,NoHouse,132,2.0326051712036133,120
1,Building_176,3,0.03323221206665039,121
1,NoHouse,12,0.23311996459960938,122
1,Building_171,1,0.022319793701171875,123
1,NoHouse,1,0.022320032119750977,124
1,Building_171,16,0.23311948776245117,125
1,Building_176,2,0.022319793701171875,126
1,NoHouse,3,0.05505633354187012,127
1,Building_176,1,0.022815942764282227,128
1,NoHouse,1,0.021823883056640625,129
1,Building_176,2,0.03372812271118164,130
1,NoHouse,1,0.021825075149536133,131
1,Building_176,4,0.044638872146606445,132
1,NoHouse,4,0.07737612724304199,133
1,Building_176,1,0.022320270538330078,134
1,NoHouse,4,0.07737517356872559,135
1,Building_176,1,0.011408090591430664,136
1,NoHouse,1,0.010912179946899414,137
1,Building_176,1,0.014383792877197266,138
1,NoHouse,1,0.018847942352294922,139
