PathNumber,ColliderName,Samples,timeDiff,Index
0,NoHouse,107,1.7265732288360596,0
0,NoHit,1,0.022319793701171875,1
0,Windmill-TaskBuilding_10_1,33,0.5217912197113037,2
0,NoHouse,308,5.008602619171143,3
1,NoHouse,283,4.491770029067993,4
1,Building_96,2,0.03323197364807129,5
1,NoHouse,2,0.03323221206665039,6
1,Building_96,2,0.03372812271118164,7
1,NoHouse,50,0.9106545448303223,8
1,Building_80,9,0.15524816513061523,9
1,NoHouse,31,0.4776473045349121,10
1,Building_109,2,0.03323173522949219,11
1,Building_108,1,0.02231907844543457,12
1,Building_109,1,0.02232074737548828,13
1,Building_108,2,0.03323197364807129,14
1,Building_109,1,0.010912179946899414,15
1,Building_108,1,0.011407852172851562,16
1,NoHouse,1,0.021824121475219727,17
1,Building_108,1,0.011407136917114258,18
1,NoHouse,1,0.02232050895690918,19
1,Building_109,1,0.02182459831237793,20
1,NoHouse,1,0.022319793701171875,21
1,Building_145,1,0.022320032119750977,22
1,NoHouse,7,0.09969615936279297,23
1,Building_145,2,0.033727407455444336,24
1,NoHouse,1,0.021824121475219727,25
1,TaskBuilding_33,2,0.03372788429260254,26
1,NoHouse,2,0.044144630432128906,27
1,TaskBuilding_33,1,0.01140737533569336,28
1,Building_141,1,0.010912179946899414,29
1,Building_145,1,0.010911703109741211,30
1,TaskBuilding_33,1,0.011408090591430664,31
1,NoHouse,169,2.5325729846954346,32
1,Building_104,4,0.06695938110351562,33
1,Building_108,1,0.02182459831237793,34
1,NoHouse,1,0.011407613754272461,35
1,Building_109,5,0.09969615936279297,36
1,NoHouse,5,0.08878374099731445,37
1,Building_141,1,0.011408090591430664,38
1,NoHouse,3,0.055552005767822266,39
1,TaskBuilding_33,3,0.03323101997375488,40
1,Building_109,1,0.02182459831237793,41
1,Building_142,2,0.03323197364807129,42
1,NoHouse,2,0.04464006423950195,43
1,Building_109,1,0.011408090591430664,44
1,NoHouse,14,0.25543999671936035,45
1,TaskBuilding_33,1,0.010911703109741211,46
1,Building_141,1,0.010911941528320312,47
1,TaskBuilding_33,1,0.011407852172851562,48
1,Building_145,1,0.010912418365478516,49
1,NoHouse,16,0.23361515998840332,50
1,Building_145,20,0.3541440963745117,51
1,TaskBuilding_33,1,0.011408567428588867,52
1,NoHouse,2,0.021823406219482422,53
1,Building_145,5,0.0892798900604248,54
1,TaskBuilding_33,1,0.023311853408813477,55
1,NoHouse,16,0.23212766647338867,56
1,Building_80,2,0.044144392013549805,57
1,NoHouse,7,0.11110353469848633,58
1,TaskBuilding_14,1,0.022320985794067383,59
1,NoHouse,27,0.4885585308074951,60
1,TaskBuilding_14,25,0.387376070022583,61
1,NoHouse,119,1.7895653247833252,62
1,TaskBuilding_14,50,0.8759350776672363,63
1,NoHouse,1,0.010911941528320312,64
1,TaskBuilding_14,7,0.10019207000732422,65
1,NoHouse,3,0.04463934898376465,66
1,Building_75,30,0.4687204360961914,67
1,NoHouse,27,0.4106869697570801,68
1,Building_97,3,0.056047916412353516,69
1,NoHouse,1,0.021824121475219727,70
1,Building_97,4,0.056047677993774414,71
1,NoHouse,1,0.021823883056640625,72
1,TaskBuilding_44,1,0.011408090591430664,73
1,Building_96,37,0.599663496017456,74
1,Building_95,1,0.010912179946899414,75
1,TaskBuilding_18,1,0.010911703109741211,76
1,NoHouse,1,0.010912179946899414,77
1,TaskBuilding_18,4,0.05604743957519531,78
1,NoHouse,1,0.010911941528320312,79
1,TaskBuilding_18,6,0.06646418571472168,80
1,Building_158,1,0.011407852172851562,81
1,TaskBuilding_18,3,0.06646418571472168,82
1,NoHouse,8,0.14433598518371582,83
1,TaskBuilding_18,4,0.06646347045898438,84
1,NoHouse,1,0.011408567428588867,85
1,TaskBuilding_18,36,0.5996630191802979,86
1,NoHouse,1,0.011407852172851562,87
1,Building_96,11,0.19988799095153809,88
1,NoHouse,15,0.22220754623413086,89
1,Building_96,12,0.15574383735656738,90
1,NoHouse,40,0.6542232036590576,91
1,Building_141,2,0.033232927322387695,92
1,NoHouse,8,0.14433503150939941,93
1,Building_141,1,0.021824121475219727,94
1,NoHouse,11,0.16715240478515625,95
1,Building_144,1,0.010910987854003906,96
1,Building_145,1,0.010912179946899414,97
1,NoHouse,24,0.39977574348449707,98
1,Building_141,1,0.010911703109741211,99
1,NoHouse,19,0.24452781677246094,100
1,Building_145,1,0.02232074737548828,101
1,TaskBuilding_33,1,0.01091146469116211,102
1,Building_108,1,0.012399911880493164,103
1,Building_104,11,0.16615986824035645,104
1,NoHouse,2,0.0431516170501709,105
1,Building_104,1,0.02232050895690918,106
1,NoHouse,4,0.06646347045898438,107
1,Building_104,2,0.02232074737548828,108
1,Building_80,1,0.01091146469116211,109
1,NoHouse,2,0.03471970558166504,110
1,Building_80,4,0.06547212600708008,111
1,NoHouse,44,0.8451838493347168,112
1,Building_97,5,0.05455899238586426,113
1,NoHouse,2,0.03323221206665039,114
1,Building_154,1,0.022319793701171875,115
1,NoHouse,9,0.13292789459228516,116
1,Building_145,1,0.011408090591430664,117
1,Building_144,1,0.021823883056640625,118
1,Building_145,6,0.07787203788757324,119
1,NoHouse,4,0.044640302658081055,120
1,Building_145,1,0.022319316864013672,121
1,NoHouse,2,0.03323101997375488,122
1,Building_232,3,0.033232927322387695,123
1,NoHouse,1,0.01240086555480957,124
1,Building_145,1,0.009919166564941406,125
1,Building_232,1,0.010912656784057617,126
1,NoHouse,5,0.06646466255187988,127
1,Building_232,5,0.06844615936279297,128
1,NoHouse,3,0.05406451225280762,129
1,Building_232,1,0.022318601608276367,130
1,NoHouse,14,0.22121691703796387,131
1,Building_108,1,0.023808956146240234,132
1,Building_80,2,0.044142961502075195,133
1,NoHouse,14,0.22270417213439941,134
1,Building_79,1,0.009919404983520508,135
1,NoHouse,1,0.010912656784057617,136
