hitObjectColliderName,ordinalOfHit,hitObjectColliderBoundsCenter.x,hitObjectColliderBoundsCenter.y,hitObjectColliderBoundsCenter.z,participantId,session_type
Sphere (2),2,263.7893371582031,-1.2126187086105347,187.99850463867188,1054,dyadic_leader
PhoneCollider,1,263.81396484375,-1.1848186254501343,187.98211669921875,1054,dyadic_leader
Sphere (2),2,263.78802490234375,-1.2117505073547363,188.001708984375,1054,dyadic_leader
PhoneCollider,1,263.81158447265625,-1.1834368705749512,187.9884033203125,1054,dyadic_leader
Sphere (2),2,263.7857360839844,-1.210483193397522,188.0078887939453,1054,dyadic_leader
PhoneCollider,1,263.809326171875,-1.182437777519226,187.99392700195312,1054,dyadic_leader
finger_index_0_r,2,263.7691955566406,-1.2069041728973389,187.99783325195312,1054,dyadic_leader
PhoneCollider,1,263.8082275390625,-1.1821262836456299,187.99642944335938,1054,dyadic_leader
finger_index_0_r,2,263.768310546875,-1.2067714929580688,188.0004119873047,1054,dyadic_leader
PhoneCollider,1,263.8063659667969,-1.1819157600402832,188.00112915039062,1054,dyadic_leader
finger_middle_1_r,2,263.7818603515625,-1.2017698287963867,187.95831298828125,1054,dyadic_leader
PhoneCollider,1,263.8043518066406,-1.1822110414505005,188.0049591064453,1054,dyadic_leader
finger_middle_1_r,2,263.7794189453125,-1.2026960849761963,187.96194458007812,1054,dyadic_leader
PhoneCollider,1,263.8029479980469,-1.1832226514816284,188.00772094726562,1054,dyadic_leader
finger_middle_1_r,2,263.7778015136719,-1.2038781642913818,187.96481323242188,1054,dyadic_leader
PhoneCollider,1,263.8022766113281,-1.1842533349990845,188.0098876953125,1054,dyadic_leader
finger_middle_1_r,2,263.77679443359375,-1.2050515413284302,187.9672393798828,1054,dyadic_leader
PhoneCollider,1,263.802001953125,-1.1852329969406128,188.0118865966797,1054,dyadic_leader
finger_middle_1_r,2,263.77630615234375,-1.2059993743896484,187.96929931640625,1054,dyadic_leader
PhoneCollider,1,263.80194091796875,-1.1860589981079102,188.0136260986328,1054,dyadic_leader
Female_063_NoHands,1,260.03277587890625,-1.3026833534240723,184.78668212890625,1054,dyadic_leader
Wheel03,2,251.51507568359375,-2.2481698989868164,179.37501525878906,1054,dyadic_leader
Female_063_NoHands,1,260.03277587890625,-1.3026821613311768,184.78668212890625,1054,dyadic_leader
Female_063_NoHands,1,260.03277587890625,-1.302682876586914,184.78668212890625,1054,dyadic_leader
body,2,250.13963317871094,-1.7645740509033203,178.71844482421875,1054,dyadic_leader
Female_063_NoHands,1,260.03277587890625,-1.3026823997497559,184.78668212890625,1054,dyadic_leader
Female_063_NoHands,1,260.03277587890625,-1.3026819229125977,184.78668212890625,1054,dyadic_leader
Female_063_NoHands,1,260.0325622558594,-1.3026812076568604,184.78700256347656,1054,dyadic_leader
Female_063_NoHands,1,260.0323486328125,-1.302680492401123,184.78732299804688,1054,dyadic_leader
Female_063_NoHands,1,260.0321350097656,-1.302680492401123,184.7876434326172,1054,dyadic_leader
Female_063_NoHands,1,260.03192138671875,-1.302680253982544,184.78797912597656,1054,dyadic_leader
Female_063_NoHands,1,260.0317077636719,-1.302680253982544,184.78831481933594,1054,dyadic_leader
Female_063_NoHands,1,260.0315246582031,-1.3026809692382812,184.7886505126953,1054,dyadic_leader
Female_063_NoHands,1,260.03131103515625,-1.3026807308197021,184.7889862060547,1054,dyadic_leader
Female_063_NoHands,1,260.0310974121094,-1.3026797771453857,184.78932189941406,1054,dyadic_leader
Female_063_NoHands,1,260.0316162109375,-1.302682876586914,184.78961181640625,1054,dyadic_leader
Female_063_NoHands,1,260.03302001953125,-1.3026928901672363,184.78953552246094,1054,dyadic_leader
Female_063_NoHands,1,260.034423828125,-1.302701473236084,184.78945922851562,1054,dyadic_leader
Female_063_NoHands,1,260.0351257324219,-1.3027069568634033,184.78941345214844,1054,dyadic_leader
Female_063_NoHands,1,260.3330383300781,-1.304521083831787,184.77377319335938,1054,dyadic_leader
Female_063_NoHands,1,260.3332824707031,-1.3045222759246826,184.77389526367188,1054,dyadic_leader
Female_063_NoHands,1,260.3334045410156,-1.3045228719711304,184.77395629882812,1054,dyadic_leader
Female_063_NoHands,1,260.3335266113281,-1.3045239448547363,184.77401733398438,1054,dyadic_leader
Female_063_NoHands,1,260.3337707519531,-1.3045268058776855,184.77413940429688,1054,dyadic_leader
Female_063_NoHands,1,260.3340148925781,-1.3045282363891602,184.77426147460938,1054,dyadic_leader
DestinationZoneA0,2,266.9542236328125,-2.5003976821899414,182.26058959960938,1054,dyadic_leader
PhoneCollider,1,56.35353088378906,-3.066990375518799,-130.34036254882812,1054,dyadic_leader
Sphere (2),2,56.36783218383789,-3.096080780029297,-130.364013671875,1054,dyadic_leader
road_playground.002,1,51.82545852661133,-3.9008290767669678,-113.83185577392578,1054,dyadic_leader
thumb_distal,1,56.38542175292969,-3.0613160133361816,-130.3872833251953,1054,dyadic_leader
PhoneCollider,1,56.34527587890625,-3.068533182144165,-130.33367919921875,1054,dyadic_leader
thumb_distal,2,56.38362503051758,-3.061723470687866,-130.38511657714844,1054,dyadic_leader
PhoneCollider,1,56.343170166015625,-3.0690951347351074,-130.33172607421875,1054,dyadic_leader
finger_index_1_r,2,56.376243591308594,-3.071995496749878,-130.3076171875,1054,dyadic_leader
PhoneCollider,1,56.340911865234375,-3.069711923599243,-130.32965087890625,1054,dyadic_leader
finger_index_1_r,2,56.37336730957031,-3.072726249694824,-130.3048095703125,1054,dyadic_leader
Complete_fence.004,1,54.27259826660156,-2.9633798599243164,-106.06013488769531,1054,dyadic_leader
TaskBuilding_4,2,45.865745544433594,0.8871684074401855,-122.19831085205078,1054,dyadic_leader
DestinationTriggerZoneA8,1,45.72291564941406,-4.224761962890625,-130.2560577392578,1054,dyadic_leader
Female_063_NoHands,1,54.68767547607422,-3.23333477973938,-131.78009033203125,1054,dyadic_leader
Female_063_NoHands,1,54.68772888183594,-3.233334541320801,-131.7799072265625,1054,dyadic_leader
Female_063_NoHands,1,54.687782287597656,-3.233335018157959,-131.77972412109375,1054,dyadic_leader
Female_063_NoHands,1,54.687808990478516,-3.233335018157959,-131.77963256835938,1054,dyadic_leader
Female_063_NoHands,1,54.68783187866211,-3.233335018157959,-131.779541015625,1054,dyadic_leader
Female_063_NoHands,1,54.68785858154297,-3.2333343029022217,-131.77944946289062,1054,dyadic_leader
Female_063_NoHands,1,54.688194274902344,-3.233335018157959,-131.77969360351562,1054,dyadic_leader
Female_063_NoHands,1,54.68852996826172,-3.2333340644836426,-131.77993774414062,1054,dyadic_leader
Female_063_NoHands,1,54.688865661621094,-3.2333338260650635,-131.78018188476562,1054,dyadic_leader
Female_063_NoHands,1,54.68920135498047,-3.233334541320801,-131.78042602539062,1054,dyadic_leader
Female_063_NoHands,1,54.689537048339844,-3.233334541320801,-131.78067016601562,1054,dyadic_leader
PhoneCollider,1,55.7650146484375,-3.041722536087036,-130.29461669921875,1054,dyadic_leader
Sphere (3),2,55.7987174987793,-3.0962162017822266,-130.27383422851562,1054,dyadic_leader
PhoneCollider,1,55.762939453125,-3.0350093841552734,-130.29486083984375,1054,dyadic_leader
Sphere (3),2,55.79518127441406,-3.090829610824585,-130.27392578125,1054,dyadic_leader
PhoneCollider,1,55.761322021484375,-3.028871536254883,-130.29483032226562,1054,dyadic_leader
Sphere (3),2,55.792137145996094,-3.0857458114624023,-130.2737274169922,1054,dyadic_leader
PhoneCollider,1,55.76002502441406,-3.023327112197876,-130.29486083984375,1054,dyadic_leader
Sphere (3),2,55.789852142333984,-3.0812325477600098,-130.27362060546875,1054,dyadic_leader
PhoneCollider,1,55.75953674316406,-3.020939826965332,-130.29507446289062,1054,dyadic_leader
Sphere (3),2,55.788673400878906,-3.079238176345825,-130.2736053466797,1054,dyadic_leader
PhoneCollider,1,55.75822448730469,-3.01690936088562,-130.29541015625,1054,dyadic_leader
Sphere (3),2,55.78638458251953,-3.0762085914611816,-130.27378845214844,1054,dyadic_leader
PhoneCollider,1,55.75750732421875,-3.0153212547302246,-130.29559326171875,1054,dyadic_leader
Sphere (3),2,55.785301208496094,-3.0748682022094727,-130.2738494873047,1054,dyadic_leader
PhoneCollider,1,55.75685119628906,-3.013780117034912,-130.29562377929688,1054,dyadic_leader
Sphere (3),2,55.784278869628906,-3.0735857486724854,-130.2740020751953,1054,dyadic_leader
PhoneCollider,1,55.75624084472656,-3.012300729751587,-130.29571533203125,1054,dyadic_leader
Sphere (1),2,55.762882232666016,-3.0691399574279785,-130.30157470703125,1054,dyadic_leader
PhoneCollider,1,55.75555419921875,-3.011173963546753,-130.29571533203125,1054,dyadic_leader
Sphere (1),2,55.76197052001953,-3.0682168006896973,-130.30181884765625,1054,dyadic_leader
PhoneCollider,1,55.75486755371094,-3.0102503299713135,-130.295654296875,1054,dyadic_leader
Sphere (1),2,55.76106643676758,-3.0673627853393555,-130.30223083496094,1054,dyadic_leader
PhoneCollider,1,55.75419616699219,-3.0094082355499268,-130.29571533203125,1054,dyadic_leader
Sphere (1),2,55.76028060913086,-3.0666208267211914,-130.30270385742188,1054,dyadic_leader
PhoneCollider,1,55.75358581542969,-3.0086913108825684,-130.2957763671875,1054,dyadic_leader
Sphere (1),2,55.75959396362305,-3.065807342529297,-130.30316162109375,1054,dyadic_leader
PhoneCollider,1,55.75306701660156,-3.0079116821289062,-130.29583740234375,1054,dyadic_leader
Sphere (1),2,55.75894546508789,-3.0651917457580566,-130.3035888671875,1054,dyadic_leader
PhoneCollider,1,55.752532958984375,-3.007338523864746,-130.29583740234375,1054,dyadic_leader
PhoneCollider,1,55.75201416015625,-3.0068488121032715,-130.2958984375,1054,dyadic_leader
Sphere (1),2,55.757755279541016,-3.0641846656799316,-130.304443359375,1054,dyadic_leader
PhoneCollider,1,55.75146484375,-3.0064239501953125,-130.29595947265625,1054,dyadic_leader
Sphere (1),2,55.757171630859375,-3.0638396739959717,-130.30496215820312,1054,dyadic_leader
PhoneCollider,1,55.7508544921875,-3.0061211585998535,-130.29617309570312,1054,dyadic_leader
Sphere (1),2,55.756431579589844,-3.0637147426605225,-130.30552673339844,1054,dyadic_leader
PhoneCollider,1,55.74925231933594,-3.005906105041504,-130.29681396484375,1054,dyadic_leader
Sphere (1),2,55.75468444824219,-3.0634710788726807,-130.3065948486328,1054,dyadic_leader
PhoneCollider,1,55.74754333496094,-3.005807876586914,-130.29751586914062,1054,dyadic_leader
Sphere (1),2,55.75297927856445,-3.0632550716400146,-130.30776977539062,1054,dyadic_leader
PhoneCollider,1,55.74586486816406,-3.005608558654785,-130.29824829101562,1054,dyadic_leader
Sphere (1),2,55.75133514404297,-3.0628883838653564,-130.30892944335938,1054,dyadic_leader
PhoneCollider,1,55.743927001953125,-3.005270004272461,-130.29901123046875,1054,dyadic_leader
Sphere (1),2,55.749359130859375,-3.0623795986175537,-130.30999755859375,1054,dyadic_leader
PhoneCollider,1,55.74290466308594,-3.0050048828125,-130.29928588867188,1054,dyadic_leader
Sphere (1),2,55.748355865478516,-3.061992645263672,-130.31048583984375,1054,dyadic_leader
PhoneCollider,1,55.74188232421875,-3.0046486854553223,-130.29962158203125,1054,dyadic_leader
Sphere (1),2,55.74737548828125,-3.0615832805633545,-130.31080627441406,1054,dyadic_leader
PhoneCollider,1,55.740875244140625,-3.0042638778686523,-130.29983520507812,1054,dyadic_leader
Sphere (1),2,55.746337890625,-3.0611464977264404,-130.31118774414062,1054,dyadic_leader
PhoneCollider,1,55.73881530761719,-3.0033907890319824,-130.30050659179688,1054,dyadic_leader
PhoneCollider,1,55.72355651855469,-2.993809223175049,-130.30972290039062,1054,dyadic_leader
Sphere (1),2,55.72861099243164,-3.0502583980560303,-130.32315063476562,1054,dyadic_leader
PhoneCollider,1,55.72291564941406,-2.9932305812835693,-130.31036376953125,1054,dyadic_leader
Sphere (1),2,55.727989196777344,-3.0497307777404785,-130.32395935058594,1054,dyadic_leader
PhoneCollider,1,55.722320556640625,-2.992724895477295,-130.31106567382812,1054,dyadic_leader
Sphere (1),2,55.727352142333984,-3.049220085144043,-130.3247833251953,1054,dyadic_leader
PhoneCollider,1,55.72169494628906,-2.992241382598877,-130.31179809570312,1054,dyadic_leader
Sphere (1),2,55.72684097290039,-3.048603057861328,-130.32565307617188,1054,dyadic_leader
PhoneCollider,1,55.720703125,-2.9911651611328125,-130.3131103515625,1054,dyadic_leader
Sphere (1),2,55.726051330566406,-3.0473923683166504,-130.32728576660156,1054,dyadic_leader
PhoneCollider,1,55.72027587890625,-2.990553140640259,-130.313720703125,1054,dyadic_leader
Sphere (1),2,55.72572326660156,-3.046746253967285,-130.3282012939453,1054,dyadic_leader
PhoneCollider,1,55.71983337402344,-2.989973783493042,-130.31439208984375,1054,dyadic_leader
Sphere (1),2,55.72557067871094,-3.0459651947021484,-130.3291015625,1054,dyadic_leader
PhoneCollider,1,55.71954345703125,-2.989281415939331,-130.31497192382812,1054,dyadic_leader
Sphere (1),2,55.7254753112793,-3.0450704097747803,-130.33009338378906,1054,dyadic_leader
PhoneCollider,1,55.71925354003906,-2.988495349884033,-130.31564331054688,1054,dyadic_leader
Sphere (1),2,55.72545623779297,-3.0440640449523926,-130.33106994628906,1054,dyadic_leader
PhoneCollider,1,55.71897888183594,-2.9876155853271484,-130.31625366210938,1054,dyadic_leader
Sphere (1),2,55.7254524230957,-3.0431010723114014,-130.33206176757812,1054,dyadic_leader
PhoneCollider,1,55.718719482421875,-2.9867897033691406,-130.31683349609375,1054,dyadic_leader
Sphere (1),2,55.72553634643555,-3.041910171508789,-130.33302307128906,1054,dyadic_leader
PhoneCollider,1,55.71858215332031,-2.9857466220855713,-130.31735229492188,1054,dyadic_leader
Sphere (1),2,55.72565841674805,-3.0406570434570312,-130.33396911621094,1054,dyadic_leader
PhoneCollider,1,55.71855163574219,-2.9846346378326416,-130.31787109375,1054,dyadic_leader
Sphere (1),2,55.72576904296875,-3.039330005645752,-130.3347625732422,1054,dyadic_leader
PhoneCollider,1,55.718719482421875,-2.982100248336792,-130.31875610351562,1054,dyadic_leader
Sphere (1),2,55.726139068603516,-3.0364527702331543,-130.3361358642578,1054,dyadic_leader
PhoneCollider,1,55.718994140625,-2.9792423248291016,-130.31982421875,1054,dyadic_leader
Sphere (1),2,55.726314544677734,-3.0335841178894043,-130.33746337890625,1054,dyadic_leader
PhoneCollider,1,55.719451904296875,-2.974823474884033,-130.32208251953125,1054,dyadic_leader
Sphere (1),2,55.726478576660156,-3.0291459560394287,-130.33966064453125,1054,dyadic_leader
PhoneCollider,1,55.719696044921875,-2.971888542175293,-130.32376098632812,1054,dyadic_leader
Sphere (1),2,55.7266731262207,-3.026378870010376,-130.34127807617188,1054,dyadic_leader
PhoneCollider,1,55.71986389160156,-2.9689817428588867,-130.32562255859375,1054,dyadic_leader
Sphere (1),2,55.72673034667969,-3.0234601497650146,-130.34286499023438,1054,dyadic_leader
PhoneCollider,1,55.71961975097656,-2.965907573699951,-130.32754516601562,1054,dyadic_leader
Sphere (1),2,55.727108001708984,-3.020475387573242,-130.34410095214844,1054,dyadic_leader
PhoneCollider,1,55.71897888183594,-2.9629459381103516,-130.32962036132812,1054,dyadic_leader
Sphere (1),2,55.72730255126953,-3.017897844314575,-130.3453369140625,1054,dyadic_leader
PhoneCollider,1,55.717498779296875,-2.960552930831909,-130.33282470703125,1054,dyadic_leader
Sphere (1),2,55.72667694091797,-3.016451358795166,-130.34750366210938,1054,dyadic_leader
PhoneCollider,1,55.716461181640625,-2.960028648376465,-130.3348388671875,1054,dyadic_leader
Sphere (1),2,55.725311279296875,-3.0166406631469727,-130.3493194580078,1054,dyadic_leader
PhoneCollider,1,55.71482849121094,-2.960117816925049,-130.33734130859375,1054,dyadic_leader
Sphere (1),2,55.72458267211914,-3.0156078338623047,-130.35055541992188,1054,dyadic_leader
PhoneCollider,1,55.7142333984375,-2.9590067863464355,-130.33880615234375,1054,dyadic_leader
Sphere (1),2,55.72442626953125,-3.014493703842163,-130.35134887695312,1054,dyadic_leader
PhoneCollider,1,55.71417236328125,-2.9578092098236084,-130.3399658203125,1054,dyadic_leader
Sphere (1),2,55.72459411621094,-3.0134036540985107,-130.351806640625,1054,dyadic_leader
PhoneCollider,1,55.71430969238281,-2.9566245079040527,-130.34091186523438,1054,dyadic_leader
Sphere (1),2,55.72462463378906,-3.012490749359131,-130.35238647460938,1054,dyadic_leader
PhoneCollider,1,55.71427917480469,-2.9556031227111816,-130.34213256835938,1054,dyadic_leader
Sphere (1),2,55.72456359863281,-3.0116209983825684,-130.35336303710938,1054,dyadic_leader
PhoneCollider,1,55.71418762207031,-2.9546165466308594,-130.34381103515625,1054,dyadic_leader
Sphere (1),2,55.72447204589844,-3.0107126235961914,-130.3545379638672,1054,dyadic_leader
PhoneCollider,1,55.71403503417969,-2.9535796642303467,-130.34585571289062,1054,dyadic_leader
Sphere (1),2,55.724517822265625,-3.0099711418151855,-130.35586547851562,1054,dyadic_leader
PhoneCollider,1,55.71406555175781,-2.9527134895324707,-130.34808349609375,1054,dyadic_leader
Sphere (1),2,55.72439193725586,-3.009519338607788,-130.35728454589844,1054,dyadic_leader
PhoneCollider,1,55.71394348144531,-2.9518184661865234,-130.3521728515625,1054,dyadic_leader
Sphere (1),2,55.72357177734375,-3.008862018585205,-130.3599853515625,1054,dyadic_leader
PhoneCollider,1,55.71394348144531,-2.9512782096862793,-130.35366821289062,1054,dyadic_leader
Sphere (1),2,55.72351837158203,-3.008147716522217,-130.3609161376953,1054,dyadic_leader
PhoneCollider,1,55.714630126953125,-2.9493777751922607,-130.35601806640625,1054,dyadic_leader
Sphere (1),2,55.72389221191406,-3.0061540603637695,-130.36265563964844,1054,dyadic_leader
PhoneCollider,1,55.7152099609375,-2.9474902153015137,-130.3585205078125,1054,dyadic_leader
Sphere (1),2,55.72385025024414,-3.0045652389526367,-130.3648223876953,1054,dyadic_leader
PhoneCollider,1,55.715301513671875,-2.9466700553894043,-130.35995483398438,1054,dyadic_leader
Sphere (1),2,55.723812103271484,-3.0037667751312256,-130.3658905029297,1054,dyadic_leader
PhoneCollider,1,55.71556091308594,-2.9458069801330566,-130.361328125,1054,dyadic_leader
Sphere (3),2,55.73587417602539,-3.0068094730377197,-130.33486938476562,1054,dyadic_leader
PhoneCollider,1,55.716217041015625,-2.943804979324341,-130.36383056640625,1054,dyadic_leader
Sphere (3),2,55.735496520996094,-3.0049195289611816,-130.33660888671875,1054,dyadic_leader
PhoneCollider,1,55.7200927734375,-2.9312758445739746,-130.38418579101562,1054,dyadic_leader
Sphere (3),2,55.72728729248047,-2.993126392364502,-130.35130310058594,1054,dyadic_leader
PhoneCollider,1,55.71977233886719,-2.931180477142334,-130.384765625,1054,dyadic_leader
Sphere (3),2,55.72687530517578,-2.9932098388671875,-130.3519287109375,1054,dyadic_leader
PhoneCollider,1,55.71942138671875,-2.931241273880005,-130.38540649414062,1054,dyadic_leader
PhoneCollider,1,55.71844482421875,-2.9316372871398926,-130.38626098632812,1054,dyadic_leader
Sphere (3),2,55.725364685058594,-2.993948221206665,-130.35362243652344,1054,dyadic_leader
PhoneCollider,1,55.7176513671875,-2.931737184524536,-130.38687133789062,1054,dyadic_leader
Sphere (1),2,55.715171813964844,-2.990546703338623,-130.38723754882812,1054,dyadic_leader
PhoneCollider,1,55.717041015625,-2.9320592880249023,-130.387451171875,1054,dyadic_leader
Sphere (1),2,55.7144775390625,-2.990992546081543,-130.38803100585938,1054,dyadic_leader
PhoneCollider,1,55.716522216796875,-2.9323065280914307,-130.38790893554688,1054,dyadic_leader
Sphere (1),2,55.71400451660156,-2.9912962913513184,-130.38861083984375,1054,dyadic_leader
PhoneCollider,1,55.71601867675781,-2.9326093196868896,-130.38839721679688,1054,dyadic_leader
Sphere (3),2,55.72313690185547,-2.995317220687866,-130.3562774658203,1054,dyadic_leader
PhoneCollider,1,55.71502685546875,-2.9332408905029297,-130.38916015625,1054,dyadic_leader
Sphere (1),2,55.71263122558594,-2.9922711849212646,-130.38983154296875,1054,dyadic_leader
PhoneCollider,1,55.714569091796875,-2.9335827827453613,-130.38946533203125,1054,dyadic_leader
Sphere (3),2,55.7217903137207,-2.9963455200195312,-130.35736083984375,1054,dyadic_leader
PhoneCollider,1,55.71409606933594,-2.933882236480713,-130.38983154296875,1054,dyadic_leader
Sphere (3),2,55.721378326416016,-2.9966180324554443,-130.3577117919922,1054,dyadic_leader
PhoneCollider,1,55.712982177734375,-2.934603214263916,-130.39068603515625,1054,dyadic_leader
Sphere (3),2,55.72010040283203,-2.9974944591522217,-130.35853576660156,1054,dyadic_leader
PhoneCollider,1,55.7115478515625,-2.9355320930480957,-130.39138793945312,1054,dyadic_leader
Sphere (3),2,55.718605041503906,-2.9983835220336914,-130.35919189453125,1054,dyadic_leader
PhoneCollider,1,55.71089172363281,-2.9359354972839355,-130.39166259765625,1054,dyadic_leader
PhoneCollider,1,55.70970153808594,-2.93679141998291,-130.3924560546875,1054,dyadic_leader
Sphere (1),2,55.70729446411133,-2.9959635734558105,-130.3931427001953,1054,dyadic_leader
PhoneCollider,1,55.709014892578125,-2.9372682571411133,-130.39279174804688,1054,dyadic_leader
Sphere (3),2,55.716033935546875,-3.0002574920654297,-130.36062622070312,1054,dyadic_leader
PhoneCollider,1,55.70722961425781,-2.9384260177612305,-130.39349365234375,1054,dyadic_leader
Sphere (1),2,55.70484924316406,-2.9977097511291504,-130.39418029785156,1054,dyadic_leader
PhoneCollider,1,55.70628356933594,-2.939006805419922,-130.39376831054688,1054,dyadic_leader
Sphere (1),2,55.70389175415039,-2.998293876647949,-130.39443969726562,1054,dyadic_leader
PhoneCollider,1,55.7052001953125,-2.9395880699157715,-130.39404296875,1054,dyadic_leader
Sphere (1),2,55.70283126831055,-2.998941659927368,-130.39471435546875,1054,dyadic_leader
PhoneCollider,1,55.70402526855469,-2.9402337074279785,-130.39425659179688,1054,dyadic_leader
Sphere (1),2,55.701744079589844,-2.9995689392089844,-130.3949737548828,1054,dyadic_leader
PhoneCollider,1,55.70286560058594,-2.94085955619812,-130.39453125,1054,dyadic_leader
Sphere (1),2,55.70064926147461,-3.000195264816284,-130.39517211914062,1054,dyadic_leader
PhoneCollider,1,55.70170593261719,-2.9414846897125244,-130.394775390625,1054,dyadic_leader
Sphere (1),2,55.69956970214844,-3.000974178314209,-130.39532470703125,1054,dyadic_leader
PhoneCollider,1,55.67724609375,-2.9585304260253906,-130.3975830078125,1054,dyadic_leader
Sphere (3),2,55.688255310058594,-3.021250009536743,-130.36566162109375,1054,dyadic_leader
Sphere (3),1,55.68745803833008,-3.0222840309143066,-130.36605834960938,1054,dyadic_leader
PhoneCollider,1,55.67503356933594,-2.9604904651641846,-130.39828491210938,1054,dyadic_leader
Sphere (3),2,55.68669128417969,-3.023219585418701,-130.36642456054688,1054,dyadic_leader
PhoneCollider,1,55.67402648925781,-2.9614522457122803,-130.39865112304688,1054,dyadic_leader
Sphere (3),2,55.68611145019531,-3.024075984954834,-130.3668212890625,1054,dyadic_leader
PhoneCollider,1,55.6732177734375,-2.9623289108276367,-130.39898681640625,1054,dyadic_leader
Sphere (3),2,55.68556594848633,-3.024825096130371,-130.36709594726562,1054,dyadic_leader
PhoneCollider,1,55.672454833984375,-2.9630932807922363,-130.39920043945312,1054,dyadic_leader
Sphere (3),2,55.68505096435547,-3.025423526763916,-130.36746215820312,1054,dyadic_leader
PhoneCollider,1,55.671783447265625,-2.9636964797973633,-130.3995361328125,1054,dyadic_leader
Sphere (3),2,55.6845588684082,-3.02604079246521,-130.36781311035156,1054,dyadic_leader
PhoneCollider,1,55.67120361328125,-2.9643096923828125,-130.39981079101562,1054,dyadic_leader
Sphere (3),2,55.68421936035156,-3.0266406536102295,-130.36819458007812,1054,dyadic_leader
PhoneCollider,1,55.67070007324219,-2.965256929397583,-130.40048217773438,1054,dyadic_leader
Sphere (3),2,55.683860778808594,-3.0273141860961914,-130.36883544921875,1054,dyadic_leader
PhoneCollider,1,55.670623779296875,-2.9657325744628906,-130.40133666992188,1054,dyadic_leader
Sphere (3),2,55.6838493347168,-3.0276575088500977,-130.36976623535156,1054,dyadic_leader
PhoneCollider,1,55.67066955566406,-2.96589994430542,-130.40179443359375,1054,dyadic_leader
Sphere (1),2,55.673648834228516,-3.02467679977417,-130.4029541015625,1054,dyadic_leader
PhoneCollider,1,55.67085266113281,-2.9660825729370117,-130.4029541015625,1054,dyadic_leader
Sphere (3),2,55.68387985229492,-3.027838945388794,-130.371337890625,1054,dyadic_leader
Sphere (3),1,55.68387222290039,-3.0278468132019043,-130.3718719482422,1054,dyadic_leader
PhoneCollider,1,55.67103576660156,-2.96610164642334,-130.40408325195312,1054,dyadic_leader
Sphere (3),2,55.68389129638672,-3.0277881622314453,-130.37232971191406,1054,dyadic_leader
PhoneCollider,1,55.67121887207031,-2.966032028198242,-130.40457153320312,1054,dyadic_leader
Sphere (3),2,55.68391036987305,-3.027674674987793,-130.37277221679688,1054,dyadic_leader
PhoneCollider,1,55.67144775390625,-2.9659056663513184,-130.40509033203125,1054,dyadic_leader
Sphere (3),2,55.683990478515625,-3.027475595474243,-130.37319946289062,1054,dyadic_leader
PhoneCollider,1,55.67207336425781,-2.965421676635742,-130.4061279296875,1054,dyadic_leader
Sphere (3),2,55.68439865112305,-3.0268309116363525,-130.37408447265625,1054,dyadic_leader
PhoneCollider,1,55.67266845703125,-2.9649529457092285,-130.40728759765625,1054,dyadic_leader
Sphere (3),2,55.684791564941406,-3.0263822078704834,-130.37513732910156,1054,dyadic_leader
PhoneCollider,1,55.67291259765625,-2.9647560119628906,-130.40792846679688,1054,dyadic_leader
Sphere (3),2,55.68492889404297,-3.0262484550476074,-130.375732421875,1054,dyadic_leader
PhoneCollider,1,55.673126220703125,-2.964628219604492,-130.40853881835938,1054,dyadic_leader
Sphere (3),2,55.68501281738281,-3.0260870456695557,-130.37623596191406,1054,dyadic_leader
PhoneCollider,1,55.673309326171875,-2.9644505977630615,-130.4090576171875,1054,dyadic_leader
Sphere (1),2,55.675479888916016,-3.02287220954895,-130.40953063964844,1054,dyadic_leader
PhoneCollider,1,55.67352294921875,-2.9641830921173096,-130.40948486328125,1054,dyadic_leader
Sphere (1),2,55.6756477355957,-3.0225448608398438,-130.40985107421875,1054,dyadic_leader
PhoneCollider,1,55.673736572265625,-2.9638538360595703,-130.40975952148438,1054,dyadic_leader
Sphere (1),2,55.67586898803711,-3.022310972213745,-130.41024780273438,1054,dyadic_leader
PhoneCollider,1,55.67401123046875,-2.963618755340576,-130.41012573242188,1054,dyadic_leader
Sphere (1),2,55.67609786987305,-3.0220131874084473,-130.41053771972656,1054,dyadic_leader
PhoneCollider,1,55.674285888671875,-2.963319778442383,-130.410400390625,1054,dyadic_leader
Sphere (1),2,55.67638397216797,-3.0217604637145996,-130.41090393066406,1054,dyadic_leader
PhoneCollider,1,55.674591064453125,-2.9630661010742188,-130.41073608398438,1054,dyadic_leader
Sphere (1),2,55.676719665527344,-3.0215094089508057,-130.41136169433594,1054,dyadic_leader
PhoneCollider,1,55.67527770996094,-2.962648868560791,-130.41156005859375,1054,dyadic_leader
Sphere (1),2,55.67731475830078,-3.0211803913116455,-130.41207885742188,1054,dyadic_leader
PhoneCollider,1,55.67594909667969,-2.9622509479522705,-130.41207885742188,1054,dyadic_leader
Sphere (1),2,55.67802810668945,-3.0208091735839844,-130.41262817382812,1054,dyadic_leader
PhoneCollider,1,55.67669677734375,-2.9619531631469727,-130.41250610351562,1054,dyadic_leader
Sphere (1),2,55.6786003112793,-3.0204949378967285,-130.4132080078125,1054,dyadic_leader
PhoneCollider,1,55.67735290527344,-2.96156644821167,-130.41290283203125,1054,dyadic_leader
Sphere (1),2,55.67946243286133,-3.0200257301330566,-130.41375732421875,1054,dyadic_leader
