hitObjectColliderName,ordinalOfHit,hitObjectColliderBoundsCenter.x,hitObjectColliderBoundsCenter.y,hitObjectColliderBoundsCenter.z,participantId,session_type
Wheel03,2,-42.196136474609375,1.2471308708190918,156.10157775878906,1008,single
Wheel02,2,-39.3446044921875,1.0465354919433594,156.81007385253906,1008,single
SmallWall_30,2,-67.24787139892578,1.8065904378890991,148.2541046142578,1008,single
CollisionObject1,2,-98.7122573852539,5.82877254486084,216.46900939941406,1008,single
CollisionObject1,2,-104.04138946533203,6.82877254486084,234.37509155273438,1008,single
Wheel04,2,-36.553009033203125,0.46843719482421875,193.55609130859375,1008,single
CollisionObject1,2,-35.89536666870117,6.029812812805176,264.784912109375,1008,single
Wheel02,2,-39.194549560546875,0.5702972412109375,195.7904510498047,1008,single
Wheel01,2,-43.25787353515625,0.5712909698486328,205.75711059570312,1008,single
Wheel02,2,-44.215301513671875,0.5714015960693359,208.24813842773438,1008,single
pavement_E.009,1,-124.67891693115234,-2.0950870513916016,368.4704284667969,1008,single
Wheel03,2,-60.230255126953125,0.3045811653137207,241.89358520507812,1008,single
Body,2,-66.67999267578125,1.058274269104004,240.75999450683594,1008,single
CollisionObject0,2,-70.33767700195312,4.406635284423828,252.62255859375,1008,single
Wheel03,2,-36.885009765625,1.0465354919433594,157.62152099609375,1008,single
Body,2,-54.32000732421875,1.8708000183105469,150.77000427246094,1008,single
Wheel02,2,-53.390716552734375,1.3665809631347656,152.11419677734375,1008,single
Wheel04,2,-54.999542236328125,1.3665809631347656,149.56069946289062,1008,single
body,1,-51.414947509765625,1.887847900390625,142.5529022216797,1008,single
CollisionObject1,2,-237.30224609375,9.118772506713867,83.46900939941406,1008,single
Lamppost_v1 (194),2,-181.43028259277344,7.002252578735352,99.14755249023438,1008,single
CollisionObject0,2,-131.96768188476562,6.656635284423828,111.95254516601562,1008,single
Graffity_34,1,-43.911495208740234,5.3590087890625,136.7488250732422,1008,single
CollisionObject1,2,-82.97557830810547,8.310946464538574,118.73834228515625,1008,single
Lamppost_v1 (177),1,-146.8490753173828,7.152252674102783,91.32227325439453,1008,single
Body,1,-88.41998291015625,2.9482288360595703,119.19999694824219,1008,single
Building_198,2,-282.54290771484375,7.095789909362793,18.127166748046875,1008,single
Fence,2,-186.34295654296875,3.030186653137207,58.775611877441406,1008,single
CollisionObject2,2,-168.19427490234375,14.830047607421875,83.25479888916016,1008,single
Fence7,1,-129.42694091796875,2.3094944953918457,141.13168334960938,1008,single
Lamppost_v1 (61),1,-44.89142608642578,5.6422529220581055,141.555419921875,1008,single
Body,1,-104.3900146484375,2.824118137359619,129.83999633789062,1008,single
Wheel02,2,-103.092529296875,2.31821346282959,129.26637268066406,1008,single
Wall_9,2,-108.57339477539062,2.3879668712615967,146.39508056640625,1008,single
Lamppost_v1 (159),2,-127.8262939453125,6.282252788543701,129.77056884765625,1008,single
body,1,-88.74484252929688,2.653179168701172,129.47674560546875,1008,single
Fence8,2,-129.60467529296875,2.1855075359344482,154.87835693359375,1008,single
Body,2,-147.81597900390625,3.320765495300293,107.10299682617188,1008,single
Building_202,2,-347.9932556152344,10.286787033081055,31.672134399414062,1008,single
CollisionObject1,2,-271.7022705078125,9.258771896362305,54.49901580810547,1008,single
Lamppost_v1 (160),2,-137.63320922851562,7.002252578735352,106.92367553710938,1008,single
CollisionObject0,2,-174.4950408935547,6.246635437011719,65.56466674804688,1008,single
CollisionObject1,1,-174.42225646972656,8.378772735595703,65.74901580810547,1008,single
Building_199,2,-318.12432861328125,7.002060890197754,-16.966527938842773,1008,single
body,1,-83.24771118164062,2.378782272338867,125.06488037109375,1008,single
Wall,2,-222.47813415527344,2.9771158695220947,68.21075439453125,1008,single
CollisionObject0,2,-153.0850372314453,6.246635437011719,91.28466033935547,1008,single
Garage_46,1,-189.29556274414062,3.8904902935028076,94.23139953613281,1008,single
Garage_46,2,-192.83897399902344,3.890497922897339,97.61016082763672,1008,single
CollisionObject1,2,-287.1722717285156,9.258771896362305,65.7590103149414,1008,single
CollisionObject1,2,-307.6622619628906,9.258771896362305,53.93901443481445,1008,single
TaskBuilding_52,1,-247.1856689453125,4.570367813110352,54.48939514160156,1008,single
CollisionObject1,2,-355.4122619628906,9.258771896362305,8.069016456604004,1008,single
DestinationTriggerZoneB8,2,-150.51962280273438,3.0178420543670654,69.55485534667969,1008,single
CollisionObject0,1,-83.0483627319336,6.17880916595459,118.55399322509766,1008,single
Body,2,-168.90087890625,3.3471193313598633,53.5025520324707,1008,single
Fence_16,2,-75.32209014892578,2.233139753341675,102.38006591796875,1008,single
CollisionObject0,2,-95.76504516601562,6.4654340744018555,107.41466522216797,1008,single
Broadleaf_Mobile (6),2,-95.68000030517578,1.8987984657287598,107.33000183105469,1008,single
Concrete_fence_v1_s2 (38),2,-69.58799743652344,2.0850000381469727,117.5739974975586,1008,single
Concrete_fence_v1_s2 (37),2,-67.62199401855469,2.0999999046325684,114.05599975585938,1008,single
Building_161,1,-56.61457061767578,11.379944801330566,104.1934814453125,1008,single
Concrete_fence_v1_s2 (35),2,-63.68999481201172,2.130000114440918,107.0199966430664,1008,single
Concrete_fence_v1_s2 (36),2,-65.65599060058594,2.115000009536743,110.53800201416016,1008,single
Body,2,-266.47845458984375,3.4122791290283203,-32.88107681274414,1008,single
pavement_P.002,2,-226.2184295654297,2.430757761001587,18.512130737304688,1008,single
Building_213,2,-291.20001220703125,4.654793739318848,-44.959999084472656,1008,single
Fence_21,2,-263.25604248046875,3.122281551361084,-33.61198425292969,1008,single
terrain_D.001,2,-743.30078125,16.436931610107422,-375.9626159667969,1008,single
CollisionObject0,2,-211.07504272460938,6.246635437011719,42.67466354370117,1008,single
Wall,1,-229.60560607910156,4.219562530517578,15.208314895629883,1008,single
TaskBuilding_50,2,-237.3728485107422,8.486185073852539,18.52446746826172,1008,single
Building_208,1,-346.5611877441406,7.759173393249512,-41.4321174621582,1008,single
OldCityWall_14,2,-332.43072509765625,3.8953146934509277,-47.45144271850586,1008,single
terrain_P.001,2,-226.55516052246094,2.4501097202301025,18.757598876953125,1008,single
Lamppost_v1 (196),2,-222.01571655273438,7.202252388000488,85.321533203125,1008,single
CollisionObject1,1,-144.00137329101562,8.778772354125977,116.965087890625,1008,single
Graffity_40,1,-107.80554962158203,5.373077392578125,130.4138946533203,1008,single
CollisionObject0,2,-144.1976776123047,6.646635055541992,116.99254608154297,1008,single
Gras,2,-105.48002624511719,2.0640528202056885,128.6188201904297,1008,single
Building_204,2,-373.132080078125,6.267110824584961,18.319177627563477,1008,single
Body,2,-225.52178955078125,3.6269845962524414,62.35896301269531,1008,single
Body,1,-108.47000122070312,2.978976249694824,115.95999145507812,1008,single
Building_210,2,-304.0008239746094,11.01127815246582,-71.55989074707031,1008,single
finger_index_2_r,1,-81.44660186767578,3.1500988006591797,130.34812927246094,1008,single
finger_index_2_r,1,-81.49610137939453,3.165512800216675,130.32046508789062,1008,single
PhoneCollider,1,-81.50117492675781,3.1458346843719482,130.3292999267578,1008,single
finger_index_2_r,2,-81.54551696777344,3.1805405616760254,130.29246520996094,1008,single
PhoneCollider,1,-81.55111694335938,3.159268856048584,130.3008575439453,1008,single
finger_middle_2_r,2,-81.58126831054688,3.173135995864868,130.2510986328125,1008,single
finger_middle_2_r,1,-81.68003845214844,3.199294090270996,130.19424438476562,1008,single
PhoneCollider,1,-81.7491455078125,3.206252098083496,130.18812561035156,1008,single
finger_middle_2_r,2,-81.77677917480469,3.223478078842163,130.13790893554688,1008,single
PhoneCollider,1,-81.79672241210938,3.2164306640625,130.1604461669922,1008,single
finger_middle_2_r,2,-81.82354736328125,3.2342751026153564,130.11036682128906,1008,single
PhoneCollider,1,-81.84510803222656,3.226118564605713,130.13194274902344,1008,single
PhoneCollider,1,-81.89334106445312,3.235278844833374,130.1031036376953,1008,single
finger_ring_1_r,2,-81.90727996826172,3.2103562355041504,130.06698608398438,1008,single
PhoneCollider,1,-81.94012451171875,3.243359088897705,130.07505798339844,1008,single
finger_ring_2_r,2,-81.94078063964844,3.238370418548584,130.0229949951172,1008,single
PhoneCollider,1,-81.98707580566406,3.250504493713379,130.0465545654297,1008,single
finger_ring_1_r,2,-82.00179290771484,3.22511887550354,130.009521484375,1008,single
PhoneCollider,1,-82.0350341796875,3.256831169128418,130.01747131347656,1008,single
finger_ring_1_r,2,-82.04962921142578,3.231189012527466,129.98033142089844,1008,single
PhoneCollider,1,-82.08184814453125,3.262507438659668,129.9888458251953,1008,single
finger_ring_1_r,2,-82.09667205810547,3.237334966659546,129.9515380859375,1008,single
PhoneCollider,1,-82.17620849609375,3.2734527587890625,129.9311065673828,1008,single
finger_ring_1_r,2,-82.19137573242188,3.2470340728759766,129.89332580566406,1008,single
PhoneCollider,1,-82.26982116699219,3.2820658683776855,129.87318420410156,1008,single
PhoneCollider,1,-82.36305236816406,3.289604425430298,129.8147735595703,1008,single
PhoneCollider,1,-82.41043090820312,3.2925143241882324,129.78529357910156,1008,single
finger_ring_1_r,2,-82.4267578125,3.2658753395080566,129.74725341796875,1008,single
PhoneCollider,1,-82.50413513183594,3.2979393005371094,129.72731018066406,1008,single
finger_ring_1_r,2,-82.52046966552734,3.2704050540924072,129.68911743164062,1008,single
PhoneCollider,1,-82.59805297851562,3.3016855716705322,129.66871643066406,1008,single
finger_ring_1_r,2,-82.61429595947266,3.273621082305908,129.63035583496094,1008,single
PhoneCollider,1,-82.64463806152344,3.3031165599823,129.6390838623047,1008,single
finger_ring_1_r,2,-82.66107940673828,3.2749593257904053,129.600830078125,1008,single
PhoneCollider,1,-82.692138671875,3.304443836212158,129.60951232910156,1008,single
finger_ring_1_r,2,-82.70845031738281,3.276289939880371,129.57119750976562,1008,single
PhoneCollider,1,-82.73942565917969,3.3057916164398193,129.5798797607422,1008,single
finger_ring_1_r,2,-82.75585174560547,3.2772819995880127,129.54150390625,1008,single
PhoneCollider,1,-82.78610229492188,3.306814193725586,129.5506134033203,1008,single
finger_middle_1_r,2,-82.82147216796875,3.297060251235962,129.51580810546875,1008,single
PhoneCollider,1,-82.83335876464844,3.3078088760375977,129.52110290527344,1008,single
finger_middle_1_r,2,-82.86866760253906,3.297818183898926,129.48605346679688,1008,single
PhoneCollider,1,-82.88044738769531,3.308614730834961,129.49143981933594,1008,single
finger_middle_1_r,2,-82.91584777832031,3.2982068061828613,129.45660400390625,1008,single
PhoneCollider,1,-82.92720031738281,3.309051036834717,129.4622039794922,1008,single
finger_middle_1_r,2,-82.9627914428711,3.2984938621520996,129.42727661132812,1008,single
PhoneCollider,1,-83.0220947265625,3.3095827102661133,129.4027862548828,1008,single
finger_middle_1_r,2,-83.05793762207031,3.2985899448394775,129.36822509765625,1008,single
PhoneCollider,1,-83.06941223144531,3.3096776008605957,129.37364196777344,1008,single
finger_middle_1_r,2,-83.10536193847656,3.2984800338745117,129.33914184570312,1008,single
PhoneCollider,1,-83.11737060546875,3.3097190856933594,129.34388732910156,1008,single
finger_middle_1_r,2,-83.15330505371094,3.2983148097991943,129.30947875976562,1008,single
finger_middle_2_r,1,-83.23448944091797,3.322779893875122,129.234375,1008,single
Castle-TaskBuilding_56,1,-414.4254455566406,22.779922485351562,-254.00875854492188,1008,single
body,2,-222.48162841796875,3.190816879272461,2.2522525787353516,1008,single
CollisionObject0,2,-271.7750549316406,7.126635551452637,54.31466293334961,1008,single
Lamppost_v1 (171),2,-277.18218994140625,7.542252540588379,50.25831985473633,1008,single
CollisionObject1,2,-385.9222717285156,8.128772735595703,11.98901653289795,1008,single
CollisionObject1,2,-234.79225158691406,9.118772506713867,104.81901550292969,1008,single
CollisionObject1,2,-277.64227294921875,9.118772506713867,93.41901397705078,1008,single
Building_183,2,-182.03765869140625,11.397712707519531,117.26061248779297,1008,single
Garage_46,2,-196.34332275390625,3.890497922897339,101.02938079833984,1008,single
CollisionObject1,2,-208.29225158691406,9.118772506713867,103.27901458740234,1008,single
CollisionObject0,2,-208.3650360107422,6.986636161804199,103.09466552734375,1008,single
Building_181,2,-191.27410888671875,8.130260467529297,128.36837768554688,1008,single
CollisionObject1,2,-253.1122589111328,9.118772506713867,78.30901336669922,1008,single
Wall,2,-208.08116149902344,3.4756486415863037,89.25325775146484,1008,single
Fence_23,1,-197.3834686279297,3.181518077850342,82.15966033935547,1008,single
Lamppost_v1 (176),1,-158.74850463867188,7.37225341796875,95.81037139892578,1008,single
Body,2,-229.94000244140625,3.3641185760498047,70.95999908447266,1008,single
CollisionObject2,2,-253.154296875,15.570047378540039,78.20480346679688,1008,single
Lamppost_v1 (88),2,-183.61624145507812,6.732253074645996,25.949386596679688,1008,single
Building_214,2,-246.61477661132812,16.987327575683594,-59.87648391723633,1008,single
Graffity_41,2,-147.4320526123047,4.918449401855469,64.75942993164062,1008,single
SmallWall_24,2,-183.58969116210938,2.866184711456299,22.49422836303711,1008,single
CollisionObject0,2,-168.22503662109375,6.246635437011719,83.1746597290039,1008,single
Body,1,-223.34185791015625,3.3798112869262695,64.42198944091797,1008,single
Building_182,1,-187.5364990234375,7.450413703918457,122.50381469726562,1008,single
Complete_fence.005,2,-254.87933349609375,3.433483600616455,100.77022552490234,1008,single
CollisionObject1,2,-217.3622589111328,9.118772506713867,112.52901458740234,1008,single
DestinationZoneB8,2,-149.34934997558594,2.723855495452881,68.56539916992188,1008,single
Sphere (2),1,52.51264190673828,-3.061706066131592,-131.8967742919922,1008,single
Sphere (3),2,52.49803924560547,-3.0948853492736816,-131.9092254638672,1008,single
Sphere (2),1,52.550724029541016,-3.060654878616333,-131.88558959960938,1008,single
Sphere (3),2,52.5361213684082,-3.0938527584075928,-131.89804077148438,1008,single
Sphere (2),1,52.58911895751953,-3.059774160385132,-131.87429809570312,1008,single
Sphere (2),1,52.62797164916992,-3.0587618350982666,-131.86268615722656,1008,single
Sphere (3),2,52.61347579956055,-3.0919981002807617,-131.87518310546875,1008,single
Sphere (2),1,52.705265045166016,-3.056811809539795,-131.83975219726562,1008,single
Sphere (3),2,52.69091033935547,-3.090104103088379,-131.852294921875,1008,single
Sphere (2),1,52.74261474609375,-3.0558114051818848,-131.82830810546875,1008,single
Sphere (3),2,52.728370666503906,-3.0891406536102295,-131.84083557128906,1008,single
Sphere (3),1,52.767127990722656,-3.0880630016326904,-131.8290557861328,1008,single
Sphere (2),2,52.781314849853516,-3.0547122955322266,-131.81651306152344,1008,single
Sphere (2),1,52.8584098815918,-3.0526297092437744,-131.79322814941406,1008,single
Sphere (3),2,52.84439468383789,-3.0860280990600586,-131.80577087402344,1008,single
Sphere (3),1,52.920814514160156,-3.0839099884033203,-131.7826385498047,1008,single
Sphere (2),2,52.934627532958984,-3.0504276752471924,-131.77008056640625,1008,single
Sphere (3),1,52.95957946777344,-3.0827174186706543,-131.7710723876953,1008,single
Sphere (2),2,52.97334289550781,-3.0492005348205566,-131.75848388671875,1008,single
Sphere (3),1,52.9984245300293,-3.081616163253784,-131.7595672607422,1008,single
Sphere (2),2,53.0120735168457,-3.0480687618255615,-131.74700927734375,1008,single
Sphere (2),1,53.08958053588867,-3.0468130111694336,-131.72332763671875,1008,single
Sphere (3),2,53.07604217529297,-3.080418109893799,-131.73593139648438,1008,single
Sphere (3),1,53.15003967285156,-3.0795161724090576,-131.71337890625,1008,single
Sphere (2),2,53.16343688964844,-3.0458474159240723,-131.70082092285156,1008,single
Sphere (3),1,53.18830108642578,-3.0790233612060547,-131.70176696777344,1008,single
Sphere (2),2,53.20160675048828,-3.045327663421631,-131.689208984375,1008,single
Sphere (3),1,53.226837158203125,-3.0786519050598145,-131.69024658203125,1008,single
Sphere (2),2,53.2401237487793,-3.0449302196502686,-131.67770385742188,1008,single
Sphere (3),1,53.264991760253906,-3.078218698501587,-131.6788330078125,1008,single
Sphere (2),2,53.27817916870117,-3.0444765090942383,-131.66629028320312,1008,single
Sphere (3),1,53.30339431762695,-3.0776448249816895,-131.66720581054688,1008,single
Sphere (2),2,53.31658935546875,-3.0438804626464844,-131.65469360351562,1008,single
Sphere (3),1,53.3795051574707,-3.076685905456543,-131.64410400390625,1008,single
Sphere (2),2,53.39254379272461,-3.0428717136383057,-131.631591796875,1008,single
Sphere (2),1,53.467498779296875,-3.041752815246582,-131.60794067382812,1008,single
Sphere (3),2,53.454532623291016,-3.075594663619995,-131.62042236328125,1008,single
Sphere (2),1,53.505035400390625,-3.041268825531006,-131.59608459472656,1008,single
Sphere (3),2,53.492061614990234,-3.0751264095306396,-131.60858154296875,1008,single
Sphere (2),1,53.579795837402344,-3.0403130054473877,-131.5725860595703,1008,single
Sphere (3),2,53.56682205200195,-3.0741889476776123,-131.5850372314453,1008,single
Sphere (2),1,53.61638259887695,-3.0400197505950928,-131.56114196777344,1008,single
Sphere (3),2,53.6034049987793,-3.073892593383789,-131.5736083984375,1008,single
Sphere (2),1,53.652870178222656,-3.039701461791992,-131.5496826171875,1008,single
Sphere (3),2,53.63992691040039,-3.0735769271850586,-131.56214904785156,1008,single
Sphere (2),1,53.688636779785156,-3.0394058227539062,-131.53851318359375,1008,single
Sphere (3),2,53.67566680908203,-3.0732882022857666,-131.5509490966797,1008,single
Sphere (2),1,53.72384262084961,-3.039170265197754,-131.52769470214844,1008,single
Sphere (3),2,53.71090316772461,-3.073051691055298,-131.54010009765625,1008,single
Sphere (2),1,53.790035247802734,-3.0386223793029785,-131.50767517089844,1008,single
Sphere (3),2,53.777095794677734,-3.072498321533203,-131.5200958251953,1008,single
Sphere (2),1,53.82118606567383,-3.038376569747925,-131.49822998046875,1008,single
Sphere (3),2,53.80818176269531,-3.072258949279785,-131.51068115234375,1008,single
Sphere (2),1,53.87347412109375,-3.0381226539611816,-131.4827423095703,1008,single
Sphere (3),2,53.860496520996094,-3.071988821029663,-131.49520874023438,1008,single
Sphere (3),1,53.88218307495117,-3.071881055831909,-131.4893035888672,1008,single
Sphere (2),2,53.895198822021484,-3.0380327701568604,-131.47683715820312,1008,single
Sphere (3),1,53.920814514160156,-3.0715622901916504,-131.4789581298828,1008,single
Sphere (2),2,53.933837890625,-3.037736177444458,-131.46646118164062,1008,single
Sphere (3),1,53.93965148925781,-3.071436882019043,-131.47396850585938,1008,single
Sphere (3),1,53.9607048034668,-3.0712990760803223,-131.46826171875,1008,single
Sphere (2),2,53.973812103271484,-3.0374958515167236,-131.45571899414062,1008,single
Sphere (3),1,53.983238220214844,-3.0711584091186523,-131.46189880371094,1008,single
Sphere (2),2,53.996315002441406,-3.037363052368164,-131.4493408203125,1008,single
Sphere (3),1,54.008548736572266,-3.071004867553711,-131.45413208007812,1008,single
Sphere (2),2,54.021629333496094,-3.037222146987915,-131.44155883789062,1008,single
Sphere (3),1,54.06410598754883,-3.0706653594970703,-131.43663024902344,1008,single
Sphere (2),2,54.07719421386719,-3.036900281906128,-131.42404174804688,1008,single
Sphere (3),1,54.12189483642578,-3.0701370239257812,-131.41537475585938,1008,single
Sphere (2),2,54.134986877441406,-3.036390781402588,-131.40274047851562,1008,single
Sphere (3),1,54.151058197021484,-3.0697100162506104,-131.40284729003906,1008,single
Sphere (2),2,54.164180755615234,-3.0359606742858887,-131.39019775390625,1008,single
Sphere (3),1,54.20658874511719,-3.068765163421631,-131.3732147216797,1008,single
Sphere (2),2,54.21969985961914,-3.035020589828491,-131.36058044433594,1008,single
Sphere (3),1,54.2332763671875,-3.068225383758545,-131.3569793701172,1008,single
Sphere (2),2,54.24642562866211,-3.034482002258301,-131.34434509277344,1008,single
Sphere (3),1,54.25982666015625,-3.0677847862243652,-131.3402557373047,1008,single
Sphere (2),2,54.273033142089844,-3.0340590476989746,-131.32763671875,1008,single
Sphere (3),1,54.28643798828125,-3.0673437118530273,-131.3231658935547,1008,single
Sphere (2),2,54.29966354370117,-3.0336170196533203,-131.310546875,1008,single
Sphere (3),1,54.312679290771484,-3.066882610321045,-131.30625915527344,1008,single
Sphere (2),2,54.32586669921875,-3.03315806388855,-131.2936553955078,1008,single
Sphere (3),1,54.33918762207031,-3.0663723945617676,-131.2891082763672,1008,single
Sphere (2),2,54.35233688354492,-3.0326426029205322,-131.27650451660156,1008,single
Sphere (3),1,54.36568069458008,-3.0659306049346924,-131.27174377441406,1008,single
Sphere (2),2,54.378822326660156,-3.0321829319000244,-131.2591552734375,1008,single
Sphere (3),1,54.39140701293945,-3.0654354095458984,-131.2548370361328,1008,single
Sphere (2),2,54.4045524597168,-3.031676769256592,-131.2422637939453,1008,single
Sphere (3),1,54.41562271118164,-3.0649805068969727,-131.2386932373047,1008,single
Sphere (2),2,54.428768157958984,-3.0312306880950928,-131.2261199951172,1008,single
Sphere (2),1,54.45210647583008,-3.0307793617248535,-131.21127319335938,1008,single
Sphere (3),2,54.43892288208008,-3.0645391941070557,-131.22384643554688,1008,single
Sphere (2),1,54.474945068359375,-3.030430555343628,-131.19834899902344,1008,single
Sphere (3),2,54.46181869506836,-3.064187526702881,-131.21090698242188,1008,single
Sphere (2),1,54.51567077636719,-3.0299019813537598,-131.18231201171875,1008,single
Sphere (3),2,54.50247573852539,-3.0636579990386963,-131.19485473632812,1008,single
Sphere (2),1,54.53362274169922,-3.029691457748413,-131.17608642578125,1008,single
Sphere (3),2,54.52043151855469,-3.06343412399292,-131.18865966796875,1008,single
Sphere (2),1,54.54877853393555,-3.0295372009277344,-131.17164611816406,1008,single
Sphere (3),2,54.53560256958008,-3.0632686614990234,-131.1842498779297,1008,single
Sphere (2),1,54.56288146972656,-3.0294559001922607,-131.1676025390625,1008,single
Sphere (3),2,54.54970932006836,-3.063180923461914,-131.1802215576172,1008,single
Sphere (2),1,54.584083557128906,-3.0294606685638428,-131.16246032714844,1008,single
Sphere (3),2,54.57089614868164,-3.063159465789795,-131.17514038085938,1008,single
Sphere (2),1,54.59765625,-3.029478073120117,-131.15969848632812,1008,single
Sphere (3),2,54.5844841003418,-3.0631654262542725,-131.1724090576172,1008,single
Sphere (2),1,54.599891662597656,-3.0294699668884277,-131.1589813232422,1008,single
Sphere (3),2,54.58668518066406,-3.0631303787231445,-131.17172241210938,1008,single
Sphere (2),1,54.60017013549805,-3.029592990875244,-131.15737915039062,1008,single
Sphere (3),2,54.58686447143555,-3.0631959438323975,-131.17015075683594,1008,single
Sphere (3),1,54.586524963378906,-3.0633609294891357,-131.1692657470703,1008,single
Sphere (2),2,54.59993362426758,-3.0297892093658447,-131.156494140625,1008,single
Sphere (3),1,54.58623504638672,-3.0634920597076416,-131.1683807373047,1008,single
Sphere (2),2,54.59969711303711,-3.029944896697998,-131.1555938720703,1008,single
Sphere (3),1,54.58595657348633,-3.0636372566223145,-131.16744995117188,1008,single
Sphere (2),2,54.59946060180664,-3.0301051139831543,-131.15467834472656,1008,single
Sphere (3),1,54.5855712890625,-3.0637876987457275,-131.1665496826172,1008,single
Sphere (2),2,54.59912872314453,-3.0302622318267822,-131.15379333496094,1008,single
Sphere (3),1,54.58487319946289,-3.0638766288757324,-131.1647186279297,1008,single
Sphere (2),2,54.59851837158203,-3.0303893089294434,-131.15194702148438,1008,single
PhoneCollider,1,54.581298828125,-3.0139660835266113,-131.12008666992188,1008,single
Sphere (3),2,54.583961486816406,-3.0639493465423584,-131.1627655029297,1008,single
Sphere (3),1,54.58354187011719,-3.063725709915161,-131.16177368164062,1008,single
Sphere (2),2,54.59731674194336,-3.030306577682495,-131.1489715576172,1008,single
Sphere (3),1,54.582767486572266,-3.063485860824585,-131.15969848632812,1008,single
Sphere (2),2,54.596649169921875,-3.0301265716552734,-131.14683532714844,1008,single
Sphere (3),1,54.58186340332031,-3.0631752014160156,-131.1575469970703,1008,single
Sphere (2),2,54.595863342285156,-3.0299017429351807,-131.1445770263672,1008,single
Sphere (2),1,54.594886779785156,-3.029852867126465,-131.14218139648438,1008,single
Sphere (3),2,54.58085632324219,-3.0630757808685303,-131.1551971435547,1008,single
Sphere (2),1,54.594417572021484,-3.029771327972412,-131.1409454345703,1008,single
Sphere (3),2,54.58037567138672,-3.062981605529785,-131.1540069580078,1008,single
Sphere (3),1,54.579925537109375,-3.062870979309082,-131.15286254882812,1008,single
Sphere (2),2,54.593929290771484,-3.0296621322631836,-131.13978576660156,1008,single
Sphere (3),1,54.57883071899414,-3.0624938011169434,-131.1504364013672,1008,single
Sphere (2),2,54.59280014038086,-3.0292861461639404,-131.13735961914062,1008,single
Sphere (3),1,54.57819366455078,-3.062225341796875,-131.14906311035156,1008,single
Sphere (2),2,54.592185974121094,-3.0290117263793945,-131.13600158691406,1008,single
Sphere (3),1,54.57688522338867,-3.0615878105163574,-131.14646911621094,1008,single
Sphere (2),2,54.59097671508789,-3.0283803939819336,-131.13348388671875,1008,single
Sphere (2),1,54.5904541015625,-3.0280020236968994,-131.1322479248047,1008,single
Sphere (3),2,54.576271057128906,-3.061196804046631,-131.1451873779297,1008,single
Sphere (3),1,54.57585906982422,-3.060974359512329,-131.14390563964844,1008,single
Sphere (3),1,54.574798583984375,-3.060234308242798,-131.1413116455078,1008,single
Sphere (2),2,54.5890998840332,-3.0270416736602783,-131.12847900390625,1008,single
Sphere (3),1,54.57422637939453,-3.059860944747925,-131.1399688720703,1008,single
Sphere (2),2,54.58851623535156,-3.0266659259796143,-131.1271514892578,1008,single
Sphere (3),1,54.573097229003906,-3.0590357780456543,-131.13735961914062,1008,single
Sphere (3),1,54.57222366333008,-3.0580008029937744,-131.13467407226562,1008,single
Sphere (3),1,54.570858001708984,-3.057262420654297,-131.13185119628906,1008,single
Sphere (3),1,54.57015609741211,-3.0570099353790283,-131.13043212890625,1008,single
Sphere (3),1,54.5695915222168,-3.0567548274993896,-131.12901306152344,1008,single
Sphere (2),2,54.58400344848633,-3.023672103881836,-131.1160430908203,1008,single
Sphere (3),1,54.56914138793945,-3.0566046237945557,-131.12754821777344,1008,single
Sphere (2),2,54.583518981933594,-3.023531436920166,-131.11453247070312,1008,single
Sphere (3),1,54.56866455078125,-3.056489944458008,-131.12599182128906,1008,single
PhoneCollider,2,54.56597900390625,-3.0060296058654785,-131.08462524414062,1008,single
Sphere (3),1,54.56744384765625,-3.0563411712646484,-131.12257385253906,1008,single
Sphere (2),2,54.58165740966797,-3.02327036857605,-131.10934448242188,1008,single
Sphere (3),1,54.56584548950195,-3.0561695098876953,-131.1189727783203,1008,single
Sphere (2),2,54.57993698120117,-3.023083448410034,-131.1056365966797,1008,single
Sphere (3),1,54.56415557861328,-3.056138515472412,-131.1151885986328,1008,single
Sphere (3),1,54.56324005126953,-3.056180000305176,-131.113037109375,1008,single
Sphere (2),2,54.5771598815918,-3.0230672359466553,-131.09959411621094,1008,single
Sphere (3),1,54.56147384643555,-3.056009292602539,-131.10848999023438,1008,single
PhoneCollider,2,54.557403564453125,-3.0052895545959473,-131.06829833984375,1008,single
Sphere (3),1,54.561607360839844,-3.055819511413574,-131.10293579101562,1008,single
PhoneCollider,2,54.557159423828125,-3.0049614906311035,-131.06307983398438,1008,single
Sphere (3),1,54.562801361083984,-3.055676221847534,-131.09942626953125,1008,single
PhoneCollider,2,54.55810546875,-3.0047712326049805,-131.05990600585938,1008,single
Sphere (3),1,54.564701080322266,-3.055514097213745,-131.09561157226562,1008,single
PhoneCollider,2,54.55975341796875,-3.004539966583252,-131.05613708496094,1008,single
PhoneCollider,1,54.561492919921875,-3.0042941570281982,-131.05224609375,1008,single
Sphere (3),2,54.566654205322266,-3.055222749710083,-131.0914764404297,1008,single
PhoneCollider,1,54.5635986328125,-3.0039360523223877,-131.04806518554688,1008,single
Sphere (3),2,54.56894302368164,-3.0550057888031006,-131.08712768554688,1008,single
PhoneCollider,1,54.56671142578125,-3.0033888816833496,-131.03958129882812,1008,single
Sphere (3),2,54.572532653808594,-3.0546212196350098,-131.0784454345703,1008,single
PhoneCollider,1,54.569580078125,-3.0032477378845215,-131.0311279296875,1008,single
